altitude,inclination,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
700.0,90.0,0.5798549048470193,0.769010863350486,0.6777443260768874,0.6318074191002367,0.6325898389095415,0.6619331195602383,0.7084680025856497,0.7684534270650264,0.8333333333333334,0.9002497429117086,0.9667458432304038,1.0344062153163152,1.0879178731245065,1.1414514145141452,1.1940883190883191,1.2333198544278205,1.2693357597816197,1.3021949974476774,1.3274985883681536,1.3594239198497182,1.3827586206896552,1.4172354948805461,1.4337212895251827,1.431346363967464,1.4356365691677264,1.3993610223642172,1.3523389232127097,1.3150631681243927,1.258697027197976,1.2005407841369986,1.147486299737908,1.1064968152866241,1.0632978723404256,1.0186473698858893,0.9979399646851089,0.9633110976349303,0.9593079141300865,0.9449966865473823,0.8903420523138833,0.9129055007052186,0.917686318131257,0.8795539033457249,0.8847926267281107,0.8812877263581489,0.903822441430333,0.9011824324324325,0.8762440501947208,0.8885929871282734,0.8762466001813236,0.8959537572254336,0.9024512256128064,0.9163179916317992,0.9297566371681416,0.9225953329538987,0.9589371980676329,0.9371890547263682,0.9395465994962217,0.9760956175298805,0.9756606397774688,0.947075208913649,0.9586894586894587,0.9923017705927637,0.9760191846522782,0.980865224625624,0.9964912280701754,1.0120259019426456,1.041907514450867,1.0588134135855547,1.0460553490293267,0.9196172248803827
9000.0,20.0,2.2907231555880205,2.504894221660878,3.2575660835142384,3.6535481871707467,4.079283887468031,4.390557438354564,4.486373165618448,4.342808893892485,4.034682080924855,3.6567312468951814,3.3027127003699137,2.996293550778354,2.7424111014744144,2.565954458822349,2.4403122130394856,2.345360824742268,2.2822952710495965,2.229186756669881,2.1879432624113475,2.168462291870715,2.152337858220211,2.090102205486821,2.0655737704918034,2.0268595041322315,1.9781947261663286,1.9234567901234567,1.86,1.7744493392070484,1.6901846856194231,1.6040914560770156,1.5044125758411473,1.4296097329751936,1.3338669512628958,1.2505933544303798,1.1842866681504562,1.1064973131411822,1.0523758099352052,1.00803332341565,0.9333333333333333,0.9043508287292817,0.8704545454545455,0.8161881977671451,0.7831839521980367,0.7745638200183654,0.7445361826129189,0.7026748971193416,0.6876697447039652,0.6687679083094555,0.6522262334536703,0.6332885906040269,0.6131386861313869,0.6036407766990292,0.6017746228926353,0.6082778306374881,0.6269446502275373,0.6070198822614684,0.6135938231165184,0.6371749107598165,0.6526071526071526,0.6325594327818712,0.6276302423450878,0.6621132323897301,0.6629055007052186,0.6659099508134695,0.6739669421487603,0.6906264082920235,0.8199398366996132,0.8965753424657534,0.9225300092336104,0.9562525794469665
25000.0,50.0,1.0434782608695652,2.059763502716523,2.0402611534276387,2.000790513833992,1.9692722371967655,1.916899441340782,1.8674275680421422,1.8273179165766156,1.8042251673008791,1.793983304457395,1.790349728819899,1.7888376181059107,1.7848748083801738,1.778628201354136,1.7687647256815886,1.7563121652639633,1.7444781290601992,1.7331378299120235,1.723568281938326,1.717916924984501,1.7157821229050279,1.724624060150376,1.753584570485979,1.7931152594622366,1.8387839705204974,1.8823891625615763,1.9188417618270799,1.9443850267379679,1.9590277777777778,1.960749330954505,1.950776908245435,1.9288469781397342,1.895448079658606,1.8532513181019332,1.8033315421816227,1.745448634590377,1.6830409356725147,1.6146025878003696,1.5506849315068494,1.4784537389100127,1.4125822970007316,1.3525963149078728,1.2962264150943397,1.2514657286003625,1.2081159420289855,1.1786214804433686,1.1584799437016187,1.1422322775263951,1.1347563956330455,1.1339449541284403,1.1484248788368336,1.1721113790835342,1.2001904308497977,1.2281913532872857,1.2527710191943768,1.2818049490538574,1.3003940588056988,1.3186847929181158,1.3434343434343434,1.363282631765122,1.3778346744696415,1.4093428345209817,1.441530524505589,1.4662379421221865,1.4865525672371638,1.5051921079958464,1.5822683706070289,1.6223637961335677,1.6507242415960646,1.6613896218117854
400.0,10.0,0.00027916093535075657,0.0008954713756764455,0.001682777399591559,0.002667578659370725,0.003892651116127414,0.005380993150684931,0.006975806451612903,0.008441545893719806,0.009606712785037151,0.010378883956880152,0.010808645425749951,0.010997464074387151,0.011041422887900772,0.011009946442234122,0.010952118877270225,0.010763848396501458,0.010573971761817066,0.010463383020090733,0.010280689888400406,0.010056022408963586,0.009833815028901734,0.009361370716510903,0.008773006134969326,0.008208955223880597,0.007672872340425532,0.0070932358318098725,0.00644890340643957,0.005873015873015874,0.005271470878578479,0.00463837267704671,0.004051440329218107,0.003448329853862213,0.0029127875869448903,0.002384073672806067,0.0019367720465890182,0.0015361990950226246,0.0011883974727168293,0.0008968531468531468,0.0006619217081850533,0.0004710005991611743,0.00032995702885205646,0.0002234668335419274,0.000147361729179911,9.483747609942639e-05,6.252747252747253e-05,4.4009370816599735e-05,3.2690492245448416e-05,2.701778385772914e-05,2.4259002770083102e-05,2.2475106685633e-05,2.1771968046477853e-05,2.1644042232277525e-05,2.140856031128405e-05,2.060842433697348e-05,2.053054662379421e-05,2.0893760539629007e-05,2.0414551607445008e-05,2.0266552020636286e-05,2.0122057541412378e-05,2.02775290957923e-05,2.060185185185185e-05,2.042735042735043e-05,2.027237354085603e-05,2.0139720558882236e-05,2.0575827884412573e-05,2.0653837743275748e-05,2.153232697237254e-05,2.3822922528606264e-05,2.261569416498994e-05,5.359285102215694e-05
900.0,20.0,0.23822254335260115,0.4426807760141093,0.4038187702265372,0.34484038604305867,0.3125968563205668,0.3081763376036172,0.32320341047503043,0.3506024096385542,0.38249637537893766,0.41480569720414984,0.4375821287779238,0.4538878842676311,0.4643698468786808,0.46647324306898774,0.4686192468619247,0.46901669758812614,0.4674970805760997,0.4691865242399343,0.4662420382165605,0.46799116997792495,0.47058823529411764,0.46429615197272284,0.46393188854489165,0.46052773290253096,0.4612073784237004,0.4595830920671685,0.4602870813397129,0.46022099447513815,0.4557366771159875,0.4530051150895141,0.4543492478744277,0.4564690026954178,0.45614754098360655,0.45508356545961004,0.4546355272469922,0.4546953405017921,0.46545319465081725,0.4620074349442379,0.46021260440394834,0.47104037267080745,0.4706991358994501,0.4764326069410815,0.47959183673469385,0.47726141078838175,0.48964646464646466,0.49205128205128207,0.486990459670425,0.4929701230228471,0.4933869526362824,0.5085981308411215,0.5145176695319962,0.5234774066797643,0.5265014107214833,0.5281777046482928,0.5491273432449904,0.5353819519584505,0.5487059868932578,0.5616719963453631,0.5542168674698795,0.5612464183381088,0.5664208872234981,0.5724275724275725,0.5697241821680564,0.5773919957593427,0.5887463798096815,0.5945022076627261,0.6379921627169248,0.6672085462145843,0.6752577319587629,0.6046643913538111
1000.0,40.0,0.5941851942340581,0.9405109489051094,0.794989224137931,0.6721564590838909,0.6155699721964782,0.6099392777245126,0.6372007366482505,0.6843185550082101,0.7383966244725738,0.7918333333333333,0.8291234887737479,0.853948935044318,0.86734375,0.8628904182106935,0.8585442417108102,0.8492301112061591,0.8346691092283032,0.827212225782598,0.8101528101528102,0.8013679890560875,0.7945086705202312,0.7562361856646669,0.7323266986959506,0.7065058479532164,0.6895487851908986,0.6704453441295547,0.6555367709213863,0.6395450568678915,0.6183618361836184,0.5999077065066912,0.5886255924170616,0.581041257367387,0.5714285714285714,0.5625958099131323,0.55625,0.5529100529100529,0.5647382920110193,0.5579470198675497,0.5540418315432448,0.5679814385150812,0.5671571512654503,0.5740291262135923,0.5781538461538461,0.5739811912225705,0.5911295469049138,0.5935714285714285,0.5861863846662261,0.5941571524513096,0.5941095890410959,0.6134823359769286,0.6213333333333333,0.6333333333333333,0.6377865612648221,0.640194489465154,0.6684615384615384,0.6501721170395869,0.6684117125110914,0.6862511457378552,0.6764925373134328,0.6859073359073359,0.6928501469147894,0.7005695687550855,0.6964004617483471,0.7062091503267974,0.7210628349868856,0.7285748106060606,0.786546349466776,0.8209811000212359,0.8286367098248286,0.7434285714285714
2500.0,0.0,1.5300255536626917,2.3541255428345833,1.9863013698630136,1.6503737780333525,1.4898403483309144,1.4571539356339667,1.4940898345153664,1.5573491928632115,1.6081267217630855,1.6426258463350014,1.646009727976941,1.6408675313629597,1.6119257086999021,1.5874241588527302,1.5486428789265019,1.5074825407382773,1.4671689989235737,1.4337349397590362,1.3904448105436573,1.367562802996915,1.3495512517713746,1.2576719576719577,1.1901408450704225,1.1309370988446728,1.0790378006872852,1.0241935483870968,0.970679012345679,0.9244516653127539,0.863905325443787,0.8175795053003534,0.7731751824817519,0.72,0.7081292850146915,0.671812749003984,0.6616213974704541,0.6555448615121378,0.6518534814651854,0.6429126429126429,0.6308778321757942,0.6610352264557872,0.6560749939128317,0.6554307116104869,0.6626644526759484,0.6529972574115188,0.6783226152197214,0.6713182495596802,0.6834968263127524,0.6920359193287208,0.6596669080376538,0.6864552413685362,0.6879832474226805,0.6992747512228031,0.6942752740560292,0.7055596196049744,0.7229007633587786,0.7087169441723801,0.7317023445463813,0.7449622166246851,0.7141661435446747,0.7115055603079555,0.7511939959062998,0.746031746031746,0.7360576923076924,0.7356860809476802,0.7414896339902739,0.7561894510226049,0.7743459302325582,0.7852161785216178,0.7849223946784922,0.7095343680709535
1800.0,80.0,1.1142680667078444,1.7723263506063947,1.4919261822376009,1.2371026576341844,1.1014288234256482,1.0533030904451375,1.053177691309987,1.0760598503740648,1.1029787234042554,1.1340664223036765,1.1467623912743339,1.1561258278145696,1.1611273080660836,1.1508601676224084,1.146759374223988,1.138101788170564,1.1245124512451246,1.1215815485996705,1.103740296400847,1.0977186311787073,1.0946333469889389,1.04911131898971,1.0179989412387507,0.9795560747663551,0.9492063492063492,0.9131920710868079,0.880466472303207,0.8449731389102072,0.8,0.7612448132780083,0.7325581395348837,0.7095495495495495,0.6857933579335793,0.6650522317188984,0.6496592015579358,0.6393638170974155,0.6492342952390874,0.6376766091051805,0.6295498600043076,0.645021645021645,0.6420743418822732,0.6488826488826489,0.6528984644685156,0.6460639980532912,0.6666666666666666,0.6684837728194726,0.65726484668133,0.6658758402530645,0.6641499258460294,0.6848043416166809,0.6918544704669318,0.7038114189499465,0.7065906210392903,0.7078377057194069,0.7395581636175353,0.7169220055710307,0.7371356603094639,0.7564699311115248,0.7436480849450132,0.7528972696916126,0.7600717989629039,0.7663144810441268,0.7589228467621286,0.7672356461981822,0.7800695249130939,0.7851994233541566,0.8199208443271768,0.8403575989782887,0.8441161487519103,0.7631237466084699
1600.0,30.0,1.0803747534516766,1.7480282274802823,1.4862953138815207,1.2315875613747955,1.0959509552323923,1.052831082681829,1.0625,1.0971524288107202,1.1322378716744914,1.1676553231345614,1.1740432179120022,1.1697790227201992,1.1593546047860768,1.1282674772036474,1.1070143884892085,1.0826182887962736,1.0541392904073588,1.0406943653955607,1.0125899280575539,0.998408656906429,0.9888324873096447,0.9314711359404096,0.8957907642010625,0.8578947368421053,0.8321678321678322,0.8043371118777723,0.7809425168306577,0.7564655172413793,0.7234279354479688,0.6962750716332379,0.6777054997043169,0.6633846153846154,0.647834274952919,0.6342562781712814,0.6247531270572745,0.6189678284182306,0.6320953048353188,0.6242616033755274,0.6191335740072202,0.6358841010401188,0.6350453172205438,0.6431693989071038,0.6481363996827915,0.6431578947368422,0.663831544178365,0.6664141414141415,0.6570815450643777,0.6660262008733624,0.6657142857142857,0.6871698113207547,0.6955296404275996,0.7085097801976205,0.7123059289361259,0.7143010062085207,0.7462365591397849,0.7247005134055904,0.7450241432104582,0.7646414221356386,0.752447032585801,0.7621184919210053,0.7692908262849707,0.7762322754895341,0.7695198329853862,0.7783066493581422,0.7920747325598915,0.7977212423911347,0.8374122153649712,0.8601092896174863,0.8641251221896383,0.7803425167535368
4000.0,10.0,1.6352941176470588,2.5167843002237906,2.419425245543834,2.270053475935829,2.2035470035933695,2.2132873827302317,2.2365207030086385,2.249025552187094,2.207223208999408,2.1738113795791114,2.0671859785783835,2.009467455621302,1.948849835690813,1.880893300248139,1.851252408477842,1.8259144997796386,1.7935802469135802,1.7829391891891893,1.7501540357362908,1.7469304229195088,1.7466918714555766,1.6551724137931034,1.5977917981072556,1.513095238095238,1.4523809523809523,1.3611918604651163,1.2831230283911672,1.2011784511784511,1.096802841918295,1.0121042830540037,0.9529814271749756,0.901139896373057,0.8575401069518717,0.8181009561930176,0.7909812492810308,0.7747012187906757,0.7896990303488226,0.7725425450850901,0.7544577994980848,0.7803165863730214,0.7715012003954244,0.7766587677725119,0.7792799635424579,0.7581504702194357,0.7907652567000323,0.7840984697272122,0.7517135023989033,0.7581895033462487,0.7430391264786169,0.7528599605522682,0.7461761058288549,0.7446994535519126,0.7321223269717176,0.7195970256656272,0.749028749028749,0.708377239199157,0.7259708069402369,0.7420005765350245,0.7168193910730121,0.7200247218788628,0.7228877679697352,0.7182539682539683,0.6994160082445895,0.6990674318507891,0.7041934265205894,0.7006695549428908,0.6919513607411697,0.6967640094711918,0.6920353982300885,0.6484989798892451
