altitude,inclination,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
700.0,90.0,5.271078875793291,3.9278810408921934,4.6779429352468815,5.193628981886321,5.29382957884427,5.110726643598616,4.782846715328467,4.391080617495712,4.0055401662049865,3.6390339425587466,3.3320733320733322,3.055793991416309,2.8357125574643116,2.6535560344827585,2.5004473605726214,2.3708196721311476,2.261648745519713,2.1673853390827125,2.0854955338153975,2.0059880239520957,1.9346633416458854,1.7995183624322697,1.6810344827586208,1.5920271416454623,1.513779527559055,1.4703196347031964,1.4397598224774835,1.4321608040201006,1.457788944723618,1.4926801801801801,1.5247093023255813,1.5632051577250747,1.6128064032016007,1.6740437158469945,1.7313476850486582,1.7850173119294932,1.7869071476285905,1.850280504908836,1.9175141242937852,1.8964851293935883,1.9402020202020203,1.9530853761622993,1.9652777777777777,2.0182648401826486,1.9663483401546158,1.9826616682286786,2.045925925925926,2.02997002997003,2.0553543714433524,2.017741935483871,2.0194013303769403,2.0034246575342465,2.0202260559190957,2.0394818013571867,1.9659949622166246,2.055739880557399,2.007372654155496,1.9666666666666666,2.019957234497505,2.0051470588235296,1.9903417533432393,1.9883630721489527,2.0212940212940214,2.0025445292620865,1.9727112676056338,1.9625228519195612,1.9077039465388979,1.87591359428293,1.889832181638697,2.1841831425598337
9000.0,20.0,0.8163265306122449,0.7299886549855036,0.657781262250098,0.6710771840542833,0.6603448275862069,0.6523822198562683,0.6618521665250637,0.6934543097861309,0.7435530085959885,0.8079065344382557,0.8766100429344783,0.9450766947055913,1.0088551549652118,1.0562939796716184,1.0912511759172154,1.1164835164835165,1.1326595072646872,1.1470800288392213,1.1572123176661264,1.1598915989159893,1.1612774051456602,1.1818298803242826,1.18837058632977,1.2065239551478084,1.2330171750833119,1.264762516046213,1.3010752688172043,1.3550148957298909,1.4106813996316758,1.4673668417104275,1.540788267644363,1.5970380194518126,1.6775570076010136,1.7507512256840108,1.8150723548205225,1.900662251655629,1.9599794766546947,2.00974025974026,2.126946513202437,2.1634211531118748,2.2201914708442123,2.3356130923302394,2.4103542234332425,2.4173088322465914,2.49706457925636,2.630307467057101,2.674565560821485,2.739502999143102,2.7988929889298895,2.867740568037304,2.948809523809524,2.988875485859804,2.994691831318195,2.956358517128109,2.87474679270763,2.9643183897529735,2.934223069590086,2.8331332533013205,2.7755699644425853,2.8593406593406594,2.8878612716763006,2.7616206810837682,2.768617021276596,2.7704545454545455,2.7593500919681175,2.7145187601957588,2.4748427672955975,2.400305576776165,2.4271844660194173,2.5226586102719035
25000.0,50.0,1.2514044943820224,0.5587276958882855,0.5586666666666666,0.5675622283682339,0.5743224746783465,0.5887067395264116,0.6055477197931358,0.6209343583678297,0.6330181818181818,0.6424056189640035,0.6505797555625196,0.6587642795725341,0.6680503864872602,0.678417742469381,0.6901998097050428,0.7028969723371814,0.7157398212512414,0.7281443880428652,0.7399361022364217,0.7499097798628654,0.7590557590557591,0.7732970027247956,0.7793053545586107,0.7783190066857688,0.7727955911823647,0.7657834478246647,0.7583421891604676,0.7516501650165016,0.7458348103509393,0.7411282984531392,0.7383720930232558,0.7372592592592593,0.7384615384615385,0.7425320056899004,0.7492550655542313,0.7593592847830136,0.7727588603196665,0.7902117916428163,0.8098939929328622,0.8345477925417917,0.8606939409632315,0.8873065015479876,0.9148471615720524,0.9403747870528109,0.963531669865643,0.9816236082585666,0.9955047989308711,1.0047537303578502,1.0094773118897185,1.0063106796116505,0.9913838579215756,0.9702581369248036,0.9480364934549782,0.926681941262237,0.9076391886059559,0.8889393595275948,0.8743589743589744,0.8611843682570127,0.8463659147869674,0.833679294239751,0.823466949827449,0.8033707865168539,0.7849686847599165,0.7703634085213033,0.7595394736842105,0.7499137633666781,0.7264008076728925,0.7183480027081923,0.7138245033112582,0.7265749073583907
400.0,10.0,11520.078837152007,4157.124681933842,2010.1132686084143,1173.8461538461538,763.5309278350516,529.7533810660302,393.93063583815024,316.47018427377816,271.90292038938526,248.20528486329619,235.3042578865713,232.12913143735588,230.8181432810513,233.03219828584665,236.63316582914572,241.4680390032503,247.7213352685051,252.2143078352431,259.4407894736842,266.6434540389972,273.1814842027921,291.72212978369384,312.2610722610723,334.54545454545456,363.0271519352975,392.9123711340206,431.8379160636759,480.26208026208025,535.9550561797753,608.0129940443962,703.1488065007619,819.887997578326,984.3864805290228,1191.774596682572,1475.6586483390608,1871.502209131075,2422.4262928951184,3224.821312540611,4310.931899641577,6122.6307085612525,8807.441860465118,13001.960235228227,19883.520276100087,30127.68817204301,46914.09076811744,68015.20912547529,89273.92739273928,109240.50632911392,120525.26405937767,130727.84810126583,135490.3268845897,139024.39024390245,141075.9723736823,143376.2301286904,146436.96162881755,145318.805488297,148570.24450891008,150954.60330929147,149046.79376083188,148653.4216335541,150561.79775280898,151557.41515574153,150719.76967370443,152081.2685827552,153459.76422347515,154208.57596611962,147751.32275132276,144173.2283464567,142526.69039145907,157560.52992233896
900.0,20.0,8.692750985744617,4.824037184594953,5.643532617406636,6.939361320416218,7.88243626062323,8.102457513143417,7.729413981533823,7.0446735395189,6.333563059958649,5.718524798643493,5.305305305305305,5.027319294251565,4.859860494610019,4.794056668970283,4.7507440476190474,4.733386075949367,4.737718567860116,4.723292469352014,4.742258652094717,4.724528301886792,4.703125,4.751363827108687,4.752530308085864,4.782507015902713,4.776390740516301,4.799042459367519,4.7998960498960495,4.807256235827665,4.860365937542991,4.896259703599153,4.891319994242119,4.87599645704163,4.881701108116203,4.8997704667176745,4.908156911581569,4.910925429607441,4.806065442936951,4.843900869005472,4.870483418577792,4.765122795450799,4.771361815754339,4.723022192105709,4.694468085106383,4.727873413319423,4.6106240330067045,4.597880840715651,4.6518254674977735,4.600713012477718,4.604238362615468,4.487320837927233,4.447744570261741,4.381685119159317,4.371291866028709,4.369158878504673,4.2122817343535415,4.33104284559418,4.230769230769231,4.137860919072794,4.197324414715719,4.143799191661349,4.105847204438754,4.057591623036649,4.068903400135104,4.002754188661924,3.9072382290934646,3.8524197412553907,3.4337525592278446,3.1858684302123215,3.0683005222981117,3.2361241768579494
1000.0,40.0,3.9395559210526314,2.3658000258698744,2.978312436462216,3.6967840735068913,4.20505871725384,4.403982184962012,4.3311312964492155,4.071985602879424,3.739591836734694,3.4024415912439485,3.1376122900663974,2.93415956622773,2.8012970635921457,2.738241308793456,2.7010968921389398,2.6920171241500883,2.7050754458161865,2.711263408820024,2.7413682864450126,2.7534994878798225,2.7624590760276466,2.845929018789144,2.893626991565136,2.957061562338334,2.9972035794183447,3.0597826086956523,3.1134751773049647,3.1819425444596443,3.2860262008733625,3.3846153846153846,3.449275362318841,3.500422654268808,3.5603146853146854,3.6212534059945503,3.6657303370786516,3.692822966507177,3.6253658536585367,3.6716122650840752,3.7047240077543107,3.6213235294117645,3.633250311332503,3.5993657505285412,3.5784992017030337,3.612233752048061,3.515059915794019,3.5072749152171534,3.5595895816890293,3.5187069062959195,3.5277841826147105,3.434011047126572,3.4048640915593706,3.353901996370236,3.3465542885473476,3.3455696202531646,3.21570131696714,3.314361350099272,3.231116421080579,3.153466007746761,3.2046332046332044,3.163523782718829,3.132598247102064,3.0995934959349594,3.1163351416515974,3.068024062933827,2.996995097263957,2.9569455727051177,2.661660408844389,2.5025866528711846,2.4411764705882355,2.644119907763259
2500.0,0.0,1.4140570633263745,0.9661244340097267,1.1711967545638946,1.4059233449477353,1.5509011203117389,1.5816923895689197,1.5280854430379747,1.4337152209492634,1.3397573162027123,1.2580645161290323,1.2049906971653717,1.1667746533627057,1.156458459672529,1.1528839471855454,1.1666010240252067,1.187293183322303,1.2112986060161408,1.2336676606126322,1.2645142180094786,1.279729294231389,1.2915645782289114,1.3647454774926377,1.4225838264299804,1.4784335981838819,1.5343949044585987,1.6034359341445956,1.6828298887122417,1.7601054481546572,1.8776908023483365,1.981631550513236,2.092282275194713,2.2454780361757107,2.2835408022130013,2.4062268346923648,2.4428078972109057,2.464926590538336,2.478906513668579,2.5138121546961325,2.560909583107742,2.4433568968642376,2.462423455186491,2.462857142857143,2.4363916730917503,2.47,2.378036737112384,2.401614530776993,2.3554242296327565,2.3250372261221015,2.439077936333699,2.3395539371870733,2.3296651837977054,2.287747226242161,2.300501253132832,2.2589424572317265,2.200633579725449,2.2412935323383083,2.1668988576205073,2.1259509721048184,2.2153530618224435,2.2209197475202886,2.1005146836209505,2.111389236545682,2.1371652514696278,2.134518617913452,2.1159820503969624,2.0725978647686834,2.027217268887846,2.0278271166370634,2.0706214689265536,2.448529411764706
1800.0,80.0,2.1330376940133036,1.2972006220839813,1.6188635485117897,2.007582139848357,2.2885970531710442,2.4115746971736205,2.4059934318555007,2.320973348783314,2.209104938271605,2.0871694417238,1.9985552612569226,1.9232421595302878,1.8697689989956479,1.8468761977769261,1.8261152013858812,1.8172588832487309,1.8185699039487726,1.8113983548766157,1.8216112531969308,1.8188430897125043,1.812125748502994,1.8444048149799377,1.858034321372855,1.887298747763864,1.9070234113712374,1.9483532934131738,1.994205298013245,2.0563124432334243,2.155,2.2533522293687995,2.333921222810112,2.4060436769933977,2.4858757062146895,2.5617592460374126,2.6214028776978417,2.6648009950248754,2.6267650834403082,2.6752010503856885,2.7112555593568253,2.6501462743073483,2.664085870139011,2.6397403534078614,2.625341841385597,2.6553672316384183,2.5763785394932937,2.5715911245970036,2.6181102362204722,2.5870942201108473,2.5964271213966708,2.5234619395203337,2.501596763891846,2.464114832535885,2.4573991031390134,2.4562615101289134,2.354725787631272,2.430791646430306,2.366609714425189,2.3081466896381984,2.349056603773585,2.3211583615966607,2.299921280503805,2.2816977561503107,2.3035764573359616,2.277665414620052,2.2379679144385025,2.221542227662179,2.1037811745776347,2.048632218844985,2.0470730235365115,2.346575977739991
1600.0,30.0,2.1099954358740303,1.2799810021372595,1.5844735276621058,1.9694352159468438,2.254455574346299,2.3784878487848786,2.3568157802042973,2.2483460559796438,2.1126468555632343,1.9795008912655971,1.8826920944672358,1.8118930424371424,1.779515246286161,1.7641882183908046,1.7723395613322501,1.791893115942029,1.8155073547743705,1.836204539239814,1.8676731793960923,1.8807778131973223,1.8894592744695413,1.9612155137944822,2.0155109489051095,2.065950920245399,2.115406162464986,2.175857843137255,2.246684350132626,2.3055555555555554,2.4038461538461537,2.4781893004115227,2.556719022687609,2.6771799628942485,2.6782945736434107,2.769543147208122,2.779768177028451,2.7839740119112073,2.7849223946784925,2.8117607299763434,2.852478134110787,2.7363009697394554,2.7509514747859183,2.7503337783711617,2.7223785635629514,2.752108775022032,2.662022639631795,2.682834406972338,2.628347485303723,2.5950694990820877,2.698497854077253,2.5906095551894563,2.5751012994271343,2.5245481713391205,2.5336454066705674,2.4861381687396973,2.4268163203397544,2.4637909319899243,2.3885551691432183,2.3423566878980893,2.4353696690268403,2.4398451960289416,2.3088633288227336,2.317327766179541,2.3385784047748235,2.3313565604151223,2.3016929807875215,2.2461357855605555,2.1156289707750955,2.05146124523507,2.0437405731523377,2.3311068702290076
4000.0,10.0,1.527749229188078,0.8392612859097127,0.8930987821380244,0.9737926972909305,1.0284061020515518,1.0527681660899655,1.05713905167821,1.046216060080878,1.0442596566523605,1.0390821082825386,1.054168629298163,1.050647820965842,1.0711143695014662,1.0738786279683377,1.088676103247294,1.1023412985759111,1.114262114537445,1.1307437233538606,1.145925013201901,1.146036704412339,1.145887445887446,1.1937229437229437,1.2339585389930898,1.2840283241542092,1.3346994535519126,1.419113721302723,1.5132145052243393,1.6026629292221444,1.748178137651822,1.8702851885924563,1.9930249256333983,2.172263109475621,2.203791469194313,2.343027996738244,2.3763816172193137,2.3949900717886057,2.404720140328496,2.4428735821140886,2.5105042016806722,2.3654965602399014,2.3979498444078344,2.412280701754386,2.3859649122807016,2.4519330163324375,2.3356472029399753,2.382265591854052,2.3546842945064963,2.329849012775842,2.4981631153563555,2.4079119727534715,2.4290858725761773,2.408864103316701,2.457600502512563,2.4323333333333332,2.3751728907330567,2.4577910003718855,2.372154779969651,2.3333333333333335,2.4721649484536083,2.494420600858369,2.34627126035761,2.3872007366482504,2.4464636542239684,2.4648537711647,2.4586909871244633,2.419336706014615,2.4251046025104603,2.41051200724966,2.469451548735436,2.9217977528089887
