altitude,inclination,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
700.0,90.0,0.32717578259373925,0.33106189664963087,0.3154127100073046,0.3047504509921828,0.29861239592969474,0.2955991875423155,0.29511636779855016,0.29635416666666664,0.2995850622406639,0.30524663677130043,0.310436755530346,0.3163623595505618,0.3241467576791809,0.3301522842639594,0.3349236641221374,0.34199972341308255,0.34833597464342314,0.35431361909929465,0.36120742402610645,0.3667049368541906,0.37380768239236917,0.39210438273670123,0.41491452991452993,0.4388385721896644,0.4601430429128739,0.4860248447204969,0.513599274705349,0.5309597523219814,0.5449844881075491,0.5580284169495787,0.5715647555495029,0.5781411106201207,0.5831265508684863,0.5864207605679778,0.5787770396865951,0.5815552812555105,0.5833644859813084,0.571915861284821,0.5857395403653506,0.5775967413441955,0.5616409829237817,0.5821250811512659,0.5750883392226148,0.5622171945701357,0.5626734505087881,0.5596785629874734,0.5578083514361574,0.5543799212598425,0.5552479234835137,0.5531574740207834,0.5487235794674719,0.5447293447293448,0.5323910482921084,0.5314579552329098,0.5304292120435619,0.5190445448676565,0.5302170283806343,0.5209270148737462,0.507410021171489,0.5265859919325265,0.5240761478163494,0.5068279360124853,0.5068881685575365,0.5091063108852182,0.5087014725568942,0.503493246390312,0.5031064111037674,0.5034632034632035,0.5058503969912244,0.49785612196283946
9000.0,20.0,0.534765625,0.5468830944569159,0.4666865315852205,0.4078614762386249,0.3712319012580109,0.34912280701754383,0.3367779204107831,0.3320560747663551,0.3333333333333333,0.33848999495543974,0.3454003407155026,0.3531413612565445,0.3614420062695925,0.3689489267209474,0.37551724137931036,0.38188976377952755,0.3868377021751255,0.3910747957259585,0.3949579831932773,0.39758566978193144,0.4000862068965517,0.4048344947735192,0.40738721548316753,0.40892193308550184,0.40997920997921,0.41106318193351943,0.4132231404958678,0.4159032612678637,0.41940818102697996,0.42484662576687116,0.4314098750743605,0.43799307958477507,0.4468998410174881,0.45672990063233965,0.4652101884448126,0.47549361207897795,0.4848167539267016,0.49361139668086357,0.5037402514722267,0.5111189551711967,0.5174441395531164,0.5245764484417486,0.5297309518426407,0.5340853359489947,0.5378787878787878,0.5410520456443084,0.5437093916125222,0.5458242101970597,0.5477916941331575,0.5506282335550629,0.5530884134033105,0.5542600896860986,0.5548990645002462,0.5560846560846561,0.5548443922489724,0.5557407407407408,0.5554256010396361,0.553954802259887,0.5520723436322532,0.5528823981552652,0.5517213771016813,0.5468946894689469,0.5448607108549471,0.5420426579163249,0.5377180313298522,0.5334134615384616,0.4927996611605252,0.46467218332272436,0.4465979381443299,0.4145423438836613
25000.0,50.0,0.7658062102506547,0.8689252985281866,0.8773269689737471,0.8806126000696136,0.8841754051477597,0.8861386138613861,0.8843167701863354,0.8813333333333333,0.8755744485294118,0.8677053437201039,0.8585420680796403,0.8485922058549319,0.8386543818298693,0.8287387167601854,0.8191342707471739,0.810040285094515,0.8009018383628165,0.7924089852827265,0.7841105354058722,0.7762271414821944,0.767828418230563,0.7498238195912614,0.7317548746518105,0.7165296355381028,0.7037277147487845,0.6937206322084579,0.6872197309417041,0.6842297841200147,0.6844106463878327,0.6881522406384285,0.694251968503937,0.7032050637998594,0.7144308943089431,0.7266922094508301,0.7401073772121695,0.7544763306352711,0.7688848920863309,0.7837739949293734,0.7962478184991274,0.810477657935285,0.822503008423586,0.8332170272156315,0.843277645186953,0.8497282608695652,0.8590637450199203,0.8643321220129941,0.8670978764949964,0.8713365751084242,0.8729729729729729,0.8763466795304712,0.8783256473926925,0.879313668787353,0.8788702928870293,0.8786244099797708,0.8794579172610556,0.8776188042922841,0.8794988003199147,0.8805679287305123,0.8794788273615635,0.8798630563336446,0.8813668600902643,0.8832167832167832,0.8837386018237082,0.8853192354615698,0.8856647899523603,0.8859245630174793,0.8700486448922863,0.8580584354382658,0.848660558970196,0.8284153005464481
400.0,10.0,0.3109495295124038,0.2686304514154552,0.29563292412960357,0.3193534294451726,0.33645569620253163,0.35080342393752817,0.363903154805576,0.3743218806509946,0.382834722903384,0.38818461538461535,0.3931868131868132,0.3917218543046358,0.39237832874196504,0.38976143141153086,0.3858568698237418,0.38474481211441386,0.38176704944926176,0.3789292730844794,0.3749207556738937,0.3729433272394881,0.3722431414739107,0.36617709967203765,0.36503433860853984,0.36413043478260865,0.35900700190961166,0.3588061659560512,0.3590817694369973,0.3545361527967258,0.35394828791055205,0.3545859305431879,0.35102925243770317,0.353701310688573,0.3487590968464266,0.351954242135367,0.34989326605860666,0.34782608695652173,0.347366320830008,0.3457586137416885,0.3504468925379339,0.34676916683980885,0.34410646387832694,0.3441740254146026,0.3412887828162291,0.34998884675440556,0.34089907448215073,0.3340787119856887,0.3426524953789279,0.3388180764774044,0.3420180009474183,0.3403534253207456,0.33899556868537667,0.3323308270676692,0.33110023189899507,0.3384371700105597,0.332620320855615,0.32935295751180227,0.3297071129707113,0.32686902754356384,0.3334302325581396,0.33174933174933174,0.32238805970149254,0.3230061349693251,0.3272843043616682,0.32649071358748777,0.3167000668002672,0.3139718503261243,0.3143240823634736,0.2911523757509558,0.31023720349563044,0.1184256306175703
900.0,20.0,0.4829030006978367,0.4682725395732966,0.43879579664867935,0.41789038262668043,0.40584007187780774,0.40048287309491476,0.40029254022428085,0.40487804878048783,0.4127856365614799,0.42157153446997775,0.4307547169811321,0.4382429525642477,0.4431106471816284,0.4471673634135794,0.449177760375881,0.45044292161123184,0.451493848857645,0.45124212087504634,0.4522757826003457,0.45227635782747605,0.45182724252491696,0.4533009494369618,0.4535455183711678,0.45403422982885083,0.453945699061152,0.45339984247834075,0.45262587980508934,0.45199778024417314,0.45145768468723463,0.45085038916114156,0.449970570924073,0.4492885255828035,0.449079754601227,0.44846970643347905,0.44814462416745954,0.4478330658105939,0.4470275655928263,0.446843853820598,0.44613821138211385,0.44552058111380144,0.4452605806225953,0.44440459110473457,0.44416243654822335,0.44317763883780803,0.4429530201342282,0.4420098224404987,0.44142419601837674,0.4409143742735374,0.4402045633359559,0.4381654381654382,0.43697829716193654,0.4359743040685225,0.43450087565674256,0.43333333333333335,0.432324173265021,0.43126458236117593,0.43076555023923446,0.43027027027027026,0.4298804780876494,0.4299794661190965,0.429989604989605,0.43053763440860215,0.4313779745434422,0.4326834862385321,0.43471223021582733,0.43662935323383084,0.45647359454855196,0.470446848027969,0.48265025533586486,0.5110465116279069
1000.0,40.0,0.42719966600563614,0.4494259158009841,0.4223461144612584,0.4024440762220381,0.38632295023272467,0.3722784057108864,0.3623450905624404,0.3588685916322923,0.3621480026195154,0.3711722858026601,0.38439834024896263,0.3991024287222809,0.4115755627009646,0.42322628827483194,0.4312182741116751,0.4374181478016838,0.44290060851926977,0.44587317287614026,0.45026239067055396,0.4531928084314941,0.45562286015275216,0.46464201877934275,0.4719028340080972,0.47865640307907625,0.4838589289046464,0.48746792974146436,0.489956512735556,0.49140154772141015,0.4921373200442968,0.4925,0.49253034547152197,0.49166867906302825,0.49152958507242817,0.490845247052922,0.4904214559386973,0.4897641876133713,0.48842841765339073,0.48814655172413796,0.487193610575599,0.4861816130851664,0.48528991716652387,0.4839941262848752,0.483343248066627,0.4823102509827638,0.48126535626535627,0.48034934497816595,0.47925245486221096,0.4783167362672663,0.477124183006536,0.47467488021902804,0.4726890756302521,0.4707792207792208,0.4685185185185185,0.46689368142262583,0.46520874751491054,0.46405750798722045,0.4630238290879211,0.4620923337568827,0.4612736660929432,0.4608540925266904,0.46074007220216606,0.4605152224824356,0.4607833655705996,0.46153846153846156,0.46274406332453827,0.4641758241758242,0.47766457680250785,0.48671834625322996,0.4943524096385542,0.5087209302325582
2500.0,0.0,0.4622047244094488,0.43968061100503386,0.42985798406650505,0.4309789343246592,0.43278894472361806,0.4338829071332436,0.43800155319699713,0.447869101978691,0.4641449120937666,0.4839031339031339,0.5041780199818346,0.5223234118169703,0.5364446775039329,0.5464135021097046,0.5535111411208643,0.5587142326272762,0.5626892792247123,0.5653702482970776,0.5687514640431014,0.5713925963233443,0.5737127371273713,0.5826140567200987,0.5906412478336222,0.5980806142034549,0.6039850560398505,0.6089285714285714,0.6121870571563534,0.6145781328007988,0.6164669098488796,0.6172300981461287,0.6181613085166384,0.6185270425776754,0.6184130829800121,0.618607516943931,0.6187299550994227,0.6188616810059563,0.618856364874064,0.61875,0.6189570119802678,0.6191394658753709,0.6189902034664657,0.6194895591647331,0.6193829113924051,0.62,0.6199335548172757,0.6202521008403361,0.6211469534050179,0.6215004574565416,0.6215121512151215,0.6226653696498055,0.6239195979899498,0.6250922509225092,0.6261030613356575,0.6274239816408491,0.6285988483685221,0.6295474164508571,0.6307059277356307,0.6314115308151094,0.6320592514217696,0.6328325889836243,0.6337561256846354,0.6348547717842323,0.6356968215158925,0.6368065377966368,0.6373572593800979,0.6380494505494505,0.6370370370370371,0.6280291970802919,0.6152796725784447,0.5756006006006006
1800.0,80.0,0.42073804573804574,0.434959836950006,0.4140401146131805,0.40264372639530005,0.3967109867039888,0.3936823306172564,0.3946425524654496,0.400399400898652,0.4104086622424031,0.42247770999530737,0.43632530120481927,0.44973938942665675,0.46060877350044765,0.4704783646362976,0.4775287560773153,0.48350625166267625,0.48899647887323944,0.4922153746350957,0.49736749736749736,0.500856979622929,0.5041305245766212,0.5167996132463137,0.5286873775538763,0.5409162717219589,0.5524377411434584,0.5620437956204379,0.5695309256953093,0.575530035335689,0.580046403712297,0.582970488630866,0.5848866498740554,0.5857519788918206,0.5865800865800865,0.5869565217391305,0.5871926815323042,0.5869311551925321,0.5863775198533904,0.5861963190184049,0.5858675078864354,0.585,0.5846103038309115,0.583811475409836,0.5834027777777778,0.5829078014184397,0.5822125813449024,0.5817109144542773,0.5811278195488722,0.5804896710022953,0.5799061767005473,0.5786776859504132,0.5777872340425532,0.5766107678729038,0.5759124087591241,0.5751640112464854,0.5742319127849356,0.5738261738261738,0.5732260726072608,0.572723395180209,0.5724519700423315,0.5722153534899405,0.5720479178551056,0.5719194312796209,0.5720048899755501,0.5722440695166815,0.5728129563255011,0.5732782369146006,0.5797323135755258,0.5808605341246291,0.5787146226415094,0.5584321475625823
1600.0,30.0,0.43867618429591176,0.44693877551020406,0.4246292472310869,0.41228070175438597,0.404731679169071,0.39933774834437086,0.3993424002391272,0.4053870529651426,0.4180569185475957,0.43264295362449345,0.452414605418139,0.47180616740088105,0.48471001757469245,0.5023923444976076,0.5096825942477369,0.5154808542904082,0.5225212853611645,0.5233060312732688,0.5287684260580123,0.532542372881356,0.5352291251584858,0.5474006116207951,0.553870529651426,0.5642167780252413,0.5680614406779662,0.5713883413123064,0.569952774498229,0.5733704046957059,0.57504,0.5795416805048157,0.5771331058020478,0.5630630630630631,0.5763386396526773,0.5692815249266863,0.5758150113722517,0.5803189420458965,0.5680732484076433,0.5697115384615384,0.5662305805396566,0.5747224594363791,0.5724167747514051,0.5653133274492498,0.5667415730337079,0.5649588289112535,0.5658878504672897,0.559322033898305,0.5790258449304175,0.5785750378979283,0.5566600397614314,0.5617382087970323,0.5583288117200217,0.5590755355129651,0.5540993071593533,0.5631103074141048,0.5521875,0.5600638977635782,0.5619457313037723,0.5583276682528892,0.5457065584854631,0.5377931034482759,0.563003663003663,0.5559309309309309,0.5556844547563805,0.5511128775834658,0.5485123966942149,0.5581010452961672,0.5644444444444444,0.5667389284608237,0.5662361623616237,0.5497339336880884
4000.0,10.0,0.40026908846283216,0.4734311328443358,0.4627946127946128,0.4523737526459026,0.44127877237851665,0.4291700903861956,0.422955776741842,0.42499539849070495,0.4338556383251991,0.4427191166321601,0.4588918677390527,0.4736547085201794,0.4790554414784394,0.4950859950859951,0.4961759082217973,0.4968250492664769,0.5003706449221645,0.49602010892333476,0.4986175115207373,0.49948892674616696,0.4996222138269739,0.5061196736174071,0.5072,0.5147058823529411,0.5158648925281474,0.5176824680210684,0.5150284321689683,0.5194578049846961,0.5215377489578509,0.5282833251352681,0.5265054040144107,0.5108523028057174,0.5291454442558008,0.5216937354988399,0.5320073439412485,0.5389668367346939,0.5265915119363396,0.5298788694481831,0.5279637377963737,0.5417598806860552,0.5405343511450381,0.5337549407114625,0.5378267973856209,0.5379426644182125,0.5414335664335664,0.5353517364203028,0.5649564375605034,0.5661016949152542,0.5387254901960784,0.5516265912305516,0.5517162732352606,0.5574509565005483,0.5557827476038338,0.571330683842675,0.5620905517542583,0.5743682856710546,0.5806812729889653,0.5775890775890776,0.5643035863219349,0.5567790777701308,0.5895910780669145,0.5832208293153327,0.584420799036338,0.5803497085761865,0.5775692777656557,0.5899163568773235,0.595928226363009,0.5953947368421053,0.5851553509781358,0.5277649592370405
