altitude,inclination,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
700.0,90.0,1.322325421396629,1.2996403558584138,1.3159240321402483,1.3283223090799758,1.333950046253469,1.336357481381178,1.337657382678367,1.33984375,1.3430152143845089,1.3488789237668162,1.354509359047079,1.3616573033707866,1.3677474402730376,1.3715736040609137,1.3764312977099236,1.3798921311021988,1.3824088748019017,1.3856031832157714,1.386498062410769,1.388289322617681,1.3897911832946637,1.3864168618266979,1.3777777777777778,1.3601491742141716,1.336150845253576,1.3074534161490683,1.2783318223028106,1.2487100103199174,1.2237159600137884,1.2033195020746887,1.1880702710064006,1.1776403004860805,1.169044665012407,1.1637016484413252,1.1602793391245103,1.1581731616998765,1.1586915887850466,1.1574758385446275,1.1583186014535454,1.1594704684317718,1.1601416076634736,1.16165332179182,1.1627650176678446,1.1638009049773756,1.1646623496762256,1.1656818718978965,1.166545981173063,1.1675688976377954,1.1683866096149005,1.1705302424726884,1.1712874004940983,1.172079772079772,1.1731448763250882,1.1736237144585602,1.1748878923766817,1.1749515816655907,1.1756260434056762,1.1767554479418887,1.177134791813691,1.1785845251191787,1.179171332586786,1.1806476785017557,1.18192868719611,1.1842439644218552,1.1865238732708612,1.1886353050768514,1.2081956378056842,1.2233766233766235,1.2400752193898872,1.3256312529776084
9000.0,20.0,1.14140625,1.179243653945778,1.2431466030989273,1.2601112234580385,1.2686921433657725,1.2721338229294166,1.2682926829268293,1.2570093457943925,1.240976236351959,1.223137716495712,1.2074105621805793,1.1952879581151832,1.1887147335423198,1.1857883049592894,1.1857758620689656,1.188976377952756,1.1918572225320692,1.1948460087994972,1.1974789915966386,1.1970404984423677,1.1974137931034483,1.1912020905923344,1.179364863023034,1.1649205812774586,1.1505197505197504,1.1377822887591982,1.127946127946128,1.1201905459875412,1.114882506527415,1.111963190184049,1.1088637715645449,1.1072664359861593,1.1065182829888711,1.1056910569105691,1.1047835990888382,1.1038327526132403,1.1037958115183246,1.104126890879718,1.1021804870284895,1.103423932227321,1.1058408467267737,1.1054172767203514,1.1073931720551662,1.1105934281510543,1.1128526645768024,1.1160590036181464,1.1196101594802126,1.123240538004379,1.127224785761371,1.1374722838137472,1.146548243843359,1.157847533632287,1.1683899556868538,1.1777777777777778,1.1896652965355254,1.1969135802469135,1.203378817413905,1.213276836158192,1.2192916352675207,1.2229054573405074,1.2273819055244195,1.2367236723672368,1.2430355427473583,1.247949138638228,1.252083101877569,1.2560096153846154,1.2681067344345616,1.2488860598345004,1.2148453608247423,1.1372112917023098
25000.0,50.0,1.2254021698466142,1.1487086920299916,1.1448687350835323,1.1381830838844413,1.1291706387035272,1.1225247524752475,1.1180124223602483,1.1161904761904762,1.1162683823529411,1.118217848845155,1.1209055876685934,1.1238112996457206,1.1266338118705808,1.1292998292266407,1.1309622277364213,1.1323210412147506,1.1328477280610476,1.1332300542215337,1.1329879101899827,1.1323387872954764,1.1313672922252012,1.1289640591966172,1.1253481894150419,1.1223463001595289,1.119773095623987,1.1178983340452797,1.1168721973094171,1.1163556531284302,1.1154942965779469,1.1147943523634132,1.1133858267716537,1.1122274691047924,1.109375,1.1064814814814814,1.1030025850069596,1.099092469953397,1.0953237410071943,1.091633466135458,1.0890052356020943,1.0857729840780688,1.0836341756919374,1.082344731332868,1.0803500397772474,1.078804347826087,1.0776892430278884,1.0764233013985245,1.077007566512082,1.076356945722171,1.0768136557610242,1.0767004341534008,1.0762681802057468,1.0757663389242336,1.0755230125523012,1.075747358957069,1.0758440323347598,1.077414409810935,1.0773127166089043,1.0773942093541202,1.0790642582173526,1.0799875505757859,1.0796260477111541,1.0804195804195804,1.0816869300911853,1.0821472143147621,1.0822867042009527,1.0832566697332107,1.0924252953439888,1.0970782280867106,1.1020526498898295,1.1045537340619307
400.0,10.0,1.3462360992301112,1.327467482785004,1.3040853290400483,1.275229357798165,1.2590717299578058,1.2575461781048205,1.2580092932257276,1.2491862567811933,1.2349190779794017,1.219076923076923,1.2058608058608058,1.1837748344370862,1.1882460973370064,1.1789264413518887,1.1669144191972818,1.1755468311833988,1.1700257792359972,1.1676080550098233,1.1692658805629517,1.1569600417863672,1.1529047875201721,1.1631256238414374,1.161242161839355,1.165062111801242,1.158656906429026,1.161200393571663,1.167225201072386,1.1633697135061392,1.1659678546470997,1.1715048975957258,1.1737089201877933,1.1703895144914158,1.1688747900727747,1.1872259294566254,1.17523772559674,1.1835530198701554,1.1771747805267359,1.1634092282893411,1.2086884223654126,1.182214834822356,1.1692015209125475,1.1938401895326298,1.1868084183119982,1.1965201873745261,1.1716615249008373,1.1753130590339893,1.2014787430683918,1.191657010428737,1.2072477498815728,1.2004357298474946,1.2035942885278188,1.1919799498746868,1.1973718113888172,1.2117212249208025,1.1831550802139037,1.2229936128853096,1.2186889818688982,1.1897133220910625,1.201453488372093,1.2358182358182357,1.22955223880597,1.199079754601227,1.2209487424387138,1.2215705441511893,1.2077488309953237,1.1963611397185034,1.2399283795881826,1.2484980884762424,1.2496878901373283,1.4931864308495217
900.0,20.0,1.2714584787159804,1.4177563661390227,1.3621130360692986,1.3231644260599793,1.3153638814016173,1.3271465218047382,1.3459288152120916,1.3594746716697936,1.3590859630032643,1.3446997776130467,1.320754716981132,1.291746858372014,1.2652661795407099,1.2421796165489405,1.2239624119028973,1.2092595687782048,1.1977152899824253,1.189098998887653,1.181870558863069,1.1767172523961662,1.1729651162790697,1.1660410686685803,1.1642873859115375,1.1650366748166259,1.1672164425272773,1.1711735363612497,1.1748781808337845,1.1789678135405106,1.1822813472969147,1.185644277889882,1.188934667451442,1.192552225249773,1.195398773006135,1.1976889444097438,1.200126863304789,1.202247191011236,1.2045831949518433,1.2059800664451827,1.2076558265582655,1.209270148737461,1.2105631339629241,1.2119799139167862,1.2128353879622915,1.213313718278779,1.2143922445935869,1.2145825462788062,1.2151607963246553,1.2154203796977916,1.2159716758457908,1.2158067158067158,1.2157762938230383,1.215845824411135,1.2149737302977233,1.214795008912656,1.2137866790870984,1.212785814279048,1.2119617224880384,1.2113022113022114,1.2101593625498008,1.2094455852156059,1.2084199584199584,1.206989247311828,1.2058660763696736,1.2041284403669725,1.2020383693045564,1.2008706467661692,1.1814310051107326,1.1646454714301322,1.1624983632316355,1.2171511627906977
1000.0,40.0,1.2326479490658595,1.3001640240568617,1.3209693935601319,1.3384424192212097,1.3533834586466165,1.3646638905413444,1.3698760724499524,1.368444313494402,1.3593101942807246,1.3442622950819672,1.3240663900414937,1.302534318901795,1.282315112540193,1.2636295743091859,1.247884940778342,1.234798877455566,1.2241379310344827,1.2155181888119573,1.206997084548105,1.1998760074395536,1.1942322886489334,1.181924882629108,1.1748987854251012,1.1710986703988804,1.1701810039186415,1.1715018748766528,1.173949057775937,1.176268271711092,1.1787375415282393,1.1813636363636364,1.1839402427637722,1.1866698865008452,1.1888043211392094,1.1911211437170806,1.1928480204342273,1.1946100025913449,1.1967168998923574,1.1974676724137931,1.1988432938584412,1.200225606316977,1.201085404170237,1.2017621145374449,1.202558001189768,1.2029029331720593,1.2033169533169532,1.2036805988771053,1.2039911308203992,1.2043045293928687,1.203921568627451,1.2032854209445585,1.2034313725490196,1.2023809523809523,1.2014814814814814,1.200529701097238,1.1992047713717693,1.1988817891373802,1.1976170912078883,1.1969504447268107,1.1957831325301205,1.1948398576512456,1.1944945848375452,1.1929742388758782,1.191972920696325,1.1905480140774258,1.1894459102902375,1.189010989010989,1.1778996865203761,1.1710594315245477,1.1774598393574298,1.2436046511627907
2500.0,0.0,1.1609251968503937,1.2065613608748482,1.2871492899203325,1.3742255266418835,1.4499581239530988,1.5040376850605652,1.532228837690914,1.5315829528158296,1.502397442727757,1.455128205128205,1.399636693914623,1.347179031541537,1.3038804404824331,1.271097046413502,1.2464550979068196,1.2285395763656632,1.215424994952554,1.2063282794990111,1.197938627313188,1.191891211281793,1.1872628726287262,1.1750924784217016,1.1660311958405547,1.1593090211132437,1.1540058115400582,1.15,1.1469059990552668,1.1437843235147278,1.1406982803543513,1.1374045801526718,1.134799774393683,1.1329113924050633,1.1290127195639006,1.1269254467036351,1.123155869146889,1.1204500330906684,1.1184479237576583,1.1160714285714286,1.1141649048625792,1.11053412462908,1.108515448379804,1.1075019334880123,1.1052215189873418,1.1036437246963562,1.1021594684385383,1.1008403361344539,1.0994623655913978,1.0988106129917659,1.098109810981098,1.0963035019455254,1.0954773869346734,1.09541381128097,1.0959799542433817,1.0966150315547907,1.0976487523992322,1.0987791342952276,1.1005529124341005,1.102054340622929,1.1023674117180267,1.1039382866423062,1.1076679158258864,1.1106994665085952,1.1136919315403424,1.117083136885117,1.1205546492659053,1.125,1.1423611111111112,1.1389781021897811,1.129263301500682,1.1539039039039038
1800.0,80.0,1.2390852390852392,1.26723414458698,1.3061127029608406,1.3445237096097356,1.377886634009797,1.4041745730550284,1.41801740317352,1.4198701947079382,1.4107579462102688,1.3965274519005162,1.3728915662650603,1.3484735666418466,1.333034914950761,1.3074608280585245,1.296098660026088,1.2874434690077148,1.2761150234741785,1.2740836847226726,1.2648297648297648,1.2574747667111026,1.251548946716233,1.2291515591007978,1.2132661628883292,1.1889415481832544,1.1746755524377412,1.1605839416058394,1.1552511415525115,1.142226148409894,1.1331786542923434,1.1190130624092889,1.1188916876574306,1.1424802110817942,1.1136363636363635,1.125418060200669,1.1109205260148656,1.1003500583430572,1.1227855833842395,1.1177914110429448,1.1236593059936908,1.1051948051948053,1.108982826948481,1.1222677595628416,1.11875,1.1219858156028368,1.119305856832972,1.131268436578171,1.0917293233082708,1.0925784238714613,1.1344800625488662,1.1231404958677687,1.1285106382978722,1.1253309796999118,1.135036496350365,1.1162136832239924,1.1377601585728443,1.120879120879121,1.1159240924092408,1.1228406909788868,1.149462715727776,1.1655614251995055,1.1140901312036509,1.12760663507109,1.1288508557457213,1.1392870734491944,1.146953405017921,1.128099173553719,1.1305927342256215,1.1293273986152323,1.133254716981132,1.1745718050065876
1600.0,30.0,1.2033311702357776,1.2551020408163265,1.2883424066078468,1.3275978407557354,1.369878822850548,1.4068117313150426,1.4340158421760574,1.442960615663196,1.432122996401701,1.4047726249437191,1.368080094228504,1.329662261380323,1.2961335676625658,1.2694696121347857,1.24785149535923,1.2311386326298497,1.2179346333424883,1.2075949367088608,1.1976541448724045,1.1894915254237288,1.181851113928636,1.163710499490316,1.1493888637392484,1.1388270230141053,1.13135593220339,1.126161644607153,1.1230814639905549,1.1207908557306148,1.11968,1.1188973762869479,1.1184300341296929,1.1181566181566183,1.1183068017366136,1.1187683284457477,1.119029567854435,1.119797744068456,1.1206210191082802,1.1209935897435896,1.1214227309893705,1.1225448334756618,1.1232166018158236,1.1240070609002648,1.124494382022472,1.1253430924062213,1.1266355140186917,1.1266478342749529,1.128230616302187,1.1293582617483577,1.1292246520874751,1.1319554848966613,1.13293543136191,1.1341600901916573,1.1351039260969977,1.136829415310428,1.138125,1.1386581469648562,1.1389808074123098,1.1400407885791979,1.1399594320486814,1.1406896551724137,1.1413919413919413,1.1403903903903905,1.1407579273008508,1.1406995230524641,1.140495867768595,1.1402439024390243,1.1357357357357358,1.1320842366057604,1.1356088560885609,1.1756037658616456
4000.0,10.0,1.2014799865455768,1.2420537897310513,1.3515151515151516,1.40489869972785,1.4051150895140665,1.3730484798685292,1.3279576666246693,1.2814283084851832,1.245568969946057,1.2249827467218772,1.2189454870420018,1.2247757847533631,1.2375085557837098,1.253071253071253,1.268642447418738,1.2820232099846727,1.2935507783543365,1.300795978215333,1.3062980030721967,1.3066439522998297,1.3048734416320362,1.2937443336355394,1.2762666666666667,1.2567401960784315,1.2398498805868305,1.2234762979683973,1.2103980503655565,1.1989505902929602,1.188976377952756,1.1810132808657157,1.1744724652599074,1.169401799894124,1.1635540464063385,1.1606728538283062,1.1560587515299878,1.152423469387755,1.1498673740053051,1.1480484522207268,1.1457461645746165,1.1424310216256526,1.1396946564885497,1.1375494071146246,1.1356209150326797,1.1340640809443507,1.131993006993007,1.1300089047195014,1.127783155856728,1.1266201395812563,1.1254901960784314,1.1206615167011207,1.1182574980043334,1.1156329962227367,1.1128434504792333,1.1111415650267233,1.1096229436599214,1.1087910425177787,1.1082680313449544,1.1085581085581087,1.107422852376981,1.1077081899518237,1.1107806691449813,1.1124397299903568,1.1152379040353342,1.1182348043297252,1.1228452978398429,1.129414498141264,1.186335403726708,1.2232142857142858,1.21921749136939,1.1948930933702506
