Altitude_km,Inclination_deg,0.01_mmAl_rel_diff,0.1_mmAl_rel_diff,0.2_mmAl_rel_diff,0.3_mmAl_rel_diff,0.4_mmAl_rel_diff,0.5_mmAl_rel_diff,0.6_mmAl_rel_diff,0.7_mmAl_rel_diff,0.8_mmAl_rel_diff,0.9_mmAl_rel_diff,1.0_mmAl_rel_diff,1.1_mmAl_rel_diff,1.2_mmAl_rel_diff,1.3_mmAl_rel_diff,1.4_mmAl_rel_diff,1.5_mmAl_rel_diff,1.6_mmAl_rel_diff,1.7_mmAl_rel_diff,1.8_mmAl_rel_diff,1.9_mmAl_rel_diff,2.0_mmAl_rel_diff,2.25_mmAl_rel_diff,2.5_mmAl_rel_diff,2.75_mmAl_rel_diff,3.0_mmAl_rel_diff,3.25_mmAl_rel_diff,3.5_mmAl_rel_diff,3.75_mmAl_rel_diff,4.0_mmAl_rel_diff,4.25_mmAl_rel_diff,4.5_mmAl_rel_diff,4.75_mmAl_rel_diff,5.0_mmAl_rel_diff,5.25_mmAl_rel_diff,5.5_mmAl_rel_diff,5.75_mmAl_rel_diff,6.0_mmAl_rel_diff,6.25_mmAl_rel_diff,6.5_mmAl_rel_diff,6.75_mmAl_rel_diff,7.0_mmAl_rel_diff,7.25_mmAl_rel_diff,7.5_mmAl_rel_diff,7.75_mmAl_rel_diff,8.0_mmAl_rel_diff,8.25_mmAl_rel_diff,8.5_mmAl_rel_diff,8.75_mmAl_rel_diff,9.0_mmAl_rel_diff,9.5_mmAl_rel_diff,10.0_mmAl_rel_diff,10.5_mmAl_rel_diff,11.0_mmAl_rel_diff,11.5_mmAl_rel_diff,12.0_mmAl_rel_diff,12.5_mmAl_rel_diff,13.0_mmAl_rel_diff,13.5_mmAl_rel_diff,14.0_mmAl_rel_diff,14.5_mmAl_rel_diff,15.0_mmAl_rel_diff,16.0_mmAl_rel_diff,17.0_mmAl_rel_diff,18.0_mmAl_rel_diff,19.0_mmAl_rel_diff,20.0_mmAl_rel_diff,30.0_mmAl_rel_diff,40.0_mmAl_rel_diff,50.0_mmAl_rel_diff,100.0_mmAl_rel_diff
200.0,0.0,-0.8572624028690974,-0.8668233082706767,-0.8534715960324617,-0.8448613376835237,-0.8442549371633752,-0.8494166666666667,-0.8571667936024372,-0.8657541899441341,-0.8760643821391485,-0.8896755162241887,-0.908820182094082,-0.9337407407407408,-0.9565989847715736,-0.9677310451540301,-0.9594615993665875,-0.9368566176470589,-0.9087606837606838,-0.8841545893719807,-0.8693391866913124,-0.863288230788869,-0.8617930286179303,-0.8610511924654413,-0.8606040380443851,-0.8603470088559552,-0.8600971817298348,-0.8598090097571103,-0.8596471885336273,-0.8594871794871795,-0.8594302554027504,-0.859349173553719,-0.85931744312026,-0.8593085860017002,-0.8593195266272189,-0.8593277829170521,-0.8593519409688803,-0.8593666666666666,-0.859405255878285,-0.8593694016481548,-0.8594514455151965,-0.8594252873563218,-0.8594145569620253,-0.8594285714285714,-0.8595288178376105,-0.859575389948007,-0.8596256684491979,-0.8596426935409986,-0.8596235294117647,-0.8596330275229358,-0.8595839524517088,-0.8596153846153847,-0.8594991834512793,-0.8593856655290102,-0.8593712930011862,-0.8592958616429895,-0.8592426187419769,-0.8590939373750832,-0.8590752242926156,-0.859,-0.8589364844903988,-0.8588100686498856,-0.8587726199842644,-0.8587301587301588,-0.858709106984969,-0.8586915887850467,-0.8585798816568048,-0.858625700643554,-0.8581858759764068,-0.8577074185347816,-0.857021534728541,-0.8563054499366287
200.0,10.0,-0.8224869262056944,-0.8364172763747935,-0.835770871419866,-0.8195579370395177,-0.8289444749862562,-0.827076591154261,-0.8246923542465201,-0.8282110499200568,-0.836759941089838,-0.8505689576695494,-0.8600554785020804,-0.8782075471698113,-0.8618910256410256,-0.8285060103033772,-0.8361879499810534,-0.8425636007827788,-0.8476722532588454,-0.8517564402810305,-0.8547058823529412,-0.8569843422512637,-0.8585175957645593,-0.8594839807201587,-0.8562724014336918,-0.8501228501228502,-0.8454245232768722,-0.8441266839990547,-0.8439510533619276,-0.8436037962839192,-0.8434721242060692,-0.8432946773713946,-0.8431985007027956,-0.842962356792144,-0.8428131416837783,-0.8427092628948778,-0.8426022304832714,-0.842481638964051,-0.8424072216649949,-0.8423164899147432,-0.8422513990529488,-0.8421895861148198,-0.8421778084079945,-0.8420952832424745,-0.8420962619105791,-0.8420880503144654,-0.8420439844760672,-0.8420366923690508,-0.842014742014742,-0.8419887955182073,-0.841987363584147,-0.8419403434769509,-0.8418296529968454,-0.8417792421746293,-0.8417382342837513,-0.8417024320457797,-0.8415985130111524,-0.8415349016583108,-0.8414868105515587,-0.8413736036408771,-0.8412922550278135,-0.841158267020336,-0.8410583941605839,-0.8409112942317014,-0.8406988694758479,-0.8405978260869565,-0.8403559127439725,-0.8402298850574712,-0.8388422035480859,-0.8376068376068376,-0.836326164874552,-0.8294455066921607
200.0,20.0,-0.7951530612244898,-0.8134150739271547,-0.7986717267552182,-0.7826991058432107,-0.7702005730659026,-0.7610332103321034,-0.7553601541797157,-0.7531410369846046,-0.7546547254301201,-0.7584731058415268,-0.765552956899432,-0.7727744807121661,-0.7804094741067844,-0.7867521367521367,-0.792200180342651,-0.801643192488263,-0.805739299610895,-0.8078322385042951,-0.8129166666666666,-0.8175747863247863,-0.820327868852459,-0.8245664739884393,-0.8307738452309539,-0.8336842105263158,-0.8364563416188655,-0.8397260273972603,-0.84361350099272,-0.8463728813559321,-0.8474048442906574,-0.8505610098176718,-0.8549356223175966,-0.855643994211288,-0.8571639586410635,-0.8618195376584639,-0.8624048706240487,-0.8644238205723125,-0.8655956112852664,-0.8706582077716098,-0.874074074074074,-0.8724025974025974,-0.8762655601659751,-0.8780775716694772,-0.881437125748503,-0.8870719178082191,-0.8850953206239168,-0.8849731663685152,-0.8927992799279928,-0.8913400182315405,-0.8929953917050691,-0.9019811320754717,-0.9064491362763916,-0.911708043694141,-0.9166598569969356,-0.9228787569004293,-0.9317900262467191,-0.9329238868172844,-0.947790723235876,-0.9489684398349504,-0.9720911860963773,-0.9635722543352602,-0.9952683043167183,-0.9997235573990484,-0.9997333333333334,-0.9997418696594822,-0.9997423082090555,-0.9997468389606781,-0.9997887148451406,-0.9998091099233093,-0.9998450086698043,-0.9998211802987723
200.0,30.0,-0.795037477384337,-0.7723892159900837,-0.7666793168880456,-0.7633942161339422,-0.7622667588113338,-0.7623463946209135,-0.7603293949158612,-0.7564336372847011,-0.7511968085106383,-0.7484107579462103,-0.7442215854823304,-0.7462830249224516,-0.7449799196787148,-0.7467822097616923,-0.7475833900612662,-0.7501798819974097,-0.7526347485697079,-0.7530454042081949,-0.7573673870333988,-0.7579445571331981,-0.7590361445783133,-0.761984704346204,-0.7623450718079874,-0.7646331409727948,-0.7660297239915075,-0.7673343605546995,-0.7690917306823317,-0.7685740655283803,-0.7709470685971992,-0.7710194174757282,-0.7720838471023428,-0.7723065250379363,-0.7735023041474655,-0.7731636935991605,-0.7760770671661761,-0.7746329526916803,-0.7733701657458564,-0.7787590832867524,-0.7737619461337967,-0.7768607008398494,-0.7816061411278417,-0.7763444108761329,-0.7792073170731707,-0.7771968503937008,-0.784400248601616,-0.7809553938627016,-0.7760683760683761,-0.7844451783355351,-0.7804406779661017,-0.7820905923344947,-0.7826923076923077,-0.7883424408014572,-0.7865761689291101,-0.7835536547433903,-0.7905891656781336,-0.7851116625310174,-0.7895416666666667,-0.7921263157894737,-0.7877354358300481,-0.7921867983834755,-0.7947535052012664,-0.7940214852872489,-0.7960487804878049,-0.7986967418546366,-0.8001031991744065,-0.8010122535961641,-0.8218567251461988,-0.8320406278855033,-0.8806406233091657,-0.9998980154355016
200.0,40.0,-0.8001862197392924,-0.8079192842185418,-0.808465855940131,-0.8053742802303263,-0.8029664896539095,-0.8020421607378129,-0.8001674107142858,-0.7955634427684117,-0.7882865057380293,-0.780241935483871,-0.7716232369113076,-0.7662924667651403,-0.7615465360391882,-0.7592860008022463,-0.7572457245724573,-0.7589162561576355,-0.760042621204049,-0.7598388952819333,-0.7625153374233129,-0.7624269954574951,-0.7637978142076502,-0.7637770897832817,-0.762617621899059,-0.7632958801498128,-0.7587227096510916,-0.7577387486278815,-0.757758921306521,-0.7511452271883124,-0.7521858280046979,-0.7516951451044209,-0.7490801018964053,-0.7512379842703175,-0.7481840193704601,-0.7505798670171641,-0.7526004160665707,-0.7493004115226337,-0.7474304970513901,-0.7535259717922257,-0.7518080790262833,-0.7528210639441161,-0.7570872707059477,-0.7510460251046025,-0.7524829600778968,-0.7585666731936558,-0.7599440335798521,-0.7495284007545588,-0.7521748355612137,-0.7601387985252657,-0.7584530386740331,-0.7604142692750288,-0.7611230073756841,-0.7633048289738431,-0.7610437532946758,-0.7649813730707823,-0.7696716750139121,-0.7607429420505201,-0.7673769507803121,-0.7687192118226601,-0.7695310040919106,-0.7739386022207708,-0.7694567816877349,-0.7695636750620787,-0.7762219772142595,-0.7789473684210526,-0.7724137931034483,-0.7714963346269944,-0.7979368149580915,-0.7972041006523765,-0.8633024592781859,-0.9974870384917518
200.0,50.0,-0.9249488520118209,-0.9173410404624277,-0.9172644667623147,-0.9180460974332111,-0.9190611088628086,-0.9203900709219858,-0.9223996723996724,-0.924978354978355,-0.9280569628919622,-0.931305365201404,-0.9344581183009131,-0.93729792147806,-0.9398094229751192,-0.9419316136772645,-0.9437584345479082,-0.9453207547169812,-0.9466582597730139,-0.9478991596638655,-0.9489963786859803,-0.9499828080229227,-0.9509073604060914,-0.9529368334700574,-0.9545152651312265,-0.9555492397328407,-0.9559562631881834,-0.9556755333157756,-0.954605504587156,-0.9526201550387596,-0.9496627565982405,-0.9455768829543084,-0.9400206825232679,-0.9333679186553226,-0.9250143266475644,-0.9151198762567672,-0.9051020408163265,-0.8938961038961039,-0.8834267413931145,-0.8734790874524715,-0.8658965896589659,-0.8596642804245865,-0.8550979068197164,-0.851094470046083,-0.8489559518366103,-0.8492472073822244,-0.8473736702127659,-0.8473430782459157,-0.8481811697574893,-0.8480663991244072,-0.8488647025708388,-0.8495012712693135,-0.8513098649201801,-0.8523445788245279,-0.8526625927542557,-0.8553113553113553,-0.8557642639117164,-0.8576539303966901,-0.8596265455463034,-0.8586962057550293,-0.8607538218239326,-0.8630125751776927,-0.8631666666666666,-0.8649637155297533,-0.8670209535378075,-0.8683612251341964,-0.8709222185756482,-0.8697062841530054,-0.9163725490196079,-0.9483155792276964,-0.9434674922600619,-0.8798108284409654
200.0,60.0,-0.887123745819398,-0.8480877390326209,-0.8401567495101578,-0.8351701782820098,-0.830578313253012,-0.8269007841800204,-0.8248029670839129,-0.8247717589774802,-0.8268009295120062,-0.8305182341650672,-0.8352900151110078,-0.8404475756319933,-0.8458057216744788,-0.8509240246406571,-0.8557737459978655,-0.8602325018164204,-0.8643637356635718,-0.8682403433476396,-0.8717421124828533,-0.875009567546881,-0.87797695262484,-0.8841634023503078,-0.8880442804428044,-0.8892716535433071,-0.8871549893842887,-0.8819250949882396,-0.8723050173869846,-0.8577238550922761,-0.8387218045112782,-0.8137179487179487,-0.7820844099913867,-0.7466605776915173,-0.7042772861356932,-0.6621217781098244,-0.6176742039686203,-0.5734846388043178,-0.5325769854132901,-0.495382342076099,-0.4708105837883242,-0.44109589041095887,-0.4231150793650794,-0.4112946190729888,-0.398876404494382,-0.394942805538832,-0.38211879975505203,-0.3794249201277955,-0.38373983739837403,-0.379736294240111,-0.3826338639652678,-0.3827084927314459,-0.38183279742765275,-0.3833613445378151,-0.38984098939929335,-0.3929302325581395,-0.394423076923077,-0.4046454767726161,-0.4024492359221269,-0.40474663245670306,-0.4137193061500338,-0.4179086961624222,-0.41874102441359506,-0.4251838701496323,-0.43491204330175925,-0.4399260628465804,-0.445972201464654,-0.4505736287914506,-0.5096758587324626,-0.5455777702473739,-0.5786559594251902,-0.5366671992331044
200.0,70.0,-0.866789328426863,-0.8385363357215967,-0.8340018231540565,-0.8297902097902098,-0.8248328944703262,-0.8197980931015143,-0.8154395191585274,-0.8117099461048506,-0.809369144284822,-0.8076443057722309,-0.8069923371647509,-0.8056197964847364,-0.8054828488772559,-0.8045977011494253,-0.803917875306084,-0.8024983706278515,-0.8006466053220592,-0.7996030620924298,-0.796817743490839,-0.7937522702506357,-0.7909016393442623,-0.7803630363036304,-0.765,-0.7438235294117648,-0.7120779220779221,-0.6759402369912416,-0.6296462158531124,-0.5757749712973594,-0.5214545454545454,-0.46267985611510787,-0.40302539168017293,-0.35089974293059123,-0.2999263080324245,-0.260168776371308,-0.22580340264650278,-0.1966770508826583,-0.1735546522131889,-0.15486832568253195,-0.14563624250499663,-0.13193486061275184,-0.12534859826801703,-0.12197407465250654,-0.11698847963654047,-0.11694885669401289,-0.11089832869080773,-0.11084776663628082,-0.11430257721817827,-0.11260808365171926,-0.11481324278438021,-0.11609977324263032,-0.1166306695464362,-0.1182441004821112,-0.12254901960784315,-0.12525428654460913,-0.127085228996057,-0.1337074942225157,-0.13340122199592674,-0.13524877365101606,-0.14172335600907038,-0.14491017964071862,-0.14619164619164615,-0.15135375055481592,-0.1593567251461988,-0.1637122002085506,-0.16917922948073694,-0.17414721723518845,-0.22653169952051133,-0.2637666992505703,-0.3019867549668873,-0.29049657534246565
200.0,80.0,-0.8545392022008254,-0.8231165486155827,-0.8188297505460398,-0.8139329805996472,-0.8075568036762829,-0.8007768361581921,-0.7945677846008503,-0.7887523048555624,-0.7842845973416732,-0.7801363193768257,-0.7774997020617328,-0.7734957020057307,-0.7712585034013606,-0.7679601990049751,-0.7650991240202858,-0.7615608465608465,-0.7573064175956613,-0.7544615384615385,-0.7491910631741141,-0.7436851211072664,-0.738524987869966,-0.7216389244558259,-0.6989075630252101,-0.669850680720246,-0.6288308740068105,-0.5848434925864909,-0.5312137386864701,-0.47186147186147187,-0.41577825159914716,-0.3583617747440273,-0.3032868525896414,-0.2579525737420474,-0.21502590673575128,-0.18353969410050985,-0.15675241157556274,-0.1348735832606801,-0.11848030018761724,-0.10537313432835815,-0.09867629362214203,-0.088963963963964,-0.08455750627015401,-0.08224393958624188,-0.07894736842105265,-0.07901444350042486,-0.07505985072525001,-0.07493730638737273,-0.07751196172248809,-0.07640925382860864,-0.07816804407713496,-0.07917510587368803,-0.07954767011113273,-0.08070175438596494,-0.083944037308461,-0.08592451934488488,-0.08727994049094967,-0.09236186348862396,-0.09189640768588136,-0.09352517985611508,-0.09813084112149528,-0.10085695451549104,-0.10186125211505925,-0.10628907686649491,-0.11232765612327655,-0.11613745106568085,-0.12050443717888826,-0.12499999999999989,-0.16633027522935773,-0.19208797486432438,-0.22476340694006303,-0.2125193199381762
200.0,90.0,-0.8528992395437263,-0.8199048913043478,-0.8154595252586732,-0.8101834518906776,-0.8029315960912052,-0.7954152574220218,-0.7884364002011061,-0.7818954248366012,-0.7767634854771784,-0.7720148484223551,-0.7687271811658064,-0.7642533936651583,-0.761692252766869,-0.757859671038934,-0.7546897546897546,-0.750715465052284,-0.746,-0.7428723027944818,-0.7371621621621622,-0.7311219946571683,-0.7255605381165919,-0.7070026178010471,-0.683005977796755,-0.6520435362061305,-0.6091609589041096,-0.5634499175975096,-0.5085371481310568,-0.4488166524094668,-0.39245810055865926,-0.3359733222175907,-0.28205128205128205,-0.23825503355704702,-0.19763092269326688,-0.1678321678321678,-0.1430769230769231,-0.12156536219816816,-0.10661896243291591,-0.09402843601895738,-0.08789835450947725,-0.07913052789377872,-0.07493188010899188,-0.07285886610373937,-0.06975871983997994,-0.06984255147355667,-0.0662118780096308,-0.06613423006865637,-0.06836440806427169,-0.0673478866697631,-0.06875102308070058,-0.06952714535901938,-0.07010385756676574,-0.07109190887666927,-0.07399577167019022,-0.07574044765995935,-0.07679584120982985,-0.08113695090439266,-0.08076514346439956,-0.0823723228995058,-0.08628384409401968,-0.08853182104599866,-0.08929149142672277,-0.09327701513551567,-0.09829059829059827,-0.10175145954962472,-0.10538116591928248,-0.1095031355523397,-0.14322638146167566,-0.1667363725080162,-0.17886822318955287,-0.16106333072713053
