Altitude_km,Inclination_deg,0.01_mmAl_rel_diff,0.1_mmAl_rel_diff,0.2_mmAl_rel_diff,0.3_mmAl_rel_diff,0.4_mmAl_rel_diff,0.5_mmAl_rel_diff,0.6_mmAl_rel_diff,0.7_mmAl_rel_diff,0.8_mmAl_rel_diff,0.9_mmAl_rel_diff,1.0_mmAl_rel_diff,1.1_mmAl_rel_diff,1.2_mmAl_rel_diff,1.3_mmAl_rel_diff,1.4_mmAl_rel_diff,1.5_mmAl_rel_diff,1.6_mmAl_rel_diff,1.7_mmAl_rel_diff,1.8_mmAl_rel_diff,1.9_mmAl_rel_diff,2.0_mmAl_rel_diff,2.25_mmAl_rel_diff,2.5_mmAl_rel_diff,2.75_mmAl_rel_diff,3.0_mmAl_rel_diff,3.25_mmAl_rel_diff,3.5_mmAl_rel_diff,3.75_mmAl_rel_diff,4.0_mmAl_rel_diff,4.25_mmAl_rel_diff,4.5_mmAl_rel_diff,4.75_mmAl_rel_diff,5.0_mmAl_rel_diff,5.25_mmAl_rel_diff,5.5_mmAl_rel_diff,5.75_mmAl_rel_diff,6.0_mmAl_rel_diff,6.25_mmAl_rel_diff,6.5_mmAl_rel_diff,6.75_mmAl_rel_diff,7.0_mmAl_rel_diff,7.25_mmAl_rel_diff,7.5_mmAl_rel_diff,7.75_mmAl_rel_diff,8.0_mmAl_rel_diff,8.25_mmAl_rel_diff,8.5_mmAl_rel_diff,8.75_mmAl_rel_diff,9.0_mmAl_rel_diff,9.5_mmAl_rel_diff,10.0_mmAl_rel_diff,10.5_mmAl_rel_diff,11.0_mmAl_rel_diff,11.5_mmAl_rel_diff,12.0_mmAl_rel_diff,12.5_mmAl_rel_diff,13.0_mmAl_rel_diff,13.5_mmAl_rel_diff,14.0_mmAl_rel_diff,14.5_mmAl_rel_diff,15.0_mmAl_rel_diff,16.0_mmAl_rel_diff,17.0_mmAl_rel_diff,18.0_mmAl_rel_diff,19.0_mmAl_rel_diff,20.0_mmAl_rel_diff,30.0_mmAl_rel_diff,40.0_mmAl_rel_diff,50.0_mmAl_rel_diff,100.0_mmAl_rel_diff
200.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
200.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
200.0,20.0,-0.999497301784973,-0.9982986084267491,-0.9968906691800189,-0.9952066985645933,-0.9931029568934806,-0.9905281037677579,-0.9877400295420975,-0.985168458781362,-0.9831219980787704,-0.9818007662835249,-0.9809320222317229,-0.9805256284688214,-0.9803290676416819,-0.9803527054108216,-0.9804621392926882,-0.9802887573964497,-0.980600901352028,-0.9809492505916382,-0.9810606904231626,-0.9812269399707174,-0.9815723844282238,-0.9824744645799012,-0.9832683445586672,-0.984307520476545,-0.9853078721745908,-0.9863207163207163,-0.987410071942446,-0.9884995586937334,-0.9897641723356009,-0.990976067573909,-0.9920907297830375,-0.9934586466165414,-0.9946432264736298,-0.9956713437668645,-0.9966515486725663,-0.9974643468339989,-0.9981603498542274,-0.9986811771919069,-0.9991035805626598,-0.9994463740458015,-0.9996547283702213,-0.9997964038727524,-0.9998753246753247,-0.999913646702047,-0.9999322775263951,-0.999937099533437,-0.9999354995801847,-0.9999377432885906,-0.9999379069767442,-0.999934051973051,-0.9999329503487895,-0.999929591721966,-0.9999264493197696,-0.9999235551431601,-0.9999141757734339,-0.9999112164813604,-0.9998881894736842,-0.9998864073426573,-0.9997939749292357,-0.9998413836877181,-0.9987628528225806,-0.9790688437775816,-0.9785841121495327,-0.9781373517786561,-0.9777007299270073,-0.9772777167947311,-0.9720134793597304,-0.9664475286096907,-0.9613392999840179,-0.9234822167080232
200.0,30.0,-0.9931223203026481,-0.9799659632402995,-0.973145738451529,-0.9664844001286588,-0.9567209302325581,-0.9430731707317073,-0.927352853301464,-0.9113560732113145,-0.8963923035809728,-0.8820861678004535,-0.8704256908140403,-0.8588954468802699,-0.849698934691987,-0.8417715148465023,-0.8348975188781014,-0.8279377880184332,-0.8231892878880097,-0.8192184497117232,-0.8152496626180836,-0.8119413407821229,-0.8081159420289855,-0.8030564263322884,-0.7984271523178808,-0.7921190893169877,-0.7888384754990926,-0.7847682119205298,-0.7814090019569472,-0.7791625124626121,-0.7753367875647669,-0.772630909476362,-0.7719108418091323,-0.7695212706875486,-0.7683960664632079,-0.7684746154735747,-0.7638623326959847,-0.7686089998793582,-0.7696245733788396,-0.7683173319858514,-0.7729134664618535,-0.7689811810512654,-0.766662160335271,-0.7794137511819532,-0.7743717205191936,-0.7728300819903873,-0.7711155952724128,-0.7780184864240324,-0.7799471520845567,-0.7734027884173433,-0.7761309248108692,-0.7734250079948832,-0.7790888233366109,-0.7748709122203098,-0.7787985865724382,-0.782288485719418,-0.7900302114803626,-0.7948421862971516,-0.7960799841615522,-0.8127405306866519,-0.8181386710689228,-0.8220829732065686,-0.8377479065667696,-0.8500453514739229,-0.8827074862473092,-0.8989541832669323,-0.9581053175012907,-0.9999639357429719,-0.9999615551908083,-0.999962473886751,-0.9999508068902991,-0.9628108108108108
200.0,40.0,-0.14911463187325258,0.730426164519326,0.5262515262515262,0.35009861932938846,0.2927509293680297,0.32113144758735435,0.38927673834124543,0.46223958333333326,0.5208722741433021,0.5638031693077563,0.5827488746990472,0.6053596258374416,0.6155539251650768,0.6312281286452259,0.6421950315164999,0.6642827952595016,0.6805062166962699,0.6942980354575945,0.7210023249806252,0.7252116907948647,0.739733950260266,0.7680209698558322,0.788108108108108,0.8334651898734178,0.849894291754757,0.8889895786135025,0.9232245681381956,0.9114427860696517,0.9473407056345444,0.9574003276897873,0.9560067681895092,0.981850117096019,0.9765625,1.0049597024178554,1.043337645536869,1.036112934996717,1.038692461641094,1.1067690160502441,1.1158493248045485,1.141304347826087,1.2143401983218918,1.1886936592818946,1.231313926042486,1.300081103000811,1.3438800999167362,1.303765690376569,1.3527397260273974,1.4683544303797467,1.4867337602927724,1.5850144092219018,1.667330677290837,1.7892891297417917,1.8469005073902491,1.9393115942028984,2.079246194733027,2.051794808098373,2.173784027867372,2.2361554845580405,2.290084676317946,2.3993065587980356,2.3802608180201537,2.4267241379310347,2.572015109213335,2.6594202898550723,2.621933621933622,2.657293829024344,3.8723675813656673,4.183823529411764,6.132398753894081,324.10159424820256
200.0,50.0,-0.5948811146448584,-0.5162837162837163,-0.6053949903660887,-0.6337488015340365,-0.6233500000000001,-0.5955456570155901,-0.5567282321899736,-0.5118291979226774,-0.46402740768937956,-0.4158150851581508,-0.368564506359782,-0.32265193370165746,-0.2788038698328936,-0.23657024793388426,-0.19616076784643066,-0.15665976535541748,-0.11741528762805353,-0.07795698924731187,-0.03834060249518201,0.002635197066911177,0.045237172030502704,0.16262855150775657,0.301695713612812,0.46962915601023014,0.6724738675958188,0.9114676173499701,1.1835084882780924,1.482547993019197,1.7963879988348386,2.109066513321832,2.394088669950739,2.6468389909685457,2.828811616354604,2.937585421412301,3.0021505376344084,2.97796817625459,2.9162087912087915,2.8024042073628848,2.6931911402789175,2.5628847845206684,2.434296365330848,2.296905222437138,2.194752774974773,2.1325171821305844,2.0385536920060985,1.9874957755998643,1.9598308668076112,1.930723976467763,1.9240129128383412,1.9252761533463287,1.966276668960771,2.013363989078891,2.0647311509406014,2.1455696202531644,2.2036464268272833,2.2723542485895023,2.3381269099406796,2.378987204901784,2.4374408480030283,2.488325683496308,2.524157531465692,2.5984522785898534,2.667503996346198,2.722715279443512,2.816425120772947,2.792922673656619,5.066822977725674,8.943320881102666,6.011226725082147,-0.028222523744911854
200.0,60.0,-0.6465925925925926,-0.5871899296556831,-0.612516129032258,-0.6075712881022616,-0.5812828900583131,-0.5469765609611976,-0.5056893358031225,-0.4581451893018409,-0.4051878354203936,-0.3471121177802945,-0.28581510232886376,-0.22173160173160178,-0.15660377358490563,-0.09103431004257445,-0.025751072961373356,0.038814763472535097,0.1030803301791825,0.1670544439274082,0.23128342245989297,0.2960808328230251,0.3616649178034277,0.5328502415458938,0.7139090309822018,0.9022222222222223,1.086077140169332,1.2586576769843703,1.3964209297801982,1.4837857314436702,1.5291375291375293,1.5172057811424637,1.4513833992094862,1.3681838666065795,1.2453865336658354,1.1315644002211167,1.0084490042245022,0.8838416612589228,0.7683772538141471,0.6603221083455346,0.5817460317460319,0.4877450980392155,0.418744625967326,0.3619909502262444,0.3093457943925233,0.272636815920398,0.23092170465807715,0.20469522240527183,0.1884344766930519,0.1702841799060193,0.15951711204875774,0.1435299950421418,0.13472041612483743,0.13232488416462274,0.13681772115245416,0.13898253141281014,0.14337885042870768,0.15143737166324445,0.1516903135400245,0.15840517241379315,0.16560999039385216,0.16814516129032242,0.17191682108297313,0.1795720273549526,0.18893678160919536,0.1957349581111958,0.20393849473968184,0.20795194508009152,0.30340404538727195,0.3818046234153618,0.3331327114053566,0.014482758620689706
200.0,70.0,-0.5055939226519337,-0.46719492868462753,-0.4929708951125755,-0.48709942481511914,-0.4609158186864015,-0.42779333955804544,-0.3885609607164665,-0.3429612282071298,-0.29226736566186107,-0.2368207623682076,-0.17965260545905704,-0.12076145151695417,-0.06303116147308785,-0.0074565037282519064,0.04610951008645525,0.095149048509515,0.14146706586826352,0.18619128466327117,0.22686283815851915,0.26488200070447343,0.30184241473931794,0.3824192336589032,0.4474342928660826,0.494833524684271,0.5151105096977897,0.5246422893481717,0.5114873035066505,0.48443843031123146,0.45516717325227973,0.4150627615062761,0.37013574660633486,0.33069306930693076,0.2873684210526315,0.25242386221056234,0.2190208765718471,0.1876938986556358,0.15999453477251002,0.13493424814179522,0.11852776044915792,0.09729729729729741,0.08289981540526936,0.07132692991817846,0.05990444689452401,0.05257956117809859,0.043078128059526266,0.03793315562846011,0.03487338960462005,0.030818037616133998,0.02853032845840331,0.025397639815289752,0.023634881825590925,0.023309352517985715,0.0238981998758534,0.024584717607973428,0.026059763724809004,0.027820121951219523,0.02820211515863691,0.02957860615883301,0.03126376045794799,0.03221288515406173,0.03309352517985609,0.03504184100418417,0.037681159420289934,0.039276807980049844,0.04166666666666652,0.04347826086956519,0.07177297148367545,0.09803053772958625,0.0923466160657811,0.010739712803185641
200.0,80.0,-0.4481481481481482,-0.41354204586821985,-0.43984771573604065,-0.4333649289099526,-0.4060758821968692,-0.3722084367245657,-0.33295010347206255,-0.2880418970032005,-0.23957955781080098,-0.18777679362267496,-0.13551151580074983,-0.08349146110056926,-0.03494423791821566,0.011149228130360234,0.05299313052011767,0.09175635193609222,0.12638112973308502,0.15900863269284327,0.18722162494240524,0.21279109011137365,0.23714974948970124,0.2867985280588776,0.32263466368964555,0.34585966079148656,0.34977064220183496,0.34964726631393295,0.3356435643564357,0.312568306010929,0.2907542579075426,0.26329787234042556,0.23302358827734104,0.2081060015588465,0.17904290429042913,0.15700267618198027,0.13632030505243087,0.1165978030837449,0.0992870064914333,0.08397286175063945,0.07403811142128891,0.06093943139678615,0.05205479452054784,0.044945374083805945,0.038142857142857256,0.03367158671586723,0.0281668696711328,0.02503587944506447,0.02334024896265552,0.020991356500264624,0.019798281658573114,0.017996400719856087,0.017157381910612113,0.01706331387516835,0.01793939393939392,0.018696442482472042,0.019288236892148758,0.02088928678006563,0.021159153633854677,0.022539682539682637,0.023834196891191706,0.024560117302052653,0.025244913338357433,0.02716049382716057,0.029237094563727695,0.03100393700787407,0.032395114179500695,0.034997131382673574,0.053813139650049635,0.06593600848506265,0.053407934893184184,0.006869479882237517
200.0,90.0,-0.44127625201938614,-0.40739343643907955,-0.4344327176781002,-0.4277120315581854,-0.4009641873278237,-0.36700955180014694,-0.3284220532319392,-0.2843871741084807,-0.2379182156133829,-0.18815015829941206,-0.13935764833968423,-0.09021113243761991,-0.0449438202247191,-0.0034393809114359186,0.03529411764705892,0.0705375869301248,0.10174704724409445,0.13110469115421663,0.1563586874338425,0.1791687365457857,0.2006172839506173,0.24413669868215315,0.27586206896551735,0.29588254069581876,0.29974443227455283,0.299496644295302,0.28779342723004686,0.2690118986032075,0.25,0.2272441933458882,0.20080862533692723,0.17914831130690168,0.15462315462315468,0.13697478991596634,0.11849192100538608,0.10047393364928903,0.0863035642771326,0.07344632768361592,0.0647408084037453,0.053604651162790784,0.045900834560628434,0.03994275305750716,0.034000806343233325,0.03038194444444442,0.02549777968772382,0.02280570142535643,0.021477383664171734,0.019422310756972205,0.018456670768149053,0.016939582156973554,0.016354208216992516,0.016279069767441756,0.017123287671232834,0.017857142857142794,0.018428461735346735,0.019966254218222623,0.020231213872832443,0.021543985637342944,0.022468251383914062,0.02315935015554782,0.02380106571936058,0.025621118012422173,0.027574321413184055,0.029247910863509752,0.031077694235588815,0.03304442036836397,0.05066056381982742,0.061569349171825216,0.04963855421686758,0.005591798695246952
