Altitude_km,Inclination_deg,0.01_mmAl_rel_diff,0.1_mmAl_rel_diff,0.2_mmAl_rel_diff,0.3_mmAl_rel_diff,0.4_mmAl_rel_diff,0.5_mmAl_rel_diff,0.6_mmAl_rel_diff,0.7_mmAl_rel_diff,0.8_mmAl_rel_diff,0.9_mmAl_rel_diff,1.0_mmAl_rel_diff,1.1_mmAl_rel_diff,1.2_mmAl_rel_diff,1.3_mmAl_rel_diff,1.4_mmAl_rel_diff,1.5_mmAl_rel_diff,1.6_mmAl_rel_diff,1.7_mmAl_rel_diff,1.8_mmAl_rel_diff,1.9_mmAl_rel_diff,2.0_mmAl_rel_diff,2.25_mmAl_rel_diff,2.5_mmAl_rel_diff,2.75_mmAl_rel_diff,3.0_mmAl_rel_diff,3.25_mmAl_rel_diff,3.5_mmAl_rel_diff,3.75_mmAl_rel_diff,4.0_mmAl_rel_diff,4.25_mmAl_rel_diff,4.5_mmAl_rel_diff,4.75_mmAl_rel_diff,5.0_mmAl_rel_diff,5.25_mmAl_rel_diff,5.5_mmAl_rel_diff,5.75_mmAl_rel_diff,6.0_mmAl_rel_diff,6.25_mmAl_rel_diff,6.5_mmAl_rel_diff,6.75_mmAl_rel_diff,7.0_mmAl_rel_diff,7.25_mmAl_rel_diff,7.5_mmAl_rel_diff,7.75_mmAl_rel_diff,8.0_mmAl_rel_diff,8.25_mmAl_rel_diff,8.5_mmAl_rel_diff,8.75_mmAl_rel_diff,9.0_mmAl_rel_diff,9.5_mmAl_rel_diff,10.0_mmAl_rel_diff,10.5_mmAl_rel_diff,11.0_mmAl_rel_diff,11.5_mmAl_rel_diff,12.0_mmAl_rel_diff,12.5_mmAl_rel_diff,13.0_mmAl_rel_diff,13.5_mmAl_rel_diff,14.0_mmAl_rel_diff,14.5_mmAl_rel_diff,15.0_mmAl_rel_diff,16.0_mmAl_rel_diff,17.0_mmAl_rel_diff,18.0_mmAl_rel_diff,19.0_mmAl_rel_diff,20.0_mmAl_rel_diff,30.0_mmAl_rel_diff,40.0_mmAl_rel_diff,50.0_mmAl_rel_diff,100.0_mmAl_rel_diff
200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,10.0,2.53518821603928,2.7151926128985715,2.810760667903525,2.615441722345954,2.901655150249076,3.114160948222083,2.9027617951668585,2.900723888314374,2.984121255864309,3.072494669509595,3.1625371655104058,3.2525174283501164,3.337433279183105,3.4208945260347132,3.496877168632894,3.564947172156619,3.621026894865526,3.6708794102159032,3.7031039136302297,3.7215517241379317,3.722650231124807,3.644874899112187,3.4282151763448523,3.1448087431693983,2.9648518263266714,2.9234268385140254,2.919967663702506,2.916239316239316,2.9161406672678085,2.9146110056926,2.9153386454183265,2.913496612819177,2.912475506205095,2.9124021332123,2.9123760037789324,2.912883435582822,2.9129327902240325,2.9126994593168933,2.913221449038068,2.912859560067682,2.9141193595342068,2.914740318222756,2.9145907473309607,2.914290266050661,2.914823914823915,2.9151657970038714,2.9156730603075856,2.9159723453288424,2.9167575427117405,2.917270301181853,2.9170323095333064,2.917117867555185,2.9157803342739315,2.915499322187076,2.9169209105843694,2.9157945972256023,2.9157841654059506,2.9149713093375063,2.914801833378269,2.915947676036738,2.9150401836968998,2.9152955514929917,2.9161290322580644,2.9140811455847255,2.9158576051779934,2.915183642559636,2.9142526071842414,2.9114452798663324,2.9099967152085844,2.9007847533632294
200.0,20.0,2.26027397260274,2.650947042906842,2.5004712535344016,2.3636363636363638,2.3060206626291415,2.2983323038912906,2.3254554406696215,2.367741935483871,2.4226705091258407,2.484195402298851,2.5827276613937578,2.6859288279464573,2.8043875685557587,2.9098196392785574,3.0073768713386846,3.1964497041420126,3.2814221331997997,3.3281619773862747,3.443207126948775,3.5534407027818453,3.6228710462287106,3.72158154859967,3.88124778447359,3.9516008935219658,4.019485580670304,4.103785103785103,4.213711383834109,4.29567519858782,4.319727891156463,4.419990614734867,4.5769230769230775,4.598997493734336,4.646328852119959,4.833783054506206,4.851769911504425,4.932686822589846,4.982507288629737,5.210913549969344,5.375319693094629,5.288167938931298,5.482897384305835,5.571922544951591,5.756854256854258,6.089461713419258,5.965309200603318,5.953343701399689,6.4609571788413085,6.35738255033557,6.470284237726098,7.149181905678539,7.528929011079196,8.030480260938027,8.562446378232627,9.328738069989395,10.671540711097428,10.86069326357096,14.231578947368423,14.576923076923077,27.471492114840277,20.805775944144717,166.81754032258064,2870.5798764342453,2974.233644859813,3072.1225296442685,3078.7705943691344,3134.0164654226123,3780.8028643639427,4214.972729486243,5236.334185712003,4746.725392886683
200.0,30.0,2.751576292559899,2.5731790333560247,2.4385165907612234,2.2872306207783857,2.1819767441860463,2.1336585365853655,2.114729608604721,2.1052412645590683,2.1079636557990376,2.140265630061548,2.16168782673637,2.2162731871838117,2.247799907364521,2.287367891293407,2.3058252427184467,2.362327188940092,2.3998782714546563,2.410634208840487,2.456815114709851,2.462988826815643,2.4891304347826084,2.5,2.509933774834437,2.5446584938704024,2.518148820326679,2.541154210028382,2.5753424657534243,2.522432701894317,2.558549222797928,2.571125715497138,2.552261415278078,2.588803732089304,2.557138012885724,2.5919972244709144,2.619741873804971,2.579442634817228,2.555582642613359,2.6306215260232437,2.6098310291858677,2.6197274497079817,2.671758821143707,2.595839524517088,2.6108809721071524,2.6867401752897933,2.7027961948688386,2.5716348931253608,2.6009982384028185,2.6984832235330165,2.6760846070711746,2.6968340262232178,2.702064896755162,2.7297762478485375,2.697879858657244,2.7452847134902103,2.8104229607250755,2.687451886066205,2.775490001979806,2.7917763824184725,2.8031366075113495,2.869922212618842,2.8078448655795505,2.8095238095238098,2.912939488160727,2.9616533864541834,2.8693856479091377,2.85809906291834,3.3988510463684865,3.3738317757009346,5.599274705349048,2963.864864864865
200.0,40.0,3.217148182665424,2.9296333002973243,2.9804639804639805,2.974852071005917,2.87546468401487,2.718801996672213,2.5353253281206363,2.3667534722222223,2.2479750778816197,2.199332777314429,2.1822464147388256,2.217039565162432,2.2443140132061625,2.282786202299617,2.3073785687801265,2.365345320800981,2.408081705150977,2.42117872544322,2.4719710669077757,2.479923518164436,2.507807981492192,2.5157273918741807,2.5160360360360357,2.540743670886076,2.495137420718816,2.502945174444948,2.5259117082533593,2.448756218905472,2.4781463928383363,2.482796286182414,2.4534686971235193,2.4888758782201412,2.448317307692308,2.482951022938624,2.509055627425614,2.4609323703217334,2.4329553035356906,2.5150034891835307,2.487562189054726,2.49927536231884,2.5560640732265445,2.46524064171123,2.4815106215578284,2.5669099756690996,2.5836802664446297,2.4284518828451884,2.4623287671232874,2.573236889692586,2.5452881976212263,2.5667627281460135,2.570717131474104,2.595792158112847,2.5550408118243984,2.610733695652174,2.6784247402754287,2.533722518941746,2.6330796026319185,2.650159744408946,2.6602021305654193,2.730135798902052,2.6544161232957912,2.65301724137931,2.7608802759073736,2.8060731538992405,2.6940836940836945,2.676165314210228,3.128908742820676,3.1070772058823524,5.1152647975077885,326.2897780556424
200.0,50.0,7.809631985461154,6.280719280719281,6.1233140655105975,6.120485778203899,6.19,6.319970304380104,6.502902374670184,6.732256203115984,6.999619337647506,7.2871046228710465,7.5826771653543314,7.872928176795581,8.160070360598064,8.421487603305785,8.676064787042591,8.917184265010352,9.141843971631205,9.3584229390681,9.569023227507861,9.772227314390468,9.970660462711646,10.43280460170821,10.827602449364107,11.122762148337596,11.27787456445993,11.269756387403445,11.077607113985449,10.69284467713787,10.140401980774833,9.460034502587694,8.660098522167488,7.866396761133602,7.058846006878104,6.302961275626425,5.704301075268817,5.162790697674419,4.749313186813186,4.416979714500375,4.199343724364233,4.034300791556729,3.920782851817334,3.8259187620889747,3.7780020181634715,3.7852233676975953,3.742975386626007,3.7425932184296498,3.7627437162320883,3.7604754472325608,3.7802334243853988,3.7979207277452893,3.8437715072264282,3.87138956746659,3.883720930232558,3.9525316455696204,3.966628683053883,4.021371174559754,4.078195218407334,4.05676698504235,4.118303993942835,4.188585112751945,4.198944376776288,4.26225279449699,4.341402146608815,4.392180378987767,4.502161200101704,4.44692005242464,7.423212192262602,12.551462063635192,11.489047097480832,4.560379918588874
200.0,60.0,4.769629629629629,3.3502406516105143,3.1412903225806454,3.024582104228122,2.9268951784952355,2.8487295647035653,2.7973008732468907,2.779089961792289,2.788908765652952,2.8295583238958097,2.8920254057868737,2.9696969696969697,3.0618448637316558,3.1597796143250685,3.262246559123872,3.368393692600936,3.4735252667606202,3.5835272219637044,3.689839572192513,3.79485609308022,3.900314795383001,4.1352657004830915,4.310481212920237,4.389333333333333,4.328080903104421,4.151700888752681,3.8414705310250925,3.43670429978381,3.0093240093240095,2.565037852718513,2.140711462450593,1.7868409193330326,1.4673316708229427,1.2271973466003314,1.027761013880507,0.8682673588578844,0.745492371705964,0.650073206442167,0.5944444444444446,0.5302287581699348,0.49355116079105765,0.47149321266968314,0.4476635514018692,0.4398009950248756,0.4162537165510407,0.4106260296540363,0.4171064204045736,0.40971134481987037,0.4135021097046414,0.4129895884977688,0.41092327698309483,0.41319160534205523,0.42420732590125976,0.42859331903156606,0.4320419180692283,0.4498631074606436,0.44508670520231197,0.4502514367816093,0.46647454370797314,0.473790322580645,0.47560222359481164,0.4884182660489742,0.5079022988505748,0.5184056867225184,0.5316967898570273,0.5403318077803203,0.6882091761223483,0.796420581655481,0.9149363025378674,0.7227586206896555
200.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,80.0,3.7635933806146573,2.989807062249727,2.9048223350253806,2.814218009478673,2.70390023879013,2.5909252038284296,2.485858818119108,2.386674425370963,2.3011960855382383,2.2178919397697077,2.153722549544724,2.0765338393421886,2.023791821561338,1.9631217838765007,1.9126594700686947,1.8592033729058026,1.8044692737430168,1.765246449456976,1.7077253878052527,1.6510293621329732,1.5997402115420303,1.4563017479300826,1.2991906223834775,1.1330229464582642,0.9480122324159022,0.7923280423280423,0.6425742574257425,0.512568306010929,0.413625304136253,0.3291223404255319,0.26090064331665475,0.21200311769290714,0.16996699669966997,0.1418376449598573,0.1191611058150619,0.10148140683261109,0.08864531233372341,0.07863418974530068,0.07403811142128891,0.06637824474660081,0.06301369863013684,0.061264002212695345,0.0585714285714285,0.058425584255842544,0.05526796589524974,0.05501514909902716,0.056881051175657005,0.0560945493032281,0.057340306313037104,0.05798840231953606,0.05803855115441636,0.05904804669959596,0.06157575757575762,0.06284082056608664,0.06384134745992931,0.0677409728439271,0.0671573137074517,0.06888888888888878,0.07253886010362698,0.07441348973607043,0.07535795026375292,0.0786008230452675,0.08405664687071734,0.0871062992125986,0.0902814657461497,0.09466437177280551,0.12908550676790997,0.15255435743326862,0.16174974567650047,0.12953876349362115
200.0,90.0,3.7003231017770597,2.8966427763108262,2.8100263852242744,2.714990138067061,2.5922865013774103,2.473548861131521,2.365019011406844,2.2604135451003895,2.174349442379182,2.091813658977838,2.0272182906913447,1.9513755598208573,1.9011235955056178,1.8417884780739469,1.7931372549019606,1.7420245060161164,1.6870078740157481,1.650983629109919,1.5933766822924542,1.5384997516145056,1.4909222948438634,1.3520214429305337,1.2020474137931036,1.0446856048515798,0.8711208470244616,0.7256711409395973,0.5868544600938967,0.4671495085359545,0.3758620689655172,0.2988072818581293,0.23584905660377364,0.19089574155653444,0.15229215229215232,0.12773109243697478,0.1077199281867145,0.09004739336492884,0.07929515418502198,0.07030759573132461,0.06554007764329772,0.0588372093023255,0.05571919489445265,0.05425448868071814,0.0518747480177395,0.0517939814814814,0.0489901160292221,0.048762190547636974,0.05043931012040348,0.049634794156706574,0.05062401124978044,0.05119518162996428,0.051655364978061336,0.05243128964059207,0.05456621004566209,0.05577299412915848,0.05682109035065275,0.06017997750281201,0.05982658959537579,0.061340514661879064,0.06447411266688352,0.06602143104044234,0.066785079928952,0.07026397515527938,0.07410598879793207,0.07706592386258126,0.08070175438596494,0.08450704225352101,0.11515655882658904,0.13585410741174497,0.14409638554216864,0.11556383970177064
