Altitude_km,Inclination_deg,0.01_mmAl_rel_diff,0.1_mmAl_rel_diff,0.2_mmAl_rel_diff,0.3_mmAl_rel_diff,0.4_mmAl_rel_diff,0.5_mmAl_rel_diff,0.6_mmAl_rel_diff,0.7_mmAl_rel_diff,0.8_mmAl_rel_diff,0.9_mmAl_rel_diff,1.0_mmAl_rel_diff,1.1_mmAl_rel_diff,1.2_mmAl_rel_diff,1.3_mmAl_rel_diff,1.4_mmAl_rel_diff,1.5_mmAl_rel_diff,1.6_mmAl_rel_diff,1.7_mmAl_rel_diff,1.8_mmAl_rel_diff,1.9_mmAl_rel_diff,2.0_mmAl_rel_diff,2.25_mmAl_rel_diff,2.5_mmAl_rel_diff,2.75_mmAl_rel_diff,3.0_mmAl_rel_diff,3.25_mmAl_rel_diff,3.5_mmAl_rel_diff,3.75_mmAl_rel_diff,4.0_mmAl_rel_diff,4.25_mmAl_rel_diff,4.5_mmAl_rel_diff,4.75_mmAl_rel_diff,5.0_mmAl_rel_diff,5.25_mmAl_rel_diff,5.5_mmAl_rel_diff,5.75_mmAl_rel_diff,6.0_mmAl_rel_diff,6.25_mmAl_rel_diff,6.5_mmAl_rel_diff,6.75_mmAl_rel_diff,7.0_mmAl_rel_diff,7.25_mmAl_rel_diff,7.5_mmAl_rel_diff,7.75_mmAl_rel_diff,8.0_mmAl_rel_diff,8.25_mmAl_rel_diff,8.5_mmAl_rel_diff,8.75_mmAl_rel_diff,9.0_mmAl_rel_diff,9.5_mmAl_rel_diff,10.0_mmAl_rel_diff,10.5_mmAl_rel_diff,11.0_mmAl_rel_diff,11.5_mmAl_rel_diff,12.0_mmAl_rel_diff,12.5_mmAl_rel_diff,13.0_mmAl_rel_diff,13.5_mmAl_rel_diff,14.0_mmAl_rel_diff,14.5_mmAl_rel_diff,15.0_mmAl_rel_diff,16.0_mmAl_rel_diff,17.0_mmAl_rel_diff,18.0_mmAl_rel_diff,19.0_mmAl_rel_diff,20.0_mmAl_rel_diff,30.0_mmAl_rel_diff,40.0_mmAl_rel_diff,50.0_mmAl_rel_diff,100.0_mmAl_rel_diff
200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,10.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
200.0,20.0,6484.549132947976,2144.859366125185,1124.795695665353,700.7368736274706,478.3388429752066,347.22301923703947,270.2449799196787,226.06621556307394,201.78884462151396,190.44736842105266,186.89237668161434,188.2707460184409,192.40148698884758,198.00040799673604,204.10827318156578,211.89625360230545,219.70211667527107,226.19116632160112,233.60238130236664,241.55186398377788,249.86647961709852,268.41154352321865,290.73728813559325,314.53973902728353,340.64456233421754,372.10324308241593,413.11764705882354,459.4758250191865,518.7164377492246,599.6240249609984,704.1122194513716,854.9386973180076,1053.0540540540542,1346.7122553297593,1746.604889329369,2338.7075365579303,3250.9809825673537,4708.437470943747,7110.982881597717,11357.15236125474,18775.223776223775,32278.21195652174,54194.601851851854,82097.33187006146,102849.77951002227,110544.18481888984,115672.00182244206,118177.14310739792,120306.94839783605,123568.7606538237,127202.18237454101,128257.785942492,130010.66472254622,135112.57724986994,135992.543758967,133590.16022099447,136225.69930333272,137128.66525586764,138193.30814524044,137473.98999599842,135647.80831126502,137190.65085388994,138925.4673794458,140563.97175141243,138109.82534486792,137970.01449275363,135128.4400963275,125652.12046444122,135468.20214964863,62046.346232839685
200.0,30.0,544.4712137880455,177.3554196398233,127.04360993337369,97.0806142034549,72.52229983879634,54.0471293916024,41.87476866132017,34.03050211168466,28.9974206860975,25.63186813186813,23.40057636887608,21.793546459515987,20.608628659476118,19.776081424936383,19.022868343678535,18.541345831938397,18.228915662650603,17.866052445074416,17.71073776479182,17.414407723728186,17.183534743202415,16.77158774373259,16.412731006160165,16.051390058972196,15.660936828534595,15.452747252747255,15.356311548791407,14.950338600451467,14.839483394833948,14.706293706293705,14.574003795066412,14.571084337349397,14.358711566617862,14.514485514485516,14.328947368421053,14.469238790406676,14.433862433862435,14.670665212649943,14.896279594137543,14.668539325842696,14.735805330243338,15.301285976729947,15.003671970624236,15.22899813316739,15.17758186397985,15.08978529603123,15.364242828552367,15.321839080459771,15.420689655172414,15.316160903316867,15.758160237388722,15.567278287461775,15.717252396166135,16.202970297029704,17.147482014388487,16.97373358348968,17.514563106796118,19.24878312601406,19.91228866447294,20.751275200388633,22.46869482547875,24.40450627551792,32.360522022838495,38.20650566781666,91.35982747997535,106977.47067557536,114418.89539972249,116553.35101084091,134149.3870254331,79722.83720930232
200.0,40.0,3.95618838992333,1.2709049255441007,1.608,1.9441197954711469,1.9978432782171098,1.8148614609571787,1.5447236180904524,1.3024636390620365,1.1356001638672675,1.045866666666667,1.0105820105820107,1.0039370078740157,1.008174386920981,1.0124629686382676,1.013998645292391,1.022099447513812,1.0280089840137405,1.0192307692307696,1.0174121885319725,1.0170994300189995,1.0162898936170213,0.9885100074128983,0.9663442160419184,0.9311758360302049,0.8893714285714285,0.8544015351403216,0.8333333333333335,0.8042686100989065,0.786100594916171,0.779296875,0.7655709342560553,0.7604135893648449,0.7446032228640924,0.7371675943104512,0.7173156062044952,0.6997742663656885,0.6839005235602096,0.6684332560450479,0.648303661404098,0.6341793570219965,0.6059249052704099,0.5832460732984295,0.560296191819464,0.5507757404795486,0.5289520426287744,0.488194696694515,0.47161572052401746,0.4476190476190478,0.42568064753495216,0.37978446674098865,0.3386855862584017,0.28914285714285737,0.24874079814025563,0.22842835130970718,0.1945861122008632,0.15791615791615787,0.14471544715447138,0.12793089263677504,0.11249481112494819,0.09732256693582664,0.08110477860587473,0.06603773584905648,0.05287356321839076,0.04007543611503994,0.019920318725099806,0.005159958720330371,-0.15258677144728228,-0.2077127659574468,-0.14260755623498567,0.006730769230769207
200.0,50.0,20.745794392523365,14.051631557207765,17.0517578125,18.44153577661431,18.08934023629364,17.098384728340676,15.926190476190477,14.839243498817966,13.925426136363637,13.185755935027071,12.59232613908873,12.099510603588907,11.701219512195122,11.341001353179973,11.037313432835822,10.759410801963993,10.491071428571429,10.234207968901847,9.990401856344267,9.743914981145013,9.49585754915296,8.833583208395803,8.086303600506604,7.248857950837502,6.341145833333333,5.419023935343488,4.531284709366901,3.7100175746924426,2.9838541666666667,2.364364981504316,1.8461538461538458,1.431255337318531,1.1047904191616769,0.8546800879324308,0.6751746372917786,0.5492307692307692,0.46808137495615565,0.42461964038727507,0.40781874722345623,0.4129844482843743,0.4328358208955223,0.4637723672631269,0.4955780164245105,0.5275968460747342,0.5609318996415771,0.5874811463046758,0.609126984126984,0.6243342892257271,0.6348195329087047,0.6401599289204798,0.6329466357308584,0.6165951359084407,0.5935234412759787,0.574446680080483,0.5503048780487807,0.5344827586206897,0.5212708669897683,0.49653333333333327,0.4889867841409692,0.48741418764302047,0.4752304147465438,0.4623655913978497,0.45641344956413454,0.44845360824742264,0.44170552964690213,0.4360746371803732,0.3884057971014492,0.36287083819147536,0.7812927162663541,4.721865400726054
200.0,60.0,15.325717878851393,9.538116591928251,9.687645687645688,9.25557504384866,8.378396739130435,7.495652173913044,6.682012847965739,5.9743589743589745,5.369924812030075,4.865568083261058,4.449604743083004,4.100678607186562,3.8160576684066614,3.576387932222069,3.374905058483974,3.2051709758131777,3.0554845774776416,2.9274322169059013,2.808903365906623,2.69950389794472,2.59876701772412,2.350141821619918,2.0984615384615384,1.8331775700934578,1.5541149943630215,1.2808683853459972,1.0202922077922079,0.7862669245647969,0.5852534562211982,0.4162679425837321,0.2811996130280554,0.17678401522359644,0.0988449577965349,0.04486514522821561,0.009615384615384581,-0.008267309679641843,-0.012941176470588234,-0.006172839506172867,0.008028098344204704,0.02855573860516203,0.052727272727272734,0.08039867109634558,0.10563882940756608,0.13135261923377617,0.15056360708534622,0.170940170940171,0.19241443108233125,0.20458891013384317,0.2190437683210349,0.235638413180143,0.24341049736419884,0.24804428932482847,0.25280183392766187,0.25427149199515675,0.2524649354256352,0.25917669787486997,0.2547528517110267,0.25193798449612403,0.25811768584143713,0.26164998274076634,0.2591356289529163,0.26182906302599585,0.2682779456193354,0.2698513800424629,0.27223840466054217,0.27515983897703067,0.2952308856926569,0.3000539665407447,0.43641835966892417,0.6981645139360979
200.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0,80.0,7.632014850778237,5.803227808814401,5.971001359311282,5.731348277015725,5.236318963591691,4.719932241671372,4.225784212340572,3.7568451164691457,3.3412774070543376,2.9618320610687023,2.648079306071871,2.3567977915804,2.133281972265023,1.9304495335029688,1.766076421248835,1.6189024390243905,1.489804915683897,1.3858721768380584,1.2807244501940493,1.1858911924307778,1.1013949302534871,0.9088471849865951,0.7383414222409792,0.5848776871756858,0.4432172189181536,0.3279973864750081,0.2297998517420312,0.1523730224812656,0.09519321394910452,0.052105263157894655,0.022608695652173827,0.003225806451612856,-0.007697690692792136,-0.013107170393215073,-0.015100671140939603,-0.013537906137184086,-0.009680542110358181,-0.004925097475887652,0.0,0.005126412676220493,0.01041666666666674,0.015616728427739535,0.019677996422182487,0.02394764242153813,0.026358655412409338,0.029247044181705206,0.03277580672410885,0.03438147892190746,0.036813186813186904,0.03928501276762919,0.040191586838817184,0.04128035320088297,0.042867349368897356,0.04333418302319658,0.04371002132196167,0.04589301373867283,0.04504504504504503,0.045327538031667114,0.04757085020242924,0.048658318425760294,0.04887908857037826,0.050080128205128416,0.053262316910785534,0.05441527446300709,0.05606995884773669,0.05764966740576494,0.0714285714285714,0.08126036484245458,0.10284886528247217,0.12183235867446385
200.0,90.0,7.412606621367646,5.575429662635264,5.7366456729647775,5.49146992934689,4.996780869165326,4.48752176436448,4.010615711252654,3.556113902847571,3.1653658536585363,2.808356545961003,2.517394054395952,2.2440225035161743,2.0376470588235294,1.8515962036238136,1.6979166666666665,1.5613528562590226,1.4388609715242882,1.3437119922160057,1.2427095593043025,1.1527875298413144,1.0747013458339634,0.8904847396768403,0.725929054054054,0.577832512315271,0.4396067415730338,0.327953518398967,0.23222748815165883,0.15613534447615174,0.10068965517241368,0.058312020460357994,0.029180695847362603,0.00996264009962644,-0.0020188425302826163,-0.008130081300813052,-0.009630818619582704,-0.009474590869939736,-0.006451612903225823,-0.0029239766081871066,0.0007506702412869437,0.004966339256152752,0.009387467730579635,0.01376204178656315,0.017286197036652018,0.02078067958438634,0.022908227406062354,0.02537773214023753,0.028352978655622918,0.029636866959778407,0.031584397652744345,0.0336849898204703,0.03473312401883821,0.035573122529644285,0.036812570145903445,0.03725066089882234,0.03769791404875589,0.03942652329749108,0.038810198300283316,0.03895723491505576,0.041082802547770525,0.0418918918918918,0.041984732824427606,0.043527630582891774,0.04528301886792452,0.046459179070816425,0.048128342245989275,0.04981646565285791,0.06138613861386144,0.06997635933806134,0.08999081726354441,0.1093605189990734
300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,10.0,69822.4774933804,21883.8167539267,9692.54644874414,5165.251039068994,3083.473049074819,1987.424197162061,1385.021505376344,1046.5257226849583,853.465270121279,742.2598039215686,683.6543001686341,650.6936671575846,638.121756487026,635.1290322580645,639.6826568265683,646.7832512315272,657.8050314465409,669.9282934963869,680.1764705882352,698.1315136476427,714.6862745098039,759.1476014760149,817.294701986755,877.1076066790353,964.9650225154467,1065.7303330547927,1198.641774593552,1398.7069358515141,1655.8529938333002,2058.667673716012,2657.1902245706738,3534.0089766606825,4939.2035623409665,7254.238095238096,11284.801340645949,19379.60094886663,36573.724172517555,73989.37455534631,154197.80978620236,266794.2178943309,331577.94736842107,366118.3212917351,379098.30715935334,386433.5738295318,393170.94289261324,405184.6594110115,412276.2277227723,409244.4112848402,418893.3317004898,430250.47928994085,445354.19125683064,446209.2689486552,451345.80134680134,458924.47660311963,450887.0994671403,454726.2727272727,453666.59517177346,454596.1563981043,456520.7391304348,446750.968503937,447718.29824561405,453119.1329041636,447209.3004291845,446314.7894736841,446717.499885662,446815.0377358491,373883.71887834586,360075.2432853924,256079.68024520465,257.2621798091411
300.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
