Altitude_km,Inclination_deg,0.01_mmAl_rel_diff,0.1_mmAl_rel_diff,0.2_mmAl_rel_diff,0.3_mmAl_rel_diff,0.4_mmAl_rel_diff,0.5_mmAl_rel_diff,0.6_mmAl_rel_diff,0.7_mmAl_rel_diff,0.8_mmAl_rel_diff,0.9_mmAl_rel_diff,1.0_mmAl_rel_diff,1.1_mmAl_rel_diff,1.2_mmAl_rel_diff,1.3_mmAl_rel_diff,1.4_mmAl_rel_diff,1.5_mmAl_rel_diff,1.6_mmAl_rel_diff,1.7_mmAl_rel_diff,1.8_mmAl_rel_diff,1.9_mmAl_rel_diff,2.0_mmAl_rel_diff,2.25_mmAl_rel_diff,2.5_mmAl_rel_diff,2.75_mmAl_rel_diff,3.0_mmAl_rel_diff,3.25_mmAl_rel_diff,3.5_mmAl_rel_diff,3.75_mmAl_rel_diff,4.0_mmAl_rel_diff,4.25_mmAl_rel_diff,4.5_mmAl_rel_diff,4.75_mmAl_rel_diff,5.0_mmAl_rel_diff,5.25_mmAl_rel_diff,5.5_mmAl_rel_diff,5.75_mmAl_rel_diff,6.0_mmAl_rel_diff,6.25_mmAl_rel_diff,6.5_mmAl_rel_diff,6.75_mmAl_rel_diff,7.0_mmAl_rel_diff,7.25_mmAl_rel_diff,7.5_mmAl_rel_diff,7.75_mmAl_rel_diff,8.0_mmAl_rel_diff,8.25_mmAl_rel_diff,8.5_mmAl_rel_diff,8.75_mmAl_rel_diff,9.0_mmAl_rel_diff,9.5_mmAl_rel_diff,10.0_mmAl_rel_diff,10.5_mmAl_rel_diff,11.0_mmAl_rel_diff,11.5_mmAl_rel_diff,12.0_mmAl_rel_diff,12.5_mmAl_rel_diff,13.0_mmAl_rel_diff,13.5_mmAl_rel_diff,14.0_mmAl_rel_diff,14.5_mmAl_rel_diff,15.0_mmAl_rel_diff,16.0_mmAl_rel_diff,17.0_mmAl_rel_diff,18.0_mmAl_rel_diff,19.0_mmAl_rel_diff,20.0_mmAl_rel_diff,30.0_mmAl_rel_diff,40.0_mmAl_rel_diff,50.0_mmAl_rel_diff,100.0_mmAl_rel_diff
300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,10.0,-0.9999856781696372,-0.9999543062200957,-0.999896838581701,-0.9998064360418343,-0.9996757955138237,-0.999497089201878,-0.999278510473235,-0.9990453695042095,-0.9988296774193548,-0.9986545754328112,-0.9985394088669951,-0.9984655367231638,-0.9984353529044347,-0.9984279918864097,-0.9984391648668106,-0.9984562737642586,-0.9984821002386635,-0.9985095277547639,-0.9985319516407599,-0.9985696539485359,-0.9986027397260274,-0.9986844660194175,-0.9987779463834092,-0.9988611874075639,-0.9989647658282741,-0.9990625559534467,-0.9991664178247387,-0.9992855647318832,-0.9993964461519991,-0.9995144847818115,-0.9996238041992794,-0.9997171152869477,-0.9997975791913469,-0.9998621685481753,-0.9999113930885529,-0.9999484020127839,-0.9999726587138352,-0.9999864847285068,-0.9999935148656375,-0.9999962518068806,-0.9999969841269841,-0.9999972686500225,-0.9999973621687481,-0.9999974122398261,-0.9999974565835176,-0.999997531995576,-0.9999975744476465,-0.9999975564784053,-0.9999976127631139,-0.9999976757778923,-0.999997754601227,-0.9999977589041096,-0.9999977844088027,-0.9999978209969789,-0.9999977821548158,-0.9999978008796482,-0.999997795742939,-0.9999978002502085,-0.9999978095238096,-0.9999977616215026,-0.9999977664576802,-0.9999977930797433,-0.9999977639155471,-0.9999977594339623,-0.9999977614538008,-0.999997761942465,-0.9999973253787878,-0.9999972228103946,-0.999996094980695,-0.9961279657720731
300.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,60.0,-0.9175589066918002,-0.8849881796690308,-0.8951106314085268,-0.8968390804597701,-0.8915436577433075,-0.883174266525274,-0.8726133076181293,-0.8606892150606253,-0.8479835390946502,-0.8347690710949662,-0.8213873573535069,-0.8082426127527216,-0.7956190829775385,-0.7832641468210618,-0.771689961880559,-0.7605448154657294,-0.7499330207635633,-0.7399314807765511,-0.7299310938845822,-0.7202427184466019,-0.7104860731840524,-0.6849125364431488,-0.6558252427184466,-0.6208149493900856,-0.5778396242824839,-0.5271408516612073,-0.4682788944723618,-0.40301633850020946,-0.3349972268441487,-0.26555716353111436,-0.20120147874306848,-0.145277326525876,-0.1007642230399095,-0.06895380434782594,-0.050695825049701826,-0.04452521581099489,-0.0484076433121019,-0.059613769941225914,-0.07377557346559205,-0.09344262295081962,-0.11169467787114862,-0.12988462969854853,-0.14584949573312656,-0.15993404781533382,-0.1719269102990033,-0.1816220880069026,-0.18930041152263366,-0.19440559440559435,-0.19864011656143765,-0.20204603580562663,-0.2021333333333334,-0.19944444444444442,-0.19707602339181285,-0.19350887936313543,-0.1887626262626263,-0.1869973190348525,-0.18281036834924969,-0.17909407665505228,-0.1784140969162995,-0.1766945925361768,-0.1741486068111454,-0.1727791361043195,-0.17244367417677642,-0.16983695652173914,-0.1681818181818181,-0.16669970267591683,-0.13002399520095997,-0.1203911183540437,-0.1497730711043872,-0.1968444778362134
300.0,70.0,-0.8977507029053421,-0.8771428571428571,-0.8863001745200698,-0.8870503597122302,-0.8816804143487436,-0.8735449735449735,-0.86330145235565,-0.850834879406308,-0.8368138424821002,-0.8208459214501511,-0.8044256120527307,-0.786233976209724,-0.7688758389261745,-0.7509175842509176,-0.7332151998424887,-0.7157313707451702,-0.6980026631158456,-0.6814973918379872,-0.6635533707865169,-0.6455382152861144,-0.6278434940855323,-0.5799627791563275,-0.5270292887029289,-0.46847048300536676,-0.4020573108008817,-0.33467432950191567,-0.26588465298142716,-0.20006099420555046,-0.14312546957175054,-0.09517365809652689,-0.05798629414865575,-0.03182374541003674,-0.016483516483516536,-0.008500772797527034,-0.006831767719897575,-0.00927643784786647,-0.015000000000000013,-0.02284075215128012,-0.030998718098123823,-0.03942781584325039,-0.04740665222377982,-0.05520974289580505,-0.06144781144781142,-0.06788079470198682,-0.07153569286142758,-0.07588585763562239,-0.08054711246200619,-0.08255773871078953,-0.08554304395205237,-0.08807588075880757,-0.08922008983258467,-0.08955866523143174,-0.0904059040590407,-0.09048553212359012,-0.0898646923666071,-0.09199224161817676,-0.09057353776263477,-0.08984489318115307,-0.09191060749134405,-0.09304635761589408,-0.09254237288135592,-0.09422936449963482,-0.09649122807017552,-0.09762308998302205,-0.09859791949344177,-0.09980713596914181,-0.09701492537313428,-0.10074672542538876,-0.1246757457846952,-0.1626148028092923
300.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
