,Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
10,200.0,60.0,477100.0,111500.0,60060.0,39910.0,29440.0,23000.0,18680.0,15600.0,13300.0,11530.0,10120.0,8989.0,8046.0,7259.0,6583.0,5995.0,5479.0,5016.0,4605.0,4233.0,3893.0,3173.0,2600.0,2140.0,1774.0,1474.0,1232.0,1034.0,868.0,731.5,620.2,525.5,450.2,385.6,332.8,290.3,255.0,226.8,199.3,182.1,165.0,150.5,140.1,127.9,124.2,117.0,108.1,104.6,98.93,92.26,87.26,83.09,78.52,74.33,72.01,67.29,65.75,64.5,60.67,57.94,56.92,53.47,49.65,47.1,44.63,42.23,26.42,18.53,13.29,2.942
11,2500.0,50.0,695500000.0,234600000.0,94790000.0,44320000.0,23760000.0,14340000.0,9488000.0,6766000.0,5092000.0,4009000.0,3249000.0,2726000.0,2317000.0,2014000.0,1772000.0,1578000.0,1422000.0,1281000.0,1171000.0,1075000.0,988300.0,818500.0,693700.0,598100.0,528200.0,465800.0,415500.0,372700.0,331800.0,298000.0,270800.0,245600.0,228100.0,211600.0,199300.0,190600.0,183600.0,178900.0,170600.0,169500.0,165100.0,160500.0,158300.0,152200.0,154000.0,150500.0,143600.0,142300.0,137700.0,132600.0,128600.0,124700.0,119800.0,115700.0,113500.0,108300.0,107400.0,106200.0,101900.0,99310.0,98530.0,95210.0,91020.0,88440.0,85790.0,83050.0,61730.0,48250.0,40020.0,14890.0
12,2500.0,40.0,865200000.0,294800000.0,118900000.0,55330000.0,29450000.0,17610000.0,11540000.0,8156000.0,6090000.0,4763000.0,3839000.0,3208000.0,2717000.0,2356000.0,2069000.0,1841000.0,1658000.0,1492000.0,1365000.0,1254000.0,1153000.0,957700.0,814600.0,705200.0,625800.0,554200.0,496500.0,447200.0,399500.0,360200.0,328500.0,298900.0,278500.0,259100.0,244600.0,234600.0,226400.0,221000.0,211000.0,209900.0,204700.0,199100.0,196600.0,189100.0,191400.0,187000.0,178500.0,176900.0,171200.0,164800.0,159900.0,155000.0,149000.0,143900.0,141100.0,134600.0,133500.0,131900.0,126600.0,123400.0,122400.0,118200.0,113000.0,109800.0,106400.0,103000.0,76400.0,59620.0,49390.0,18320.0
13,200.0,70.0,715900.0,168100.0,92330.0,62420.0,46620.0,36770.0,30040.0,25250.0,21600.0,18820.0,16530.0,14780.0,13230.0,11980.0,10890.0,9956.0,9150.0,8384.0,7755.0,7182.0,6642.0,5520.0,4626.0,3906.0,3359.0,2877.0,2500.0,2194.0,1915.0,1691.0,1514.0,1344.0,1223.0,1098.0,998.5,918.8,849.0,794.0,717.2,690.2,645.3,602.3,576.8,532.5,532.7,506.2,465.9,454.9,429.0,399.7,376.8,355.6,329.9,308.4,295.3,269.7,262.5,254.1,234.2,221.1,215.4,197.9,179.0,166.7,155.0,144.0,77.8,49.62,34.54,8.376
14,1600.0,20.0,218400000.0,92380000.0,37480000.0,16710000.0,8460000.0,4856000.0,3088000.0,2132000.0,1568000.0,1214000.0,976300.0,813700.0,692600.0,603700.0,534700.0,480700.0,438000.0,400800.0,371700.0,346700.0,324300.0,280500.0,248200.0,223200.0,205200.0,188700.0,175600.0,164500.0,153400.0,144200.0,136900.0,129500.0,124600.0,119400.0,115400.0,112600.0,110100.0,108600.0,105000.0,104900.0,103100.0,101100.0,100400.0,97660.0,98840.0,97400.0,94280.0,93950.0,91930.0,89900.0,88410.0,86870.0,84600.0,82670.0,81740.0,78840.0,78550.0,78020.0,75530.0,73970.0,73620.0,71660.0,69030.0,67440.0,65760.0,64000.0,49760.0,40160.0,34070.0,13740.0
15,1800.0,90.0,176800000.0,63100000.0,25380000.0,11630000.0,6114000.0,3633000.0,2380000.0,1685000.0,1265000.0,995300.0,809600.0,680500.0,582100.0,508400.0,449900.0,403100.0,365200.0,331700.0,304900.0,281500.0,260500.0,218800.0,187800.0,163900.0,146200.0,130700.0,118300.0,107900.0,98110.0,90000.0,83490.0,77340.0,73030.0,68810.0,65580.0,63240.0,61280.0,59920.0,57500.0,57160.0,55900.0,54560.0,53960.0,52240.0,52820.0,51880.0,49970.0,49710.0,48470.0,47170.0,46210.0,45230.0,43880.0,42730.0,42150.0,40510.0,40300.0,39970.0,38580.0,37700.0,37480.0,36380.0,34920.0,34030.0,33110.0,32140.0,24450.0,19410.0,16290.0,6361.0
16,20000.0,10.0,3621000000.0,273900000.0,165200000.0,116800000.0,88790000.0,70470000.0,57670000.0,48340000.0,41310000.0,35850000.0,31490000.0,27920000.0,24940000.0,22410000.0,20210000.0,18280000.0,16560000.0,15020000.0,13640000.0,12380000.0,11240000.0,8837000.0,6950000.0,5474000.0,4322000.0,3422000.0,2713000.0,2153000.0,1708000.0,1352000.0,1069000.0,844000.0,665000.0,523100.0,410900.0,322400.0,252600.0,197700.0,154600.0,121000.0,94800.0,74530.0,58880.0,46910.0,37810.0,30890.0,25660.0,21710.0,18740.0,14840.0,12650.0,11410.0,10630.0,10120.0,9774.0,9504.0,9273.0,9067.0,8876.0,8701.0,8541.0,8236.0,7952.0,7687.0,7434.0,7197.0,5545.0,4432.0,3825.0,1341.0
17,1000.0,50.0,22390000.0,6432000.0,2506000.0,1164000.0,627500.0,382700.0,257000.0,186200.0,143000.0,115000.0,95600.0,81860.0,71360.0,63310.0,56830.0,51520.0,47110.0,43190.0,39940.0,37060.0,34460.0,29150.0,25070.0,21870.0,19420.0,17320.0,15640.0,14240.0,12980.0,11940.0,11100.0,10330.0,9779.0,9240.0,8818.0,8498.0,8226.0,8029.0,7711.0,7642.0,7472.0,7296.0,7214.0,7004.0,7067.0,6957.0,6736.0,6709.0,6569.0,6431.0,6331.0,6232.0,6078.0,5947.0,5884.0,5680.0,5661.0,5624.0,5445.0,5333.0,5307.0,5164.0,4972.0,4856.0,4734.0,4607.0,3588.0,2898.0,2447.0,977.8
18,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,900.0,30.0,12100000.0,4352000.0,1696000.0,749000.0,379100.0,217700.0,138600.0,95990.0,71070.0,55610.0,45360.0,38450.0,33360.0,29640.0,26750.0,24480.0,22650.0,21040.0,19780.0,18680.0,17690.0,15750.0,14310.0,13190.0,12390.0,11630.0,11030.0,10530.0,10000.0,9573.0,9233.0,8871.0,8642.0,8370.0,8161.0,8010.0,7876.0,7787.0,7564.0,7562.0,7452.0,7325.0,7280.0,7106.0,7190.0,7102.0,6903.0,6890.0,6764.0,6646.0,6560.0,6472.0,6327.0,6202.0,6143.0,5942.0,5926.0,5892.0,5714.0,5603.0,5580.0,5440.0,5250.0,5137.0,5019.0,4894.0,3886.0,3183.0,2714.0,1113.0
