,Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
20,300.0,0.0,127.0,29.98,11.95,5.757,2.994,1.596,0.869,0.4832,0.2745,0.1589,0.09323,0.05493,0.03223,0.01864,0.01051,0.005821,0.003253,0.001916,0.001301,0.001053,0.0009587,0.0008483,0.0007713,0.0007113,0.000661,0.0006188,0.0005827,0.0005514,0.0005234,0.0004978,0.0004748,0.0004538,0.0004347,0.0004172,0.0004009,0.000386,0.0003721,0.0003592,0.0003472,0.000336,0.0003255,0.0003156,0.0003062,0.0002974,0.0002893,0.0002815,0.0002742,0.0002673,0.0002607,0.0002486,0.0002376,0.0002275,0.0002182,0.0002096,0.0002017,0.0001945,0.0001877,0.0001814,0.0001755,0.00017,0.0001648,0.0001553,0.0001467,0.0001388,0.0001316,0.0001251,8.182e-05,5.676e-05,4.334e-05,8.452e-06
21,25000.0,40.0,536300000.0,80040000.0,46690000.0,31970000.0,23340000.0,17950000.0,14260000.0,11560000.0,9500000.0,7905000.0,6650000.0,5655000.0,4859000.0,4216000.0,3685000.0,3240000.0,2862000.0,2535000.0,2249000.0,1997000.0,1773000.0,1315000.0,973800.0,720700.0,535200.0,399900.0,301400.0,229500.0,176400.0,136900.0,107500.0,85130.0,68200.0,55040.0,44860.0,36940.0,30680.0,25760.0,21670.0,18620.0,16060.0,13970.0,12340.0,10890.0,9943.0,9016.0,8151.0,7575.0,7001.0,6190.0,5604.0,5149.0,4741.0,4410.0,4169.0,3881.0,3722.0,3567.0,3358.0,3199.0,3092.0,2860.0,2640.0,2474.0,2328.0,2196.0,1455.0,1070.0,867.5,271.6
22,9000.0,30.0,4878000000.0,223600000.0,60840000.0,27770000.0,15170000.0,9406000.0,6462000.0,4801000.0,3764000.0,3074000.0,2581000.0,2219000.0,1931000.0,1702000.0,1512000.0,1351000.0,1214000.0,1093000.0,987000.0,892700.0,808000.0,631400.0,494200.0,387400.0,305100.0,241400.0,193000.0,156100.0,127500.0,105500.0,88400.0,74680.0,63980.0,55020.0,47790.0,41890.0,36980.0,32960.0,29120.0,26520.0,23960.0,21730.0,20010.0,18150.0,17260.0,15990.0,14580.0,13780.0,12780.0,11380.0,10270.0,9333.0,8415.0,7664.0,7135.0,6455.0,6136.0,5826.0,5367.0,5047.0,4858.0,4429.0,4019.0,3731.0,3475.0,3234.0,1719.0,1127.0,864.0,206.9
23,700.0,80.0,9780000.0,1808000.0,896400.0,527700.0,337100.0,228400.0,162100.0,119400.0,90780.0,71220.0,57150.0,46930.0,39460.0,33690.0,29030.0,25510.0,22610.0,20110.0,18130.0,16320.0,14780.0,11880.0,9793.0,8269.0,7080.0,6241.0,5634.0,5109.0,4703.0,4398.0,4156.0,3886.0,3722.0,3558.0,3364.0,3266.0,3092.0,2989.0,2955.0,2812.0,2675.0,2667.0,2583.0,2467.0,2416.0,2352.0,2296.0,2239.0,2193.0,2065.0,1990.0,1903.0,1801.0,1751.0,1651.0,1604.0,1584.0,1503.0,1436.0,1435.0,1404.0,1299.0,1252.0,1203.0,1142.0,1083.0,765.6,586.1,488.7,211.5
24,9000.0,10.0,8840000000.0,443100000.0,104800000.0,40850000.0,18560000.0,9472000.0,5437000.0,3480000.0,2420000.0,1802000.0,1396000.0,1121000.0,931500.0,781400.0,663500.0,581700.0,511100.0,450900.0,405800.0,363400.0,328300.0,263700.0,213600.0,176000.0,146900.0,124100.0,107100.0,93250.0,82030.0,73460.0,66610.0,59970.0,55190.0,51470.0,46900.0,44160.0,40960.0,38010.0,36940.0,34420.0,31830.0,30930.0,29350.0,27610.0,26470.0,25280.0,24190.0,23150.0,22240.0,20190.0,18820.0,17120.0,15730.0,14790.0,13350.0,12820.0,12250.0,11280.0,10570.0,10450.0,10060.0,8919.0,8391.0,7870.0,7229.0,6645.0,3449.0,2131.0,1561.0,329.7
25,2000.0,90.0,223000000.0,50100000.0,23940000.0,13230000.0,7800000.0,4839000.0,3164000.0,2191000.0,1605000.0,1230000.0,990500.0,827000.0,704600.0,621800.0,552300.0,498500.0,457200.0,415900.0,388400.0,360300.0,334100.0,292700.0,258300.0,234100.0,215100.0,199500.0,186900.0,177400.0,170000.0,163700.0,157600.0,150500.0,146800.0,142500.0,138800.0,135900.0,129400.0,128800.0,125000.0,121100.0,118900.0,114700.0,112600.0,110000.0,107700.0,105400.0,103200.0,101200.0,98820.0,93060.0,90090.0,86530.0,83470.0,81030.0,76350.0,75630.0,73100.0,70560.0,69250.0,66780.0,65750.0,63250.0,61280.0,59050.0,56460.0,54440.0,39470.0,30470.0,25390.0,10780.0
26,25000.0,60.0,340700000.0,53490000.0,31610000.0,21830000.0,16050000.0,12400000.0,9884000.0,8035000.0,6621000.0,5520000.0,4651000.0,3960000.0,3406000.0,2958000.0,2587000.0,2276000.0,2012000.0,1783000.0,1582000.0,1405000.0,1249000.0,927500.0,687600.0,509700.0,379400.0,284100.0,214700.0,163900.0,126400.0,98500.0,77650.0,61750.0,49740.0,40340.0,33070.0,27410.0,22930.0,19400.0,16410.0,14250.0,12380.0,10840.0,9665.0,8574.0,7921.0,7227.0,6547.0,6127.0,5678.0,5057.0,4607.0,4250.0,3915.0,3643.0,3450.0,3199.0,3075.0,2950.0,2765.0,2630.0,2544.0,2349.0,2159.0,2020.0,1896.0,1784.0,1144.0,825.6,659.6,203.8
27,400.0,20.0,62500.0,15200.0,6466.0,3268.0,1817.0,1093.0,718.1,516.1,401.3,333.7,288.0,256.2,235.4,216.7,200.3,191.1,181.5,171.8,166.2,158.8,152.9,144.8,137.1,131.3,126.6,122.2,119.6,116.4,113.2,111.1,109.3,106.0,104.4,103.5,100.1,99.18,96.84,94.32,94.98,92.5,89.47,89.51,88.01,85.94,84.95,83.7,82.56,81.39,80.44,77.71,76.23,73.65,71.51,70.33,67.33,66.83,66.09,63.7,61.96,62.33,61.56,58.07,56.83,55.41,53.3,51.23,40.0,32.59,28.23,13.34
28,900.0,10.0,6610000.0,1707000.0,761100.0,393800.0,219900.0,130100.0,81820.0,55040.0,39810.0,30690.0,25290.0,21890.0,19480.0,17980.0,16740.0,15800.0,15120.0,14360.0,13930.0,13430.0,12940.0,12270.0,11650.0,11210.0,10830.0,10490.0,10180.0,9940.0,9742.0,9564.0,9365.0,9099.0,8979.0,8816.0,8677.0,8570.0,8279.0,8275.0,8111.0,7937.0,7846.0,7646.0,7559.0,7444.0,7339.0,7235.0,7134.0,7043.0,6931.0,6643.0,6506.0,6330.0,6179.0,6061.0,5796.0,5774.0,5631.0,5482.0,5408.0,5253.0,5191.0,5031.0,4902.0,4752.0,4574.0,4435.0,3446.0,2807.0,2424.0,1193.0
29,1000.0,70.0,29690000.0,6045000.0,2926000.0,1667000.0,1029000.0,673900.0,462800.0,331500.0,246600.0,189400.0,150400.0,122800.0,102300.0,87470.0,75730.0,66550.0,59310.0,52910.0,48020.0,43570.0,39640.0,32680.0,27490.0,23860.0,21200.0,19180.0,17630.0,16490.0,15630.0,14940.0,14310.0,13630.0,13250.0,12840.0,12500.0,12230.0,11670.0,11600.0,11280.0,10950.0,10770.0,10410.0,10240.0,10030.0,9843.0,9657.0,9477.0,9316.0,9124.0,8648.0,8409.0,8117.0,7866.0,7666.0,7257.0,7205.0,6980.0,6753.0,6633.0,6403.0,6305.0,6064.0,5869.0,5647.0,5390.0,5189.0,3745.0,2895.0,2421.0,1080.0
30,1500.0,80.0,87580000.0,19260000.0,9198000.0,5108000.0,3043000.0,1915000.0,1270000.0,888200.0,654000.0,502200.0,403500.0,335400.0,284700.0,249600.0,220800.0,198500.0,181200.0,164600.0,153000.0,141600.0,131100.0,113900.0,100100.0,90340.0,82850.0,76830.0,72000.0,68380.0,65570.0,63230.0,60950.0,58320.0,56970.0,55370.0,54020.0,52960.0,50590.0,50360.0,48990.0,47570.0,46780.0,45220.0,44480.0,43560.0,42710.0,41890.0,41080.0,40360.0,39500.0,37370.0,36300.0,34990.0,33870.0,32970.0,31190.0,30950.0,29980.0,29000.0,28490.0,27520.0,27120.0,26120.0,25330.0,24430.0,23370.0,22550.0,16520.0,12860.0,10790.0,4764.0
