,Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
10,200.0,60.0,11960000.0,1778000.0,969700.0,617000.0,415000.0,293300.0,215700.0,164300.0,129100.0,104200.0,86030.0,72390.0,61870.0,53570.0,46850.0,41290.0,36620.0,32620.0,29160.0,26130.0,23430.0,17870.0,13550.0,10160.0,7536.0,5527.0,4026.0,2926.0,2128.0,1560.0,1161.0,875.9,678.0,535.4,433.4,361.3,308.5,270.7,238.1,219.0,201.6,187.7,178.0,166.1,163.3,156.5,147.6,144.1,138.2,130.7,124.4,119.0,113.2,107.5,104.0,98.16,95.54,93.54,88.78,85.21,83.56,78.86,73.9,70.33,66.91,63.63,41.34,29.51,23.66,6.259
11,2500.0,50.0,1615000000.0,336800000.0,176800000.0,104400000.0,64030000.0,40510000.0,26390000.0,17760000.0,12390000.0,8966000.0,6759000.0,5305000.0,4319000.0,3626000.0,3133000.0,2765000.0,2480000.0,2231000.0,2046000.0,1868000.0,1706000.0,1430000.0,1217000.0,1055000.0,941100.0,848900.0,782400.0,725600.0,683800.0,644900.0,617000.0,600000.0,565200.0,552500.0,527400.0,508700.0,492300.0,486300.0,472400.0,446600.0,438300.0,426100.0,415200.0,404900.0,393600.0,388300.0,363000.0,354900.0,360600.0,332200.0,320900.0,305200.0,294800.0,279400.0,266900.0,259400.0,248600.0,241100.0,241600.0,236000.0,221500.0,215500.0,209000.0,203300.0,195800.0,185900.0,135500.0,104800.0,87970.0,38720.0
12,2500.0,40.0,2025000000.0,419800000.0,219000000.0,128500000.0,78250000.0,49170000.0,31780000.0,21180000.0,14620000.0,10480000.0,7830000.0,6106000.0,4953000.0,4150000.0,3586000.0,3169000.0,2847000.0,2564000.0,2358000.0,2156000.0,1973000.0,1666000.0,1428000.0,1249000.0,1122000.0,1019000.0,945500.0,881300.0,834000.0,789200.0,757100.0,737800.0,695900.0,681400.0,651000.0,628400.0,608600.0,601600.0,584600.0,552900.0,542800.0,527800.0,514400.0,501800.0,487800.0,481400.0,450000.0,439900.0,447100.0,411800.0,397900.0,378400.0,365500.0,346400.0,330900.0,321600.0,308100.0,298700.0,299300.0,292400.0,274400.0,266900.0,258800.0,251600.0,242300.0,230000.0,167100.0,129000.0,108100.0,47390.0
13,200.0,70.0,10870000.0,1954000.0,1097000.0,715000.0,493700.0,356600.0,266200.0,204100.0,160100.0,128200.0,104400.0,86480.0,72590.0,61770.0,53090.0,46030.0,40210.0,35270.0,31110.0,27530.0,24400.0,18180.0,13600.0,10200.0,7700.0,5823.0,4466.0,3484.0,2750.0,2224.0,1851.0,1556.0,1357.0,1185.0,1058.0,963.0,885.6,827.8,750.5,724.6,681.3,640.3,616.3,572.9,574.4,548.5,508.3,497.3,471.2,441.0,416.7,394.1,367.2,344.1,329.7,302.9,294.6,285.4,264.6,250.5,244.2,225.3,205.2,191.8,179.1,167.1,93.85,61.38,45.3,11.68
14,1600.0,20.0,560700000.0,154800000.0,78250000.0,44710000.0,27020000.0,16980000.0,11010000.0,7353000.0,5078000.0,3640000.0,2728000.0,2142000.0,1757000.0,1496000.0,1316000.0,1185000.0,1085000.0,997900.0,935000.0,873200.0,816400.0,723000.0,650700.0,595700.0,557600.0,525600.0,502700.0,481500.0,465900.0,449900.0,438600.0,432500.0,415400.0,410500.0,397800.0,388400.0,380300.0,378300.0,371200.0,356500.0,352600.0,346100.0,340300.0,334800.0,328500.0,326300.0,310200.0,305600.0,310700.0,292800.0,286600.0,276700.0,270800.0,260200.0,251600.0,246500.0,238300.0,232400.0,233800.0,229400.0,216300.0,211100.0,205000.0,199500.0,192000.0,182000.0,131900.0,102300.0,86230.0,40820.0
15,1800.0,90.0,467100000.0,103600000.0,53610000.0,31380000.0,19270000.0,12300000.0,8123000.0,5555000.0,3943000.0,2904000.0,2223000.0,1767000.0,1452000.0,1229000.0,1067000.0,944900.0,849400.0,767500.0,704500.0,645700.0,592700.0,497800.0,424800.0,369000.0,328700.0,296600.0,273400.0,254100.0,240000.0,227400.0,218400.0,213000.0,202400.0,198600.0,191100.0,185500.0,180800.0,179200.0,175200.0,167500.0,165200.0,161700.0,158500.0,155600.0,152200.0,150900.0,142800.0,140400.0,142700.0,133700.0,130400.0,125400.0,122300.0,117100.0,112900.0,110300.0,106400.0,103600.0,104100.0,102000.0,96040.0,93600.0,90820.0,88330.0,84970.0,80550.0,58150.0,44910.0,37800.0,17540.0
16,20000.0,10.0,1722000000.0,214000000.0,141200000.0,105300000.0,82490000.0,66910000.0,55440000.0,46580000.0,39500000.0,33780000.0,29100000.0,25240000.0,22040000.0,19360000.0,17080000.0,15120000.0,13420000.0,11920000.0,10600000.0,9420000.0,8369000.0,6208000.0,4595000.0,3404000.0,2534000.0,1901000.0,1441000.0,1104000.0,854900.0,668100.0,526900.0,419100.0,336000.0,271300.0,220500.0,180300.0,148300.0,122600.0,101900.0,85210.0,71660.0,60630.0,51610.0,44280.0,38320.0,33440.0,29440.0,26160.0,23450.0,19380.0,16560.0,14580.0,13100.0,11980.0,11110.0,10400.0,9800.0,9281.0,8823.0,8419.0,8062.0,7437.0,6916.0,6477.0,6125.0,5826.0,4375.0,3466.0,2968.0,1006.0
17,1000.0,50.0,122200000.0,23670000.0,11990000.0,7007000.0,4335000.0,2805000.0,1886000.0,1315000.0,949300.0,708300.0,546800.0,435400.0,355900.0,299000.0,255700.0,222400.0,196300.0,174300.0,156900.0,141700.0,128400.0,103800.0,85710.0,72810.0,63370.0,56360.0,51150.0,47400.0,44670.0,42590.0,40830.0,39060.0,38100.0,37080.0,36270.0,35650.0,34300.0,34200.0,33440.0,32660.0,32230.0,31350.0,30960.0,30450.0,29980.0,29530.0,29080.0,28680.0,28180.0,26910.0,26300.0,25510.0,24830.0,24290.0,23100.0,22990.0,22330.0,21650.0,21300.0,20590.0,20290.0,19520.0,18900.0,18160.0,17290.0,16600.0,11550.0,8709.0,7203.0,3285.0
18,200.0,0.0,83.65,21.28,8.872,4.291,2.228,1.2,0.6565,0.358,0.1926,0.1017,0.05272,0.027,0.01379,0.007109,0.003789,0.002176,0.001404,0.001035,0.0008656,0.0007834,0.0007373,0.0006583,0.0005993,0.0005533,0.0005145,0.0004817,0.0004535,0.000429,0.0004072,0.0003872,0.0003692,0.0003529,0.000338,0.0003243,0.0003117,0.0003,0.0002892,0.0002791,0.0002698,0.000261,0.0002528,0.000245,0.0002377,0.0002308,0.0002244,0.0002183,0.0002125,0.0002071,0.0002019,0.0001924,0.0001837,0.0001758,0.0001686,0.0001619,0.0001558,0.0001501,0.0001449,0.00014,0.0001354,0.0001311,0.0001271,0.0001197,0.0001131,0.000107,0.0001014,9.634e-05,6.273e-05,4.327e-05,3.297e-05,6.312e-06
19,900.0,30.0,74480000.0,16930000.0,8208000.0,4541000.0,2654000.0,1613000.0,1013000.0,657400.0,442700.0,310600.0,229700.0,179100.0,146200.0,125300.0,110200.0,99500.0,91670.0,84630.0,79740.0,75090.0,70840.0,63900.0,58390.0,54570.0,51680.0,49370.0,47490.0,46100.0,45030.0,44130.0,43170.0,41930.0,41380.0,40630.0,40000.0,39520.0,38160.0,38170.0,37400.0,36590.0,36170.0,35230.0,34820.0,34270.0,33770.0,33280.0,32790.0,32350.0,31810.0,30390.0,29730.0,28850.0,28110.0,27510.0,26170.0,26060.0,25320.0,24560.0,24170.0,23370.0,23040.0,22180.0,21470.0,20650.0,19670.0,18890.0,13280.0,10110.0,8428.0,3958.0
