,Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
10,200.0,60.0,76190000000.0,20660000000.0,12350000000.0,9271000000.0,7416000000.0,6203000000.0,5311000000.0,4629000000.0,4090000000.0,3663000000.0,3332000000.0,3053000000.0,2813000000.0,2607000000.0,2435000000.0,2284000000.0,2150000000.0,2029000000.0,1920000000.0,1822000000.0,1735000000.0,1554000000.0,1411000000.0,1292000000.0,1192000000.0,1110000000.0,1040000000.0,978300000.0,923200000.0,874700000.0,833000000.0,795700000.0,760900000.0,728800000.0,699300000.0,671600000.0,645400000.0,621300000.0,598700000.0,577500000.0,558000000.0,539700000.0,523200000.0,507700000.0,493200000.0,479100000.0,465700000.0,452600000.0,440300000.0,417000000.0,395700000.0,376200000.0,358700000.0,343000000.0,328200000.0,314500000.0,301800000.0,289900000.0,278800000.0,268500000.0,259000000.0,242000000.0,226800000.0,213100000.0,200800000.0,189700000.0,119000000.0,82360000.0,61770000.0,21290000.0
11,2500.0,50.0,533800000000000.0,49430000000000.0,28400000000000.0,20360000000000.0,15750000000000.0,12510000000000.0,10300000000000.0,8971000000000.0,7993000000000.0,7218000000000.0,6610000000000.0,6075000000000.0,5600000000000.0,5176000000000.0,4789000000000.0,4448000000000.0,4153000000000.0,3895000000000.0,3667000000000.0,3466000000000.0,3292000000000.0,2960000000000.0,2722000000000.0,2520000000000.0,2349000000000.0,2210000000000.0,2097000000000.0,1993000000000.0,1902000000000.0,1824000000000.0,1761000000000.0,1707000000000.0,1655000000000.0,1606000000000.0,1560000000000.0,1516000000000.0,1475000000000.0,1437000000000.0,1400000000000.0,1365000000000.0,1333000000000.0,1302000000000.0,1274000000000.0,1247000000000.0,1222000000000.0,1198000000000.0,1174000000000.0,1152000000000.0,1129000000000.0,1087000000000.0,1048000000000.0,1011000000000.0,976100000000.0,943000000000.0,912300000000.0,884700000000.0,859000000000.0,835800000000.0,814300000000.0,794800000000.0,777200000000.0,748300000000.0,720800000000.0,695300000000.0,671300000000.0,648700000000.0,470000000000.0,368600000000.0,302700000000.0,129200000000.0
12,2500.0,40.0,545300000000000.0,62690000000000.0,36270000000000.0,25830000000000.0,19840000000000.0,15710000000000.0,12910000000000.0,11230000000000.0,9999000000000.0,9018000000000.0,8252000000000.0,7581000000000.0,6986000000000.0,6452000000000.0,5964000000000.0,5533000000000.0,5161000000000.0,4834000000000.0,4547000000000.0,4293000000000.0,4075000000000.0,3654000000000.0,3355000000000.0,3101000000000.0,2886000000000.0,2715000000000.0,2574000000000.0,2446000000000.0,2335000000000.0,2240000000000.0,2164000000000.0,2099000000000.0,2037000000000.0,1979000000000.0,1926000000000.0,1875000000000.0,1826000000000.0,1780000000000.0,1737000000000.0,1694000000000.0,1653000000000.0,1615000000000.0,1581000000000.0,1548000000000.0,1516000000000.0,1486000000000.0,1456000000000.0,1427000000000.0,1398000000000.0,1344000000000.0,1293000000000.0,1243000000000.0,1199000000000.0,1159000000000.0,1121000000000.0,1086000000000.0,1054000000000.0,1025000000000.0,998500000000.0,973800000000.0,951500000000.0,915100000000.0,881200000000.0,849300000000.0,819300000000.0,791400000000.0,571900000000.0,445300000000.0,364100000000.0,155000000000.0
13,200.0,70.0,742600000000.0,292200000000.0,141700000000.0,94960000000.0,71410000000.0,57370000000.0,47500000000.0,40500000000.0,35200000000.0,31080000000.0,27950000000.0,25290000000.0,23020000000.0,21110000000.0,19540000000.0,18150000000.0,16920000000.0,15810000000.0,14810000000.0,13910000000.0,13110000000.0,11480000000.0,10210000000.0,9153000000.0,8262000000.0,7533000000.0,6931000000.0,6396000000.0,5926000000.0,5516000000.0,5166000000.0,4859000000.0,4576000000.0,4319000000.0,4086000000.0,3869000000.0,3667000000.0,3484000000.0,3314000000.0,3158000000.0,3016000000.0,2885000000.0,2769000000.0,2661000000.0,2561000000.0,2465000000.0,2375000000.0,2288000000.0,2208000000.0,2058000000.0,1924000000.0,1804000000.0,1698000000.0,1605000000.0,1518000000.0,1439000000.0,1366000000.0,1298000000.0,1236000000.0,1178000000.0,1126000000.0,1033000000.0,951300000.0,879300000.0,815600000.0,759500000.0,425500000.0,272000000.0,192500000.0,57930000.0
14,1600.0,20.0,36910000000000.0,10310000000000.0,7553000000000.0,6184000000000.0,5273000000000.0,4572000000000.0,4050000000000.0,3706000000000.0,3438000000000.0,3217000000000.0,3039000000000.0,2879000000000.0,2732000000000.0,2598000000000.0,2473000000000.0,2359000000000.0,2257000000000.0,2166000000000.0,2082000000000.0,2006000000000.0,1940000000000.0,1804000000000.0,1702000000000.0,1612000000000.0,1533000000000.0,1469000000000.0,1415000000000.0,1365000000000.0,1320000000000.0,1280000000000.0,1247000000000.0,1219000000000.0,1191000000000.0,1165000000000.0,1141000000000.0,1118000000000.0,1095000000000.0,1074000000000.0,1054000000000.0,1033000000000.0,1014000000000.0,996300000000.0,979700000000.0,963800000000.0,948300000000.0,933200000000.0,918400000000.0,904000000000.0,889800000000.0,862900000000.0,837000000000.0,811700000000.0,789100000000.0,768200000000.0,748300000000.0,729700000000.0,712200000000.0,696500000000.0,681700000000.0,667800000000.0,654900000000.0,633200000000.0,612900000000.0,593500000000.0,575300000000.0,558200000000.0,421400000000.0,338400000000.0,283300000000.0,136000000000.0
15,1800.0,90.0,89570000000000.0,9684000000000.0,5873000000000.0,4398000000000.0,3545000000000.0,2940000000000.0,2514000000000.0,2248000000000.0,2047000000000.0,1885000000000.0,1757000000000.0,1643000000000.0,1541000000000.0,1450000000000.0,1366000000000.0,1291000000000.0,1226000000000.0,1167000000000.0,1114000000000.0,1067000000000.0,1026000000000.0,944000000000.0,883300000000.0,830700000000.0,785100000000.0,747700000000.0,716500000000.0,687600000000.0,661900000000.0,639400000000.0,620700000000.0,604500000000.0,589000000000.0,574100000000.0,560100000000.0,546600000000.0,533700000000.0,522000000000.0,510800000000.0,499900000000.0,489600000000.0,480000000000.0,471100000000.0,462700000000.0,454700000000.0,446900000000.0,439400000000.0,432000000000.0,424800000000.0,411300000000.0,398500000000.0,386200000000.0,374700000000.0,363800000000.0,353600000000.0,344200000000.0,335500000000.0,327500000000.0,320000000000.0,313100000000.0,306800000000.0,296200000000.0,286100000000.0,276700000000.0,267800000000.0,259400000000.0,192600000000.0,153800000000.0,128100000000.0,59270000000.0
16,20000.0,10.0,1.819e+16,11730000000000.0,7739000000000.0,6385000000000.0,5307000000000.0,4471000000000.0,3797000000000.0,3217000000000.0,2728000000000.0,2320000000000.0,1989000000000.0,1714000000000.0,1476000000000.0,1271000000000.0,1095000000000.0,946600000000.0,818300000000.0,706300000000.0,609000000000.0,525400000000.0,455900000000.0,323100000000.0,231800000000.0,167900000000.0,123100000000.0,92170000000.0,69620000000.0,53010000000.0,40830000000.0,31910000000.0,25040000000.0,19570000000.0,15500000000.0,12410000000.0,9966000000.0,8011000000.0,6391000000.0,5233000000.0,4304000000.0,3558000000.0,2882000000.0,2432000000.0,2067000000.0,1769000000.0,1457000000.0,1272000000.0,1121000000.0,996200000.0,831800000.0,680400000.0,520500000.0,400500000.0,343700000.0,267200000.0,207500000.0,161400000.0,143400000.0,112400000.0,87950000.0,68840000.0,46800000.0,25080000.0,13910000.0,5744000.0,2457000.0,2504000.0,3225000.0,2002000.0,2589000.0,2634000.0
17,1000.0,50.0,8453000000000.0,1048000000000.0,598100000000.0,438100000000.0,353900000000.0,298700000000.0,260700000000.0,237400000000.0,220100000000.0,206000000000.0,194900000000.0,184900000000.0,176000000000.0,168000000000.0,160800000000.0,154300000000.0,148500000000.0,143300000000.0,138500000000.0,134100000000.0,130300000000.0,122700000000.0,116900000000.0,111800000000.0,107200000000.0,103400000000.0,100100000000.0,97040000000.0,94230000000.0,91710000000.0,89580000000.0,87680000000.0,85850000000.0,84070000000.0,82380000000.0,80740000000.0,79160000000.0,77710000000.0,76310000000.0,74930000000.0,73630000000.0,72400000000.0,71270000000.0,70180000000.0,69130000000.0,68110000000.0,67110000000.0,66130000000.0,65170000000.0,63350000000.0,61610000000.0,59910000000.0,58300000000.0,56760000000.0,55300000000.0,53950000000.0,52680000000.0,51510000000.0,50400000000.0,49360000000.0,48410000000.0,46740000000.0,45150000000.0,43670000000.0,42270000000.0,40950000000.0,30440000000.0,24400000000.0,20430000000.0,9821000000.0
18,200.0,0.0,34240.0,19680.0,10510.0,5119.0,2262.0,1105.0,531.2,226.6,79.03,28.7,9.839,2.645,0.2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,900.0,30.0,3756000000000.0,701100000000.0,453200000000.0,358400000000.0,306200000000.0,269800000000.0,243500000000.0,226400000000.0,213200000000.0,202200000000.0,193400000000.0,185400000000.0,178000000000.0,171200000000.0,164900000000.0,159100000000.0,153800000000.0,149100000000.0,144700000000.0,140600000000.0,137100000000.0,129700000000.0,124200000000.0,119100000000.0,114600000000.0,110900000000.0,107600000000.0,104600000000.0,101800000000.0,99240000000.0,97110000000.0,95190000000.0,93350000000.0,91590000000.0,89950000000.0,88340000000.0,86780000000.0,85300000000.0,83870000000.0,82440000000.0,81080000000.0,79790000000.0,78590000000.0,77450000000.0,76320000000.0,75220000000.0,74140000000.0,73080000000.0,72040000000.0,70040000000.0,68100000000.0,66200000000.0,64470000000.0,62850000000.0,61290000000.0,59830000000.0,58460000000.0,57210000000.0,56020000000.0,54890000000.0,53830000000.0,52020000000.0,50310000000.0,48700000000.0,47180000000.0,45750000000.0,34430000000.0,27650000000.0,23200000000.0,11370000000.0
