,Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
10,200.0,60.0,236800000000.0,65650000000.0,43280000000.0,32320000000.0,25230000000.0,20650000000.0,17300000000.0,14700000000.0,12590000000.0,10910000000.0,9574000000.0,8461000000.0,7502000000.0,6674000000.0,5970000000.0,5357000000.0,4824000000.0,4352000000.0,3934000000.0,3571000000.0,3258000000.0,2645000000.0,2200000000.0,1868000000.0,1623000000.0,1444000000.0,1311000000.0,1205000000.0,1120000000.0,1051000000.0,994800000.0,947200000.0,904700000.0,866600000.0,832400000.0,800600000.0,770800000.0,743800000.0,718400000.0,694700000.0,672800000.0,652400000.0,633900000.0,616500000.0,600200000.0,584400000.0,569200000.0,554600000.0,540600000.0,514200000.0,490000000.0,467700000.0,447500000.0,429200000.0,411900000.0,396000000.0,381200000.0,367300000.0,354400000.0,342400000.0,331200000.0,311500000.0,293500000.0,277400000.0,262700000.0,249500000.0,161900000.0,115900000.0,89350000.0,33420000.0
11,2500.0,50.0,1279000000000000.0,96280000000000.0,55700000000000.0,40180000000000.0,31020000000000.0,24230000000000.0,19640000000000.0,16940000000000.0,15000000000000.0,13480000000000.0,12300000000000.0,11280000000000.0,10380000000000.0,9589000000000.0,8889000000000.0,8270000000000.0,7733000000000.0,7259000000000.0,6839000000000.0,6467000000000.0,6144000000000.0,5517000000000.0,5060000000000.0,4674000000000.0,4347000000000.0,4082000000000.0,3865000000000.0,3667000000000.0,3493000000000.0,3344000000000.0,3221000000000.0,3115000000000.0,3014000000000.0,2919000000000.0,2831000000000.0,2746000000000.0,2666000000000.0,2594000000000.0,2525000000000.0,2459000000000.0,2398000000000.0,2340000000000.0,2288000000000.0,2239000000000.0,2192000000000.0,2147000000000.0,2104000000000.0,2062000000000.0,2021000000000.0,1945000000000.0,1874000000000.0,1807000000000.0,1744000000000.0,1685000000000.0,1631000000000.0,1582000000000.0,1537000000000.0,1496000000000.0,1459000000000.0,1425000000000.0,1395000000000.0,1346000000000.0,1299000000000.0,1256000000000.0,1215000000000.0,1176000000000.0,870200000000.0,695000000000.0,580300000000.0,273000000000.0
12,2500.0,40.0,1303000000000000.0,121800000000000.0,70610000000000.0,50600000000000.0,38840000000000.0,30310000000000.0,24570000000000.0,21190000000000.0,18760000000000.0,16840000000000.0,15360000000000.0,14080000000000.0,12960000000000.0,11960000000000.0,11080000000000.0,10290000000000.0,9612000000000.0,9012000000000.0,8482000000000.0,8010000000000.0,7604000000000.0,6810000000000.0,6238000000000.0,5752000000000.0,5343000000000.0,5015000000000.0,4746000000000.0,4502000000000.0,4289000000000.0,4106000000000.0,3958000000000.0,3832000000000.0,3712000000000.0,3600000000000.0,3497000000000.0,3399000000000.0,3305000000000.0,3219000000000.0,3136000000000.0,3055000000000.0,2979000000000.0,2908000000000.0,2844000000000.0,2783000000000.0,2724000000000.0,2667000000000.0,2612000000000.0,2559000000000.0,2507000000000.0,2408000000000.0,2315000000000.0,2225000000000.0,2147000000000.0,2075000000000.0,2008000000000.0,1946000000000.0,1889000000000.0,1838000000000.0,1792000000000.0,1749000000000.0,1711000000000.0,1649000000000.0,1592000000000.0,1537000000000.0,1486000000000.0,1438000000000.0,1060000000000.0,839400000000.0,697600000000.0,327600000000.0
13,200.0,70.0,899700000000.0,342200000000.0,176800000000.0,120900000000.0,91140000000.0,73030000000.0,60200000000.0,50880000000.0,43740000000.0,38180000000.0,33940000000.0,30380000000.0,27360000000.0,24800000000.0,22710000000.0,20860000000.0,19250000000.0,17810000000.0,16530000000.0,15390000000.0,14390000000.0,12380000000.0,10860000000.0,9631000000.0,8622000000.0,7818000000.0,7164000000.0,6593000000.0,6098000000.0,5671000000.0,5310000000.0,4994000000.0,4705000000.0,4442000000.0,4204000000.0,3984000000.0,3779000000.0,3593000000.0,3421000000.0,3263000000.0,3118000000.0,2986000000.0,2867000000.0,2758000000.0,2656000000.0,2559000000.0,2467000000.0,2379000000.0,2297000000.0,2144000000.0,2008000000.0,1885000000.0,1777000000.0,1682000000.0,1593000000.0,1512000000.0,1437000000.0,1367000000.0,1303000000.0,1244000000.0,1190000000.0,1095000000.0,1011000000.0,936600000.0,870800000.0,812800000.0,463600000.0,302000000.0,217100000.0,68940000.0
14,1600.0,20.0,78010000000000.0,22510000000000.0,16350000000000.0,13100000000000.0,10880000000000.0,9223000000000.0,8023000000000.0,7247000000000.0,6659000000000.0,6186000000000.0,5816000000000.0,5488000000000.0,5195000000000.0,4930000000000.0,4692000000000.0,4476000000000.0,4286000000000.0,4115000000000.0,3961000000000.0,3822000000000.0,3701000000000.0,3458000000000.0,3281000000000.0,3124000000000.0,2986000000000.0,2873000000000.0,2778000000000.0,2688000000000.0,2608000000000.0,2537000000000.0,2479000000000.0,2427000000000.0,2378000000000.0,2331000000000.0,2287000000000.0,2244000000000.0,2202000000000.0,2163000000000.0,2125000000000.0,2088000000000.0,2053000000000.0,2020000000000.0,1989000000000.0,1959000000000.0,1930000000000.0,1902000000000.0,1874000000000.0,1847000000000.0,1821000000000.0,1770000000000.0,1721000000000.0,1673000000000.0,1630000000000.0,1590000000000.0,1551000000000.0,1515000000000.0,1480000000000.0,1449000000000.0,1419000000000.0,1391000000000.0,1364000000000.0,1317000000000.0,1273000000000.0,1231000000000.0,1192000000000.0,1156000000000.0,859000000000.0,685500000000.0,575200000000.0,292800000000.0
15,1800.0,90.0,215800000000000.0,19210000000000.0,11820000000000.0,8838000000000.0,7045000000000.0,5745000000000.0,4838000000000.0,4272000000000.0,3854000000000.0,3524000000000.0,3267000000000.0,3042000000000.0,2844000000000.0,2669000000000.0,2515000000000.0,2377000000000.0,2256000000000.0,2149000000000.0,2053000000000.0,1967000000000.0,1892000000000.0,1745000000000.0,1638000000000.0,1544000000000.0,1464000000000.0,1398000000000.0,1343000000000.0,1292000000000.0,1247000000000.0,1208000000000.0,1175000000000.0,1146000000000.0,1118000000000.0,1092000000000.0,1067000000000.0,1043000000000.0,1020000000000.0,999200000000.0,979100000000.0,959500000000.0,941100000000.0,923800000000.0,908000000000.0,892800000000.0,878400000000.0,864400000000.0,850700000000.0,837400000000.0,824300000000.0,799800000000.0,776600000000.0,754100000000.0,733000000000.0,713000000000.0,694100000000.0,676800000000.0,660400000000.0,645400000000.0,631300000000.0,618100000000.0,606000000000.0,585100000000.0,565000000000.0,546500000000.0,528900000000.0,512200000000.0,379200000000.0,303700000000.0,255000000000.0,126800000000.0
16,20000.0,10.0,3.669e+16,17310000000000.0,9715000000000.0,7952000000000.0,6594000000000.0,5546000000000.0,4702000000000.0,3979000000000.0,3370000000000.0,2865000000000.0,2457000000000.0,2117000000000.0,1824000000000.0,1572000000000.0,1357000000000.0,1174000000000.0,1016000000000.0,879200000000.0,759700000000.0,656900000000.0,571300000000.0,407600000000.0,294400000000.0,214500000000.0,158200000000.0,119000000000.0,90050000000.0,68660000000.0,52920000000.0,41380000000.0,32510000000.0,25420000000.0,20190000000.0,16230000000.0,13110000000.0,10610000000.0,8502000000.0,7023000000.0,5833000000.0,4875000000.0,3966000000.0,3383000000.0,2909000000.0,2519000000.0,2081000000.0,1837000000.0,1636000000.0,1469000000.0,1227000000.0,1022000000.0,787300000.0,609200000.0,530400000.0,413900000.0,322500000.0,251700000.0,226300000.0,177800000.0,139600000.0,109500000.0,74030000.0,39360000.0,21380000.0,7950000.0,2457000.0,2504000.0,3225000.0,2002000.0,2589000.0,2634000.0
17,1000.0,50.0,24480000000000.0,2996000000000.0,1670000000000.0,1136000000000.0,850100000000.0,685800000000.0,583800000000.0,528000000000.0,488400000000.0,456900000000.0,432300000000.0,410600000000.0,391100000000.0,373700000000.0,357800000000.0,343500000000.0,331000000000.0,319900000000.0,309900000000.0,301000000000.0,293200000000.0,278400000000.0,267700000000.0,258200000000.0,249700000000.0,242600000000.0,236400000000.0,230500000000.0,225100000000.0,220300000000.0,216100000000.0,212300000000.0,208600000000.0,205000000000.0,201600000000.0,198200000000.0,194900000000.0,191800000000.0,188800000000.0,185900000000.0,183100000000.0,180500000000.0,178000000000.0,175600000000.0,173300000000.0,171000000000.0,168800000000.0,166600000000.0,164400000000.0,160200000000.0,156200000000.0,152300000000.0,148400000000.0,144800000000.0,141300000000.0,137900000000.0,134800000000.0,131900000000.0,129000000000.0,126400000000.0,123800000000.0,119300000000.0,115000000000.0,110900000000.0,107100000000.0,103500000000.0,74680000000.0,58740000000.0,48770000000.0,23910000000.0
18,200.0,0.0,225300.0,126000.0,65620.0,31130.0,13410.0,6488.0,3123.0,1354.0,493.9,187.1,65.46,17.94,1.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,900.0,30.0,9139000000000.0,1997000000000.0,1270000000000.0,930500000000.0,731400000000.0,612600000000.0,538600000000.0,500100000000.0,473000000000.0,450900000000.0,433300000000.0,417200000000.0,402400000000.0,388400000000.0,375000000000.0,362600000000.0,351800000000.0,342000000000.0,333100000000.0,325000000000.0,318000000000.0,304200000000.0,294300000000.0,285200000000.0,276800000000.0,269800000000.0,263600000000.0,257600000000.0,252100000000.0,247000000000.0,242600000000.0,238600000000.0,234800000000.0,231000000000.0,227500000000.0,224000000000.0,220600000000.0,217400000000.0,214200000000.0,211000000000.0,208000000000.0,205100000000.0,202400000000.0,199700000000.0,197100000000.0,194600000000.0,192100000000.0,189600000000.0,187200000000.0,182500000000.0,177900000000.0,173300000000.0,169000000000.0,164900000000.0,160900000000.0,157200000000.0,153700000000.0,150400000000.0,147300000000.0,144200000000.0,141300000000.0,136100000000.0,131200000000.0,126700000000.0,122400000000.0,118300000000.0,86150000000.0,67820000000.0,56470000000.0,28550000000.0
20,300.0,0.0,882200000.0,70110000.0,19860000.0,9502000.0,6072000.0,4542000.0,3839000.0,3595000.0,3461000.0,3353000.0,3268000.0,3194000.0,3131000.0,3077000.0,3039000.0,3002000.0,2966000.0,2931000.0,2897000.0,2863000.0,2832000.0,2756000.0,2690000.0,2629000.0,2572000.0,2525000.0,2484000.0,2444000.0,2407000.0,2373000.0,2344000.0,2318000.0,2292000.0,2267000.0,2244000.0,2220000.0,2197000.0,2175000.0,2154000.0,2132000.0,2112000.0,2093000.0,2075000.0,2057000.0,2039000.0,2022000.0,2004000.0,1987000.0,1971000.0,1939000.0,1907000.0,1876000.0,1847000.0,1820000.0,1793000.0,1768000.0,1744000.0,1720000.0,1698000.0,1676000.0,1655000.0,1618000.0,1582000.0,1547000.0,1514000.0,1482000.0,1221000.0,1042000.0,910600.0,517700.0
21,25000.0,40.0,1481000000000000.0,5824000000000.0,3925000000000.0,3054000000000.0,2457000000000.0,2040000000000.0,1721000000000.0,1461000000000.0,1247000000000.0,1072000000000.0,932300000000.0,815100000000.0,713700000000.0,626000000000.0,551000000000.0,486200000000.0,429700000000.0,379900000000.0,335900000000.0,297700000000.0,265200000000.0,202000000000.0,156800000000.0,123500000000.0,99120000000.0,81530000000.0,68270000000.0,58020000000.0,50130000000.0,44050000000.0,39270000000.0,35330000000.0,32150000000.0,29510000000.0,27290000000.0,25350000000.0,23600000000.0,22140000000.0,20840000000.0,19690000000.0,18610000000.0,17700000000.0,16890000000.0,16160000000.0,15450000000.0,14830000000.0,14240000000.0,13690000000.0,13140000000.0,12200000000.0,11340000000.0,10580000000.0,9934000000.0,9348000000.0,8811000000.0,8324000000.0,7886000000.0,7474000000.0,7093000000.0,6748000000.0,6427000000.0,5873000000.0,5390000000.0,4965000000.0,4593000000.0,4267000000.0,2348000000.0,1480000000.0,1041000000.0,315800000.0
22,9000.0,30.0,1.483e+17,1676000000000000.0,296400000000000.0,97360000000000.0,42450000000000.0,19330000000000.0,10160000000000.0,7018000000000.0,5325000000000.0,4171000000000.0,3377000000000.0,2762000000000.0,2276000000000.0,1888000000000.0,1569000000000.0,1316000000000.0,1116000000000.0,956100000000.0,826300000000.0,721100000000.0,637100000000.0,496300000000.0,409100000000.0,342600000000.0,291800000000.0,254300000000.0,225700000000.0,202100000000.0,183200000000.0,168300000000.0,157200000000.0,148300000000.0,140500000000.0,133400000000.0,126900000000.0,121000000000.0,115400000000.0,110500000000.0,106000000000.0,101800000000.0,97740000000.0,94150000000.0,90930000000.0,87920000000.0,84990000000.0,82290000000.0,79710000000.0,77250000000.0,74770000000.0,70370000000.0,66240000000.0,62360000000.0,58800000000.0,55430000000.0,52370000000.0,49650000000.0,47200000000.0,45000000000.0,43000000000.0,41210000000.0,39610000000.0,37040000000.0,34670000000.0,32530000000.0,30570000000.0,28750000000.0,15760000000.0,10150000000.0,7219000000.0,1509000000.0
23,700.0,80.0,7197000000000.0,1058000000000.0,549800000000.0,369900000000.0,275600000000.0,220100000000.0,182900000000.0,158800000000.0,140900000000.0,126900000000.0,116200000000.0,107100000000.0,99270000000.0,92510000000.0,86760000000.0,81680000000.0,77260000000.0,73330000000.0,69820000000.0,66710000000.0,64010000000.0,58740000000.0,54860000000.0,51570000000.0,48770000000.0,46490000000.0,44590000000.0,42850000000.0,41290000000.0,39920000000.0,38740000000.0,37690000000.0,36710000000.0,35770000000.0,34900000000.0,34060000000.0,33270000000.0,32540000000.0,31850000000.0,31180000000.0,30560000000.0,29980000000.0,29440000000.0,28940000000.0,28450000000.0,27980000000.0,27520000000.0,27070000000.0,26640000000.0,25820000000.0,25050000000.0,24310000000.0,23610000000.0,22950000000.0,22330000000.0,21750000000.0,21210000000.0,20700000000.0,20220000000.0,19770000000.0,19350000000.0,18600000000.0,17900000000.0,17250000000.0,16650000000.0,16090000000.0,11900000000.0,9544000000.0,8030000000.0,4091000000.0
24,9000.0,10.0,2.387e+17,3827000000000000.0,693200000000000.0,230400000000000.0,100700000000000.0,45480000000000.0,23500000000000.0,15960000000000.0,11950000000000.0,9250000000000.0,7420000000000.0,6014000000000.0,4916000000000.0,4046000000000.0,3339000000000.0,2780000000000.0,2345000000000.0,1999000000000.0,1723000000000.0,1500000000000.0,1325000000000.0,1037000000000.0,866000000000.0,734700000000.0,633400000000.0,558800000000.0,502400000000.0,454800000000.0,416600000000.0,386400000000.0,364200000000.0,346900000000.0,331100000000.0,316600000000.0,303400000000.0,291100000000.0,279400000000.0,268800000000.0,258900000000.0,249100000000.0,240000000000.0,231700000000.0,224200000000.0,217200000000.0,210400000000.0,203900000000.0,197700000000.0,191800000000.0,185900000000.0,175000000000.0,164700000000.0,154900000000.0,146300000000.0,138400000000.0,131000000000.0,124400000000.0,118300000000.0,113000000000.0,108200000000.0,103700000000.0,99710000000.0,93240000000.0,87420000000.0,82080000000.0,77230000000.0,72840000000.0,40880000000.0,26480000000.0,18940000000.0,4032000000.0
