,Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
83,200.0,30.0,40930000000.0,6212000000.0,2410000000.0,1292000000.0,846500000.0,642400000.0,530400000.0,476300000.0,440400000.0,411600000.0,389500000.0,370200000.0,353200000.0,338300000.0,325600000.0,314000000.0,303700000.0,294400000.0,286000000.0,278300000.0,271600000.0,258100000.0,248200000.0,239200000.0,231100000.0,224300000.0,218500000.0,213000000.0,207900000.0,203300000.0,199500000.0,196000000.0,192700000.0,189400000.0,186400000.0,183500000.0,180600000.0,177800000.0,175200000.0,172600000.0,170100000.0,167700000.0,165500000.0,163400000.0,161300000.0,159300000.0,157300000.0,155300000.0,153400000.0,149700000.0,146100000.0,142600000.0,139400000.0,136400000.0,133500000.0,130700000.0,128100000.0,125700000.0,123400000.0,121200000.0,119100000.0,115400000.0,111900000.0,108600000.0,105500000.0,102600000.0,79440000.0,64870000.0,54790000.0,26520000.0
84,200.0,20.0,17780000000.0,2099000000.0,675400000.0,354700000.0,242500000.0,188400000.0,158700000.0,144300000.0,134900000.0,127400000.0,121800000.0,117000000.0,112900000.0,109300000.0,106500000.0,103900000.0,101600000.0,99490000.0,97530000.0,95720000.0,94110000.0,90850000.0,88380000.0,86090000.0,84010000.0,82250000.0,80700000.0,79210000.0,77820000.0,76550000.0,75450000.0,74450000.0,73480000.0,72540000.0,71650000.0,70780000.0,69930000.0,69120000.0,68320000.0,67550000.0,66800000.0,66090000.0,65430000.0,64790000.0,64160000.0,63530000.0,62920000.0,62310000.0,61720000.0,60580000.0,59470000.0,58390000.0,57390000.0,56460000.0,55540000.0,54680000.0,53860000.0,53080000.0,52330000.0,51620000.0,50950000.0,49750000.0,48600000.0,47500000.0,46450000.0,45460000.0,37460000.0,32100000.0,28210000.0,16400000.0
85,2500.0,10.0,430000000000000.0,141000000000000.0,102100000000000.0,81200000000000.0,66710000000000.0,55300000000000.0,46880000000000.0,41230000000000.0,36910000000000.0,33460000000000.0,30770000000000.0,28420000000000.0,26330000000000.0,24470000000000.0,22800000000000.0,21310000000000.0,20010000000000.0,18860000000000.0,17830000000000.0,16920000000000.0,16120000000000.0,14560000000000.0,13420000000000.0,12450000000000.0,11630000000000.0,10970000000000.0,10430000000000.0,9931000000000.0,9498000000000.0,9126000000000.0,8827000000000.0,8572000000000.0,8330000000000.0,8102000000000.0,7891000000000.0,7690000000000.0,7496000000000.0,7316000000000.0,7144000000000.0,6972000000000.0,6811000000000.0,6659000000000.0,6521000000000.0,6390000000000.0,6263000000000.0,6140000000000.0,6020000000000.0,5904000000000.0,5790000000000.0,5572000000000.0,5365000000000.0,5165000000000.0,4989000000000.0,4825000000000.0,4671000000000.0,4529000000000.0,4399000000000.0,4283000000000.0,4177000000000.0,4078000000000.0,3990000000000.0,3846000000000.0,3713000000000.0,3586000000000.0,3468000000000.0,3357000000000.0,2510000000000.0,2022000000000.0,1703000000000.0,815400000000.0
86,1600.0,70.0,130100000000000.0,11750000000000.0,6966000000000.0,5138000000000.0,4100000000000.0,3392000000000.0,2897000000000.0,2582000000000.0,2345000000000.0,2156000000000.0,2009000000000.0,1879000000000.0,1763000000000.0,1660000000000.0,1568000000000.0,1485000000000.0,1413000000000.0,1349000000000.0,1291000000000.0,1240000000000.0,1196000000000.0,1110000000000.0,1048000000000.0,994000000000.0,946700000000.0,907600000000.0,874700000000.0,844100000000.0,816600000000.0,792300000000.0,772000000000.0,754000000000.0,736800000000.0,720300000000.0,704600000000.0,689500000000.0,674900000000.0,661600000000.0,648900000000.0,636400000000.0,624700000000.0,613600000000.0,603400000000.0,593700000000.0,584400000000.0,575400000000.0,566500000000.0,557900000000.0,549400000000.0,533500000000.0,518400000000.0,503800000000.0,490000000000.0,476900000000.0,464500000000.0,453100000000.0,442400000000.0,432500000000.0,423100000000.0,414400000000.0,406400000000.0,392400000000.0,379000000000.0,366600000000.0,354900000000.0,343700000000.0,254400000000.0,203400000000.0,170300000000.0,81880000000.0
87,4000.0,50.0,5430000000000000.0,362800000000000.0,162900000000000.0,97740000000000.0,65820000000000.0,46130000000000.0,34320000000000.0,28160000000000.0,23960000000000.0,20760000000000.0,18330000000000.0,16240000000000.0,14440000000000.0,12850000000000.0,11410000000000.0,10180000000000.0,9162000000000.0,8305000000000.0,7577000000000.0,6960000000000.0,6446000000000.0,5533000000000.0,4929000000000.0,4431000000000.0,4021000000000.0,3697000000000.0,3437000000000.0,3205000000000.0,3006000000000.0,2838000000000.0,2704000000000.0,2592000000000.0,2486000000000.0,2386000000000.0,2294000000000.0,2206000000000.0,2124000000000.0,2050000000000.0,1981000000000.0,1913000000000.0,1851000000000.0,1793000000000.0,1741000000000.0,1693000000000.0,1646000000000.0,1602000000000.0,1559000000000.0,1518000000000.0,1478000000000.0,1404000000000.0,1335000000000.0,1270000000000.0,1210000000000.0,1153000000000.0,1101000000000.0,1055000000000.0,1014000000000.0,976600000000.0,943100000000.0,913100000000.0,886800000000.0,845100000000.0,806100000000.0,770400000000.0,737400000000.0,706500000000.0,477200000000.0,360200000000.0,288900000000.0,110500000000.0
88,20000.0,40.0,9514000000000000.0,8352000000000.0,5078000000000.0,4047000000000.0,3299000000000.0,2750000000000.0,2318000000000.0,1958000000000.0,1659000000000.0,1413000000000.0,1216000000000.0,1052000000000.0,911100000000.0,789900000000.0,686900000000.0,599000000000.0,523100000000.0,456700000000.0,398800000000.0,348900000000.0,307000000000.0,226600000000.0,170300000000.0,130000000000.0,101100000000.0,80630000000.0,65400000000.0,53840000000.0,45080000000.0,38440000000.0,33210000000.0,28950000000.0,25590000000.0,22900000000.0,20670000000.0,18780000000.0,17120000000.0,15810000000.0,14670000000.0,13680000000.0,12770000000.0,12040000000.0,11400000000.0,10840000000.0,10280000000.0,9828000000.0,9406000000.0,9013000000.0,8612000000.0,7967000000.0,7371000000.0,6847000000.0,6421000000.0,6025000000.0,5664000000.0,5340000000.0,5057000000.0,4785000000.0,4536000000.0,4311000000.0,4100000000.0,3742000000.0,3432000000.0,3159000000.0,2922000000.0,2715000000.0,1498000000.0,944300000.0,664100000.0,199900000.0
89,900.0,60.0,14530000000000.0,1410000000000.0,794400000000.0,557000000000.0,428300000000.0,351200000000.0,300600000000.0,269700000000.0,247100000000.0,229300000000.0,215600000000.0,203700000000.0,193300000000.0,184100000000.0,176200000000.0,169000000000.0,162800000000.0,157200000000.0,152100000000.0,147600000000.0,143600000000.0,135800000000.0,130000000000.0,124900000000.0,120400000000.0,116600000000.0,113300000000.0,110300000000.0,107400000000.0,104900000000.0,102700000000.0,100600000000.0,98680000000.0,96810000000.0,95020000000.0,93270000000.0,91580000000.0,90020000000.0,88500000000.0,87030000000.0,85640000000.0,84310000000.0,83080000000.0,81900000000.0,80770000000.0,79660000000.0,78570000000.0,77500000000.0,76460000000.0,74460000000.0,72560000000.0,70700000000.0,68940000000.0,67270000000.0,65660000000.0,64160000000.0,62730000000.0,61390000000.0,60100000000.0,58890000000.0,57740000000.0,55670000000.0,53690000000.0,51850000000.0,50110000000.0,48470000000.0,35380000000.0,27960000000.0,23190000000.0,10910000000.0
90,1300.0,80.0,53030000000000.0,5137000000000.0,2937000000000.0,2128000000000.0,1684000000000.0,1394000000000.0,1196000000000.0,1070000000000.0,976800000000.0,902400000000.0,844300000000.0,793400000000.0,748200000000.0,708300000000.0,672800000000.0,641000000000.0,613100000000.0,588200000000.0,565800000000.0,545800000000.0,528300000000.0,494200000000.0,469100000000.0,447100000000.0,427700000000.0,411700000000.0,398100000000.0,385400000000.0,373900000000.0,363700000000.0,355000000000.0,347300000000.0,339900000000.0,332800000000.0,326100000000.0,319600000000.0,313300000000.0,307500000000.0,301900000000.0,296500000000.0,291400000000.0,286600000000.0,282100000000.0,277800000000.0,273800000000.0,269800000000.0,265900000000.0,262100000000.0,258400000000.0,251300000000.0,244600000000.0,238100000000.0,232000000000.0,226200000000.0,220700000000.0,215600000000.0,210700000000.0,206100000000.0,201800000000.0,197700000000.0,193900000000.0,187200000000.0,180700000000.0,174600000000.0,168900000000.0,163500000000.0,120100000000.0,95280000000.0,79270000000.0,37750000000.0
91,25000.0,10.0,3491000000000000.0,9296000000000.0,6899000000000.0,5605000000000.0,4607000000000.0,3865000000000.0,3279000000000.0,2786000000000.0,2374000000000.0,2034000000000.0,1759000000000.0,1529000000000.0,1330000000000.0,1157000000000.0,1009000000000.0,880900000000.0,769900000000.0,672300000000.0,586400000000.0,511900000000.0,449200000000.0,327600000000.0,241300000000.0,179000000000.0,134400000000.0,103000000000.0,79820000000.0,62540000000.0,49820000000.0,40490000000.0,33410000000.0,27800000000.0,23630000000.0,20440000000.0,17910000000.0,15860000000.0,14110000000.0,12810000000.0,11720000000.0,10810000000.0,9956000000.0,9322000000.0,8786000000.0,8316000000.0,7821000000.0,7455000000.0,7121000000.0,6815000000.0,6468000000.0,5975000000.0,5495000000.0,5079000000.0,4763000000.0,4452000000.0,4173000000.0,3925000000.0,3722000000.0,3517000000.0,3331000000.0,3164000000.0,3005000000.0,2744000000.0,2521000000.0,2326000000.0,2160000000.0,2016000000.0,1172000000.0,784800000.0,600200000.0,262000000.0
92,9000.0,60.0,6.912e+16,831100000000000.0,147700000000000.0,47690000000000.0,20430000000000.0,9302000000000.0,4917000000000.0,3399000000000.0,2576000000000.0,2017000000000.0,1633000000000.0,1336000000000.0,1102000000000.0,915100000000.0,761600000000.0,639800000000.0,544400000000.0,468100000000.0,406400000000.0,356600000000.0,317100000000.0,252300000000.0,212700000000.0,181800000000.0,157700000000.0,139400000000.0,125200000000.0,113200000000.0,103400000000.0,95360000000.0,89100000000.0,83900000000.0,79300000000.0,75100000000.0,71310000000.0,67820000000.0,64550000000.0,61700000000.0,59050000000.0,56530000000.0,54180000000.0,52080000000.0,50190000000.0,48430000000.0,46710000000.0,45130000000.0,43620000000.0,42170000000.0,40730000000.0,38150000000.0,35730000000.0,33470000000.0,31380000000.0,29390000000.0,27600000000.0,26030000000.0,24610000000.0,23350000000.0,22220000000.0,21210000000.0,20310000000.0,18880000000.0,17570000000.0,16410000000.0,15360000000.0,14400000000.0,7880000000.0,5191000000.0,3792000000.0,899100000.0
93,1900.0,80.0,205600000000000.0,21050000000000.0,12890000000000.0,9600000000000.0,7670000000000.0,6312000000000.0,5353000000000.0,4738000000000.0,4275000000000.0,3907000000000.0,3620000000000.0,3367000000000.0,3143000000000.0,2944000000000.0,2765000000000.0,2605000000000.0,2466000000000.0,2343000000000.0,2233000000000.0,2135000000000.0,2050000000000.0,1886000000000.0,1767000000000.0,1663000000000.0,1574000000000.0,1501000000000.0,1440000000000.0,1383000000000.0,1333000000000.0,1289000000000.0,1252000000000.0,1220000000000.0,1190000000000.0,1161000000000.0,1133000000000.0,1106000000000.0,1081000000000.0,1058000000000.0,1036000000000.0,1014000000000.0,993600000000.0,974400000000.0,956800000000.0,940100000000.0,924100000000.0,908600000000.0,893500000000.0,878700000000.0,864300000000.0,837200000000.0,811500000000.0,786700000000.0,763400000000.0,741200000000.0,720400000000.0,701400000000.0,683600000000.0,667300000000.0,652100000000.0,638000000000.0,625100000000.0,603100000000.0,582100000000.0,562700000000.0,544400000000.0,527000000000.0,389400000000.0,311600000000.0,261100000000.0,124600000000.0
94,1700.0,30.0,120800000000000.0,25440000000000.0,16760000000000.0,12800000000000.0,10380000000000.0,8659000000000.0,7441000000000.0,6656000000000.0,6062000000000.0,5584000000000.0,5211000000000.0,4881000000000.0,4586000000000.0,4321000000000.0,4079000000000.0,3862000000000.0,3672000000000.0,3503000000000.0,3353000000000.0,3217000000000.0,3101000000000.0,2871000000000.0,2706000000000.0,2561000000000.0,2435000000000.0,2332000000000.0,2245000000000.0,2164000000000.0,2092000000000.0,2029000000000.0,1977000000000.0,1931000000000.0,1888000000000.0,1846000000000.0,1808000000000.0,1770000000000.0,1734000000000.0,1700000000000.0,1668000000000.0,1636000000000.0,1605000000000.0,1576000000000.0,1550000000000.0,1524000000000.0,1499000000000.0,1475000000000.0,1452000000000.0,1429000000000.0,1406000000000.0,1363000000000.0,1321000000000.0,1280000000000.0,1244000000000.0,1210000000000.0,1178000000000.0,1148000000000.0,1120000000000.0,1094000000000.0,1070000000000.0,1047000000000.0,1026000000000.0,990000000000.0,956400000000.0,924500000000.0,894500000000.0,866400000000.0,641000000000.0,509400000000.0,424900000000.0,204200000000.0
95,35800.0,40.0,78170000000000.0,2755000000000.0,1470000000000.0,1012000000000.0,760800000000.0,607700000000.0,499400000000.0,420000000000.0,359100000000.0,311800000000.0,275800000000.0,245600000000.0,220000000000.0,198300000000.0,180400000000.0,164700000000.0,150900000000.0,138600000000.0,127700000000.0,118100000000.0,109700000000.0,92910000000.0,80330000000.0,70260000000.0,62160000000.0,55780000000.0,50640000000.0,46220000000.0,42450000000.0,39230000000.0,36520000000.0,34150000000.0,32020000000.0,30100000000.0,28380000000.0,26790000000.0,25300000000.0,23980000000.0,22750000000.0,21630000000.0,20600000000.0,19670000000.0,18840000000.0,18080000000.0,17360000000.0,16690000000.0,16050000000.0,15440000000.0,14870000000.0,13820000000.0,12890000000.0,12050000000.0,11320000000.0,10680000000.0,10080000000.0,9533000000.0,9033000000.0,8568000000.0,8139000000.0,7747000000.0,7387000000.0,6755000000.0,6201000000.0,5713000000.0,5284000000.0,4906000000.0,2683000000.0,1678000000.0,1167000000.0,332000000.0
96,15000.0,10.0,1.726e+17,108900000000000.0,14180000000000.0,7165000000000.0,5202000000000.0,4171000000000.0,3490000000000.0,2962000000000.0,2526000000000.0,2163000000000.0,1868000000000.0,1620000000000.0,1406000000000.0,1219000000000.0,1059000000000.0,921300000000.0,801900000000.0,697100000000.0,605400000000.0,525900000000.0,459400000000.0,331600000000.0,242300000000.0,178800000000.0,133800000000.0,102400000000.0,79120000000.0,61900000000.0,49150000000.0,39710000000.0,32350000000.0,26280000000.0,21790000000.0,18310000000.0,15520000000.0,13220000000.0,11140000000.0,9687000000.0,8478000000.0,7462000000.0,6417000000.0,5741000000.0,5168000000.0,4676000000.0,4090000000.0,3747000000.0,3450000000.0,3189000000.0,2820000000.0,2453000000.0,2044000000.0,1714000000.0,1524000000.0,1290000000.0,1099000000.0,944500000.0,858200000.0,749000000.0,659100000.0,583900000.0,505900000.0,413000000.0,349600000.0,297600000.0,261100000.0,236000000.0,79870000.0,36260000.0,19440000.0,1199000.0
97,300.0,60.0,505800000000.0,88890000000.0,51350000000.0,35590000000.0,26540000000.0,21180000000.0,17440000000.0,14720000000.0,12610000000.0,10950000000.0,9667000000.0,8606000000.0,7703000000.0,6936000000.0,6293000000.0,5736000000.0,5254000000.0,4829000000.0,4452000000.0,4124000000.0,3841000000.0,3284000000.0,2875000000.0,2561000000.0,2317000000.0,2131000000.0,1986000000.0,1863000000.0,1761000000.0,1674000000.0,1602000000.0,1540000000.0,1482000000.0,1430000000.0,1382000000.0,1337000000.0,1294000000.0,1256000000.0,1219000000.0,1184000000.0,1152000000.0,1122000000.0,1095000000.0,1069000000.0,1045000000.0,1022000000.0,998900000.0,976900000.0,955700000.0,915800000.0,878900000.0,844200000.0,812600000.0,783500000.0,756000000.0,730700000.0,707000000.0,685000000.0,664200000.0,645000000.0,627200000.0,595700000.0,566600000.0,540300000.0,516100000.0,494000000.0,339000000.0,255900000.0,205400000.0,87010000.0
98,600.0,90.0,3989000000000.0,787500000000.0,390300000000.0,258300000000.0,191700000000.0,153000000000.0,126900000000.0,109300000000.0,96210000000.0,85960000000.0,78130000000.0,71460000000.0,65720000000.0,60810000000.0,56680000000.0,53020000000.0,49810000000.0,46960000000.0,44400000000.0,42120000000.0,40130000000.0,36190000000.0,33230000000.0,30730000000.0,28610000000.0,26890000000.0,25460000000.0,24160000000.0,23020000000.0,22010000000.0,21150000000.0,20390000000.0,19680000000.0,19020000000.0,18410000000.0,17830000000.0,17290000000.0,16800000000.0,16330000000.0,15890000000.0,15480000000.0,15100000000.0,14760000000.0,14430000000.0,14130000000.0,13830000000.0,13550000000.0,13270000000.0,13010000000.0,12510000000.0,12050000000.0,11620000000.0,11220000000.0,10860000000.0,10510000000.0,10190000000.0,9893000000.0,9615000000.0,9352000000.0,9109000000.0,8882000000.0,8480000000.0,8107000000.0,7767000000.0,7455000000.0,7167000000.0,5096000000.0,3979000000.0,3280000000.0,1546000000.0
99,3000.0,50.0,2049000000000000.0,155700000000000.0,83380000000000.0,56950000000000.0,42390000000000.0,32390000000000.0,25810000000000.0,22010000000000.0,19270000000000.0,17140000000000.0,15480000000000.0,14040000000000.0,12770000000000.0,11640000000000.0,10620000000000.0,9726000000000.0,8966000000000.0,8307000000000.0,7732000000000.0,7232000000000.0,6804000000000.0,6001000000000.0,5439000000000.0,4969000000000.0,4576000000000.0,4262000000000.0,4008000000000.0,3778000000000.0,3580000000000.0,3411000000000.0,3275000000000.0,3160000000000.0,3052000000000.0,2949000000000.0,2852000000000.0,2761000000000.0,2674000000000.0,2596000000000.0,2521000000000.0,2449000000000.0,2382000000000.0,2320000000000.0,2263000000000.0,2209000000000.0,2159000000000.0,2109000000000.0,2062000000000.0,2016000000000.0,1971000000000.0,1888000000000.0,1810000000000.0,1736000000000.0,1667000000000.0,1601000000000.0,1541000000000.0,1487000000000.0,1438000000000.0,1393000000000.0,1353000000000.0,1316000000000.0,1284000000000.0,1231000000000.0,1181000000000.0,1135000000000.0,1093000000000.0,1053000000000.0,754900000000.0,594200000000.0,490900000000.0,212100000000.0
100,10000.0,40.0,1.133e+17,735800000000000.0,116400000000000.0,35180000000000.0,14470000000000.0,6601000000000.0,3640000000000.0,2622000000000.0,2051000000000.0,1648000000000.0,1360000000000.0,1132000000000.0,948300000000.0,796700000000.0,668300000000.0,565300000000.0,482900000000.0,415500000000.0,360000000000.0,314300000000.0,277500000000.0,213300000000.0,171500000000.0,140000000000.0,116300000000.0,98840000000.0,85390000000.0,74620000000.0,66120000000.0,59450000000.0,54230000000.0,49890000000.0,46310000000.0,43200000000.0,40500000000.0,38080000000.0,35830000000.0,33980000000.0,32310000000.0,30740000000.0,29250000000.0,27990000000.0,26870000000.0,25840000000.0,24790000000.0,23890000000.0,23040000000.0,22230000000.0,21380000000.0,19960000000.0,18610000000.0,17350000000.0,16220000000.0,15110000000.0,14130000000.0,13270000000.0,12520000000.0,11850000000.0,11250000000.0,10710000000.0,10240000000.0,9498000000.0,8833000000.0,8242000000.0,7711000000.0,7230000000.0,3991000000.0,2645000000.0,1931000000.0,434500000.0
101,1100.0,40.0,27350000000000.0,4026000000000.0,2320000000000.0,1657000000000.0,1299000000000.0,1074000000000.0,926400000000.0,839400000000.0,776000000000.0,725200000000.0,685600000000.0,650500000000.0,619200000000.0,591100000000.0,566100000000.0,543300000000.0,523100000000.0,505000000000.0,488600000000.0,473600000000.0,460600000000.0,434600000000.0,415500000000.0,398400000000.0,383100000000.0,370500000000.0,359600000000.0,349400000000.0,340000000000.0,331600000000.0,324500000000.0,318200000000.0,312100000000.0,306300000000.0,300800000000.0,295400000000.0,290200000000.0,285300000000.0,280500000000.0,275900000000.0,271400000000.0,267200000000.0,263300000000.0,259500000000.0,255900000000.0,252200000000.0,248700000000.0,245200000000.0,241800000000.0,235300000000.0,229000000000.0,222800000000.0,217100000000.0,211800000000.0,206600000000.0,201800000000.0,197300000000.0,193000000000.0,189000000000.0,185100000000.0,181300000000.0,174700000000.0,168500000000.0,162700000000.0,157200000000.0,152100000000.0,110500000000.0,86400000000.0,71190000000.0,33230000000.0
102,800.0,20.0,4469000000000.0,803400000000.0,446600000000.0,323600000000.0,263900000000.0,229900000000.0,207900000000.0,195600000000.0,186500000000.0,178900000000.0,172800000000.0,167200000000.0,162000000000.0,157000000000.0,152300000000.0,147900000000.0,144100000000.0,140600000000.0,137400000000.0,134500000000.0,131900000000.0,126900000000.0,123300000000.0,119800000000.0,116700000000.0,114000000000.0,111700000000.0,109300000000.0,107200000000.0,105100000000.0,103300000000.0,101700000000.0,100000000000.0,98470000000.0,96990000000.0,95550000000.0,94130000000.0,92780000000.0,91470000000.0,90200000000.0,88990000000.0,87820000000.0,86740000000.0,85700000000.0,84670000000.0,83650000000.0,82660000000.0,81670000000.0,80720000000.0,78890000000.0,77120000000.0,75360000000.0,73740000000.0,72210000000.0,70730000000.0,69330000000.0,67990000000.0,66730000000.0,65510000000.0,64330000000.0,63200000000.0,61150000000.0,59220000000.0,57390000000.0,55660000000.0,54040000000.0,40930000000.0,32900000000.0,27580000000.0,13610000000.0
103,800.0,30.0,5497000000000.0,1067000000000.0,628400000000.0,457400000000.0,366900000000.0,312400000000.0,276700000000.0,256200000000.0,241200000000.0,228900000000.0,219200000000.0,210500000000.0,202600000000.0,195300000000.0,188600000000.0,182500000000.0,177000000000.0,172100000000.0,167500000000.0,163400000000.0,159700000000.0,152500000000.0,147100000000.0,142100000000.0,137600000000.0,133800000000.0,130400000000.0,127200000000.0,124200000000.0,121500000000.0,119100000000.0,116900000000.0,114800000000.0,112700000000.0,110800000000.0,108900000000.0,107100000000.0,105400000000.0,103700000000.0,102100000000.0,100500000000.0,99020000000.0,97630000000.0,96300000000.0,94990000000.0,93700000000.0,92440000000.0,91200000000.0,89990000000.0,87680000000.0,85440000000.0,83220000000.0,81190000000.0,79270000000.0,77430000000.0,75700000000.0,74050000000.0,72510000000.0,71040000000.0,69620000000.0,68260000000.0,65850000000.0,63590000000.0,61460000000.0,59450000000.0,57570000000.0,42610000000.0,33800000000.0,28130000000.0,13630000000.0
104,1100.0,50.0,32780000000000.0,3469000000000.0,1944000000000.0,1372000000000.0,1065000000000.0,874100000000.0,748200000000.0,673100000000.0,618400000000.0,574800000000.0,541000000000.0,511400000000.0,485100000000.0,462000000000.0,441500000000.0,423100000000.0,407000000000.0,392500000000.0,379400000000.0,367600000000.0,357300000000.0,337200000000.0,322400000000.0,309200000000.0,297600000000.0,287800000000.0,279400000000.0,271500000000.0,264300000000.0,257800000000.0,252300000000.0,247300000000.0,242500000000.0,237900000000.0,233500000000.0,229200000000.0,225000000000.0,221200000000.0,217400000000.0,213800000000.0,210400000000.0,207100000000.0,204100000000.0,201100000000.0,198400000000.0,195600000000.0,192900000000.0,190300000000.0,187700000000.0,182800000000.0,178200000000.0,173600000000.0,169300000000.0,165200000000.0,161200000000.0,157500000000.0,154000000000.0,150700000000.0,147600000000.0,144600000000.0,141800000000.0,136800000000.0,132000000000.0,127600000000.0,123300000000.0,119300000000.0,86910000000.0,68500000000.0,56710000000.0,26550000000.0
105,10000.0,50.0,9.047e+16,605800000000000.0,96250000000000.0,29240000000000.0,12100000000000.0,5582000000000.0,3103000000000.0,2243000000000.0,1759000000000.0,1416000000000.0,1171000000000.0,977600000000.0,821000000000.0,692400000000.0,584500000000.0,497200000000.0,426800000000.0,369000000000.0,321200000000.0,281600000000.0,249600000000.0,194000000000.0,157800000000.0,130400000000.0,109700000000.0,94260000000.0,82330000000.0,72660000000.0,64930000000.0,58780000000.0,53920000000.0,49860000000.0,46430000000.0,43430000000.0,40800000000.0,38430000000.0,36220000000.0,34380000000.0,32690000000.0,31120000000.0,29630000000.0,28360000000.0,27230000000.0,26180000000.0,25130000000.0,24210000000.0,23340000000.0,22520000000.0,21670000000.0,20220000000.0,18850000000.0,17600000000.0,16470000000.0,15380000000.0,14410000000.0,13550000000.0,12800000000.0,12120000000.0,11500000000.0,10960000000.0,10470000000.0,9684000000.0,8984000000.0,8362000000.0,7805000000.0,7305000000.0,4021000000.0,2637000000.0,1907000000.0,445600000.0
106,3000.0,40.0,2209000000000000.0,199200000000000.0,105900000000000.0,71860000000000.0,53250000000000.0,40530000000000.0,32190000000000.0,27400000000000.0,23970000000000.0,21290000000000.0,19220000000000.0,17410000000000.0,15830000000000.0,14420000000000.0,13150000000000.0,12030000000000.0,11090000000000.0,10270000000000.0,9552000000000.0,8931000000000.0,8400000000000.0,7406000000000.0,6712000000000.0,6131000000000.0,5645000000000.0,5258000000000.0,4944000000000.0,4660000000000.0,4415000000000.0,4206000000000.0,4039000000000.0,3897000000000.0,3764000000000.0,3636000000000.0,3517000000000.0,3404000000000.0,3297000000000.0,3201000000000.0,3109000000000.0,3020000000000.0,2937000000000.0,2860000000000.0,2790000000000.0,2724000000000.0,2661000000000.0,2600000000000.0,2541000000000.0,2485000000000.0,2429000000000.0,2326000000000.0,2230000000000.0,2139000000000.0,2053000000000.0,1972000000000.0,1897000000000.0,1831000000000.0,1770000000000.0,1715000000000.0,1665000000000.0,1619000000000.0,1579000000000.0,1514000000000.0,1452000000000.0,1396000000000.0,1344000000000.0,1295000000000.0,925700000000.0,727600000000.0,600600000000.0,258400000000.0
107,600.0,80.0,4002000000000.0,766700000000.0,381500000000.0,252700000000.0,187400000000.0,149600000000.0,124000000000.0,106800000000.0,94000000000.0,83980000000.0,76320000000.0,69810000000.0,64210000000.0,59420000000.0,55380000000.0,51810000000.0,48680000000.0,45900000000.0,43410000000.0,41200000000.0,39270000000.0,35440000000.0,32570000000.0,30160000000.0,28110000000.0,26440000000.0,25060000000.0,23810000000.0,22700000000.0,21720000000.0,20890000000.0,20160000000.0,19470000000.0,18830000000.0,18240000000.0,17680000000.0,17150000000.0,16670000000.0,16220000000.0,15790000000.0,15390000000.0,15020000000.0,14690000000.0,14370000000.0,14070000000.0,13780000000.0,13500000000.0,13230000000.0,12970000000.0,12490000000.0,12040000000.0,11610000000.0,11220000000.0,10860000000.0,10520000000.0,10200000000.0,9904000000.0,9629000000.0,9370000000.0,9129000000.0,8904000000.0,8506000000.0,8137000000.0,7800000000.0,7490000000.0,7204000000.0,5137000000.0,4019000000.0,3317000000.0,1568000000.0
108,35800.0,50.0,65120000000000.0,2637000000000.0,1386000000000.0,950200000000.0,714300000000.0,571000000000.0,469800000000.0,395800000000.0,339200000000.0,295300000000.0,261800000000.0,233700000000.0,209800000000.0,189600000000.0,172800000000.0,158200000000.0,145300000000.0,133800000000.0,123600000000.0,114500000000.0,106600000000.0,90750000000.0,78790000000.0,69160000000.0,61370000000.0,55200000000.0,50210000000.0,45900000000.0,42200000000.0,39030000000.0,36360000000.0,34030000000.0,31920000000.0,30020000000.0,28310000000.0,26720000000.0,25250000000.0,23930000000.0,22710000000.0,21600000000.0,20570000000.0,19640000000.0,18820000000.0,18050000000.0,17340000000.0,16670000000.0,16030000000.0,15430000000.0,14860000000.0,13810000000.0,12880000000.0,12040000000.0,11320000000.0,10670000000.0,10080000000.0,9531000000.0,9030000000.0,8567000000.0,8138000000.0,7746000000.0,7386000000.0,6755000000.0,6201000000.0,5713000000.0,5284000000.0,4906000000.0,2683000000.0,1678000000.0,1167000000.0,332000000.0
